"Time","transferFunction.y.re","transferFunction.y.im","const.y.im","logFrequencySweep.y","const.y.re"
0.199,-2.0156767,0.01270074,0,0.06251727,1
0.19949999,-2.0158229,0.012761219,0,0.062805839,1
0.2,-2.0159705,0.012822005,0,0.063095734,1
0.2005,-2.0161195,0.012883097,0,0.063386969,1
0.20100001,-2.0162699,0.012944498,0,0.063679554,1
0.2015,-2.0164216,0.01300621,0,0.063973486,1
0.20200001,-2.0165749,0.013068235,0,0.064268775,1
0.2025,-2.0167296,0.013130574,0,0.06456542,1
0.20299999,-2.0168855,0.013193229,0,0.064863443,1
0.2035,-2.0170431,0.013256202,0,0.065162838,1
0.204,-2.0172021,0.013319496,0,0.065463617,1
0.2045,-2.0173628,0.013383112,0,0.065765783,1
0.205,-2.0175247,0.013447051,0,0.066069342,1
0.20550001,-2.0176883,0.013511316,0,0.066374309,1
0.206,-2.0178535,0.013575909,0,0.066680677,1
0.20649999,-2.0180202,0.013640832,0,0.066988461,1
0.207,-2.0181885,0.013706086,0,0.067297667,1
0.2075,-2.0183582,0.013771674,0,0.067608297,1
0.208,-2.0185297,0.013837597,0,0.067920364,1
0.2085,-2.0187027,0.013903859,0,0.06823387,1
0.20900001,-2.0188775,0.01397046,0,0.068548821,1
0.2095,-2.0190537,0.014037402,0,0.068865232,1
0.20999999,-2.0192318,0.014104689,0,0.069183096,1
0.2105,-2.0194113,0.014172321,0,0.069502428,1
0.211,-2.0195928,0.014240302,0,0.069823243,1
0.2115,-2.0197759,0.014308632,0,0.070145532,1
0.212,-2.0199606,0.014377316,0,0.070469305,1
0.21250001,-2.0201471,0.014446354,0,0.070794575,1
0.213,-2.0203354,0.014515747,0,0.07112135,1
0.21349999,-2.0205255,0.014585501,0,0.07144963,1
0.214,-2.0207174,0.014655614,0,0.07177943,1
0.2145,-2.0209112,0.014726091,0,0.07211075,1
0.215,-2.0211067,0.014796934,0,0.072443597,1
0.2155,-2.0213039,0.014868145,0,0.072777979,1
0.21600001,-2.0215032,0.014939725,0,0.073113911,1
0.2165,-2.0217044,0.015011678,0,0.073451385,1
0.21699999,-2.0219073,0.015084006,0,0.073790424,1
0.2175,-2.0221124,0.015156711,0,0.074131027,1
0.21799999,-2.0223191,0.015229794,0,0.074473195,1
0.2185,-2.0225279,0.01530326,0,0.07481695,1
0.219,-2.0227389,0.01537711,0,0.075162292,1
0.21950001,-2.0229516,0.015451347,0,0.07550922,1
0.22,-2.0231664,0.015525972,0,0.075857759,1
0.22050001,-2.0233834,0.01560099,0,0.076207899,1
0.221,-2.0236022,0.0156764,0,0.076559663,1
0.22149999,-2.0238233,0.015752207,0,0.076913044,1
0.222,-2.0240462,0.015828414,0,0.077268057,1
0.2225,-2.0242715,0.015905023,0,0.077624708,1
0.223,-2.0244987,0.015982036,0,0.077983014,1
0.2235,-2.0247283,0.016059455,0,0.078342967,1
0.22400001,-2.0249598,0.016137283,0,0.078704581,1
0.2245,-2.0251937,0.016215524,0,0.079067864,1
0.22499999,-2.0254297,0.016294179,0,0.079432823,1
0.2255,-2.0256681,0.016373252,0,0.079799466,1
0.226,-2.0259087,0.016452745,0,0.080167808,1
0.2265,-2.0261514,0.01653266,0,0.080537841,1
0.227,-2.0263968,0.016613001,0,0.080909587,1
0.22750001,-2.0266442,0.016693771,0,0.081283055,1
0.228,-2.0268939,0.016774973,0,0.081658237,1
0.22849999,-2.0271461,0.016856607,0,0.082035154,1
0.229,-2.0274007,0.016938679,0,0.082413815,1
0.2295,-2.0276577,0.01702119,0,0.082794219,1
0.23,-2.0279171,0.017104145,0,0.083176374,1
0.2305,-2.0281792,0.017187545,0,0.083560303,1
0.23100001,-2.0284436,0.017271394,0,0.083945997,1
0.2315,-2.0287106,0.017355694,0,0.084333479,1
0.23199999,-2.02898,0.017440448,0,0.084722742,1
0.2325,-2.0292521,0.017525662,0,0.085113801,1
0.233,-2.0295267,0.017611334,0,0.08550667,1
0.2335,-2.029804,0.017697472,0,0.08590135,1
0.234,-2.0300839,0.017784076,0,0.086297855,1
0.23450001,-2.0303664,0.017871151,0,0.086696185,1
0.235,-2.0306518,0.017958699,0,0.087096356,1
0.23549999,-2.0309398,0.018046724,0,0.087498374,1
0.236,-2.0312304,0.018135227,0,0.087902255,1
0.23649999,-2.0315239,0.018224215,0,0.088307992,1
0.237,-2.0318203,0.018313689,0,0.088715598,1
0.2375,-2.0321193,0.018403653,0,0.089125097,1
0.23800001,-2.0324214,0.018494111,0,0.089536473,1
0.2385,-2.0327263,0.018585065,0,0.089949757,1
0.23899999,-2.0330341,0.018676519,0,0.090364948,1
0.2395,-2.0333447,0.018768478,0,0.090782054,1
0.23999999,-2.0336585,0.018860942,0,0.091201082,1
0.2405,-2.0339751,0.018953918,0,0.091622047,1
0.241,-2.0342948,0.019047407,0,0.092044957,1
0.24150001,-2.0346177,0.019141417,0,0.092469819,1
0.242,-2.0349436,0.019235946,0,0.09289664,1
0.24250001,-2.0352726,0.019331001,0,0.093325429,1
0.243,-2.0356047,0.019426584,0,0.093756199,1
0.24349999,-2.0359399,0.0195227,0,0.094188958,1
0.244,-2.0362785,0.019619355,0,0.094623715,1
0.2445,-2.0366204,0.019716548,0,0.095060483,1
0.245,-2.0369654,0.019814286,0,0.095499262,1
0.2455,-2.0373139,0.019912573,0,0.095940061,1
0.24600001,-2.0376656,0.02001141,0,0.096382901,1
0.2465,-2.0380206,0.020110806,0,0.096827783,1
0.24699999,-2.0383792,0.02021076,0,0.097274721,1
0.2475,-2.0387411,0.020311279,0,0.097723722,1
0.248,-2.0391066,0.020412369,0,0.098174796,1
0.2485,-2.0394754,0.020514028,0,0.098627947,1
0.249,-2.0398481,0.020616265,0,0.099083193,1
0.24950001,-2.0402241,0.020719085,0,0.099540539,1
0.25,-2.0406039,0.020822488,0,0.1,1
0.25049999,-2.0409873,0.020926483,0,0.10046158,1
0.25099999,-2.0413742,0.021031071,0,0.10092529,1
0.25150001,-2.041765,0.021136256,0,0.10139114,1
0.252,-2.0421596,0.021242047,0,0.10185914,1
0.2525,-2.042558,0.021348443,0,0.1023293,1
0.25299999,-2.0429602,0.021455454,0,0.10280163,1
0.25350001,-2.0433662,0.021563079,0,0.10327614,1
0.25400001,-2.0437763,0.021671329,0,0.10375284,1
0.2545,-2.0441902,0.021780202,0,0.10423175,1
0.255,-2.0446081,0.021889707,0,0.10471285,1
0.25549999,-2.0450301,0.021999849,0,0.10519619,1
0.25600001,-2.0454562,0.02211063,0,0.10568175,1
0.25650001,-2.0458865,0.022222059,0,0.10616956,1
0.257,-2.0463207,0.022334136,0,0.10665961,1
0.25749999,-2.0467594,0.022446871,0,0.10715193,1
0.25799999,-2.0472021,0.022560265,0,0.10764652,1
0.25850001,-2.0476494,0.022674328,0,0.1081434,1
0.259,-2.0481007,0.022789059,0,0.10864256,1
0.2595,-2.0485566,0.022904467,0,0.10914403,1
0.25999999,-2.0490167,0.023020558,0,0.10964782,1
0.26050001,-2.0494814,0.023137337,0,0.11015393,1
0.26100001,-2.0499506,0.023254806,0,0.11066238,1
0.2615,-2.0504246,0.023372974,0,0.11117318,1
0.26199999,-2.0509028,0.023491848,0,0.11168633,1
0.26249999,-2.0513859,0.023611428,0,0.11220185,1
0.26300001,-2.0518737,0.023731725,0,0.11271974,1
0.26350001,-2.052366,0.023852743,0,0.11324003,1
0.264,-2.0528634,0.023974488,0,0.11376273,1
0.26449999,-2.0533655,0.024096964,0,0.11428783,1
0.26499999,-2.0538726,0.02422018,0,0.11481536,1
0.26550001,-2.0543845,0.024344141,0,0.11534533,1
0.266,-2.0549014,0.02446885,0,0.11587773,1
0.2665,-2.0554235,0.024594318,0,0.1164126,1
0.26699999,-2.0559506,0.02472055,0,0.11694994,1
0.26750001,-2.0564828,0.02484755,0,0.11748976,1
0.26800001,-2.0570202,0.024975326,0,0.11803206,1
0.2685,-2.0575631,0.025103884,0,0.11857688,1
0.26899999,-2.058111,0.02523323,0,0.1191242,1
0.26949999,-2.0586643,0.025363373,0,0.11967406,1
0.27000001,-2.0592232,0.025494318,0,0.12022644,1
0.2705,-2.0597875,0.025626071,0,0.12078138,1
0.271,-2.0603573,0.025758641,0,0.12133888,1
0.27149999,-2.0609326,0.025892032,0,0.12189896,1
0.27200001,-2.0615137,0.026026255,0,0.12246162,1
0.27250001,-2.0621004,0.026161313,0,0.12302688,1
0.273,-2.0626929,0.026297215,0,0.12359475,1
0.2735,-2.0632913,0.026433969,0,0.12416523,1
0.27399999,-2.0638955,0.026571583,0,0.12473835,1
0.27450001,-2.0645058,0.026710061,0,0.12531412,1
0.27500001,-2.0651219,0.026849413,0,0.12589253,1
0.2755,-2.0657442,0.026989648,0,0.12647364,1
0.27599999,-2.0663726,0.027130771,0,0.1270574,1
0.27649999,-2.0670073,0.027272791,0,0.12764388,1
0.27700001,-2.0676482,0.027415717,0,0.12823306,1
0.2775,-2.0682952,0.027559554,0,0.12882495,1
0.278,-2.068949,0.027704313,0,0.12941958,1
0.27849999,-2.0696089,0.027850002,0,0.13001695,1
0.27900001,-2.0702755,0.027996628,0,0.13061708,1
0.27950001,-2.0709488,0.028144199,0,0.13121998,1
0.28,-2.0716286,0.028292727,0,0.13182567,1
0.28049999,-2.0723152,0.028442215,0,0.13243416,1
0.28099999,-2.0730085,0.028592678,0,0.13304543,1
0.28150001,-2.073709,0.02874412,0,0.13365956,1
0.28200001,-2.0744162,0.028896553,0,0.13427649,1
0.2825,-2.0751305,0.029049985,0,0.13489629,1
0.28299999,-2.0758519,0.029204426,0,0.13551894,1
0.28349999,-2.0765805,0.029359883,0,0.13614447,1
0.28400001,-2.0773163,0.029516369,0,0.13677289,1
0.2845,-2.0780594,0.029673889,0,0.1374042,1
0.285,-2.07881,0.029832458,0,0.13803843,1
0.28549999,-2.0795681,0.029992083,0,0.13867559,1
0.28600001,-2.0803337,0.030152773,0,0.13931568,1
0.28650001,-2.0811071,0.03031454,0,0.13995874,1
0.287,-2.081888,0.030477393,0,0.14060475,1
0.28749999,-2.0826769,0.030641343,0,0.14125375,1
0.28799999,-2.0834737,0.030806402,0,0.14190575,1
0.28850001,-2.0842783,0.030972578,0,0.14256077,1
0.289,-2.0850911,0.031139882,0,0.14321879,1
0.2895,-2.0859122,0.031308327,0,0.14387986,1
0.28999999,-2.0867414,0.031477924,0,0.14454398,1
0.29049999,-2.087579,0.031648684,0,0.14521116,1
0.29100001,-2.0884249,0.031820614,0,0.14588143,1
0.2915,-2.0892794,0.031993732,0,0.14655478,1
0.292,-2.0901425,0.032168046,0,0.14723125,1
0.29249999,-2.0910144,0.03234357,0,0.14791083,1
0.29300001,-2.0918951,0.032520313,0,0.14859356,1
0.29350001,-2.0927846,0.032698292,0,0.14927945,1
0.294,-2.093683,0.032877516,0,0.14996849,1
0.29449999,-2.0945907,0.033057995,0,0.15066071,1
0.29499999,-2.0955076,0.033239748,0,0.15135613,1
0.29550001,-2.0964336,0.033422783,0,0.15205476,1
0.296,-2.0973692,0.033607114,0,0.1527566,1
0.2965,-2.098314,0.033792756,0,0.15346169,1
0.29699999,-2.0992687,0.033979721,0,0.15417005,1
0.29750001,-2.1002331,0.034168024,0,0.15488166,1
0.29800001,-2.101207,0.034357678,0,0.15559657,1
0.2985,-2.1021912,0.034548696,0,0.15631476,1
0.29899999,-2.1031852,0.034741096,0,0.15703627,1
0.29949999,-2.1041894,0.03493489,0,0.15776113,1
0.30000001,-2.1052039,0.035130087,0,0.15848932,1
0.30050001,-2.1062288,0.035326712,0,0.15922087,1
0.301,-2.107264,0.035524774,0,0.1599558,1
0.30149999,-2.10831,0.035724293,0,0.16069412,1
0.30199999,-2.1093667,0.035925277,0,0.16143586,1
0.30250001,-2.1104343,0.03612775,0,0.162181,1
0.303,-2.1115127,0.036331721,0,0.16292961,1
0.3035,-2.1126022,0.036537211,0,0.16368166,1
0.30399999,-2.113703,0.036744233,0,0.16443717,1
0.30450001,-2.1148152,0.036952808,0,0.16519618,1
0.30500001,-2.1159389,0.037162948,0,0.16595869,1
0.3055,-2.117074,0.037374675,0,0.16672473,1
0.30599999,-2.118221,0.037588004,0,0.16749428,1
0.30649999,-2.1193798,0.037802953,0,0.1682674,1
0.30700001,-2.1205506,0.038019542,0,0.16904409,1
0.3075,-2.1217337,0.038237784,0,0.16982436,1
0.308,-2.1229289,0.038457703,0,0.17060824,1
0.30849999,-2.1241364,0.038679317,0,0.17139573,1
0.30899999,-2.1253567,0.038902644,0,0.17218685,1
0.30950001,-2.1265895,0.039127704,0,0.17298163,1
0.31,-2.1278353,0.039354514,0,0.17378008,1
0.3105,-2.1290941,0.039583098,0,0.17458221,1
0.31099999,-2.1303658,0.039813474,0,0.17538805,1
0.31150001,-2.1316512,0.040045667,0,0.1761976,1
0.31200001,-2.1329498,0.04027969,0,0.17701089,1
0.3125,-2.1342621,0.040515572,0,0.17782794,1
0.31299999,-2.1355882,0.040753335,0,0.17864875,1
0.31349999,-2.1369281,0.040992994,0,0.17947336,1
0.31400001,-2.1382823,0.041234575,0,0.18030177,1
0.3145,-2.1396506,0.041478101,0,0.18113402,1
0.315,-2.1410334,0.041723598,0,0.18197009,1
0.31549999,-2.1424308,0.041971084,0,0.18281002,1
0.31600001,-2.1438427,0.042220589,0,0.18365383,1
0.31650001,-2.1452699,0.042472132,0,0.18450154,1
0.317,-2.1467121,0.042725742,0,0.18535316,1
0.3175,-2.1481695,0.042981438,0,0.18620871,1
0.31799999,-2.1496425,0.043239251,0,0.18706821,1
0.31850001,-2.1511312,0.043499209,0,0.18793169,1
0.31900001,-2.1526356,0.043761332,0,0.18879913,1
0.3195,-2.1541562,0.044025648,0,0.18967059,1
0.31999999,-2.1556931,0.044292189,0,0.19054607,1
0.32049999,-2.1572461,0.044560976,0,0.19142559,1
0.32100001,-2.1588161,0.044832043,0,0.19230917,1
0.3215,-2.1604028,0.045105416,0,0.19319683,1
0.322,-2.1620064,0.045381125,0,0.19408859,1
0.32249999,-2.1636274,0.045659199,0,0.19498447,1
0.32300001,-2.1652658,0.045939669,0,0.19588447,1
0.32350001,-2.1669219,0.046222564,0,0.19678862,1
0.324,-2.1685958,0.046507917,0,0.19769697,1
0.32449999,-2.1702878,0.046795759,0,0.19860949,1
0.32499999,-2.171998,0.047086123,0,0.19952624,1
0.32550001,-2.173727,0.047379043,0,0.2004472,1
0.32600001,-2.1754746,0.047674548,0,0.20137243,1
0.3265,-2.1772413,0.047972675,0,0.20230192,1
0.32699999,-2.1790273,0.048273459,0,0.2032357,1
0.32749999,-2.1808326,0.048576936,0,0.20417379,1
0.32800001,-2.1826577,0.04888314,0,0.20511621,1
0.3285,-2.1845028,0.049192104,0,0.20606299,1
0.329,-2.1863682,0.049503874,0,0.20701413,1
0.32949999,-2.1882539,0.049818482,0,0.20796967,1
0.33000001,-2.1901605,0.050135966,0,0.20892961,1
0.33050001,-2.1920879,0.050456367,0,0.20989399,1
0.331,-2.1940367,0.050779726,0,0.21086282,1
0.33149999,-2.196007,0.051106084,0,0.21183611,1
0.33199999,-2.197999,0.051435478,0,0.2128139,1
0.33250001,-2.2000132,0.051767953,0,0.21379621,1
0.333,-2.2020497,0.052103553,0,0.21478304,1
0.3335,-2.204109,0.05244232,0,0.21577445,1
0.33399999,-2.2061911,0.052784301,0,0.21677041,1
0.33450001,-2.2082963,0.053129539,0,0.21777098,1
0.33500001,-2.2104251,0.053478077,0,0.21877617,1
0.3355,-2.2125781,0.053829972,0,0.21978599,1
0.336,-2.2147548,0.054185264,0,0.22080047,1
0.33649999,-2.2169561,0.054544002,0,0.22181964,1
0.33700001,-2.2191823,0.054906242,0,0.22284351,1
0.33750001,-2.2214334,0.055272028,0,0.22387211,1
0.338,-2.2237101,0.055641413,0,0.22490546,1
0.33849999,-2.2260125,0.056014456,0,0.22594358,1
0.33899999,-2.2283411,0.056391202,0,0.22698648,1
0.33950001,-2.230696,0.056771711,0,0.22803421,1
0.34,-2.2330778,0.057156041,0,0.22908677,1
0.3405,-2.2354867,0.057544243,0,0.23014419,1
0.34099999,-2.2379234,0.057936382,0,0.23120648,1
0.34150001,-2.2403877,0.05833251,0,0.23227368,1
0.34200001,-2.2428803,0.058732696,0,0.23334581,1
0.3425,-2.2454016,0.059136994,0,0.23442288,1
0.34299999,-2.247952,0.059545469,0,0.23550493,1
0.34349999,-2.2505319,0.05995819,0,0.23659196,1
0.34400001,-2.2531416,0.060375214,0,0.23768403,1
0.34450001,-2.2557814,0.060796618,0,0.23878112,1
0.345,-2.2584522,0.06122246,0,0.23988329,1
0.34549999,-2.2611537,0.061652821,0,0.24099055,1
0.34599999,-2.2638869,0.062087763,0,0.24210291,1
0.34650001,-2.2666521,0.062527359,0,0.2432204,1
0.347,-2.2694497,0.062971689,0,0.24434306,1
0.3475,-2.27228,0.063420825,0,0.2454709,1
0.34799999,-2.2751436,0.063874848,0,0.24660394,1
0.34850001,-2.2780411,0.064333826,0,0.24774221,1
0.34900001,-2.280973,0.064797848,0,0.24888574,1
0.3495,-2.2839394,0.065267004,0,0.25003454,1
0.34999999,-2.2869411,0.06574136,0,0.25118864,1
0.35049999,-2.2899785,0.066221021,0,0.25234807,1
0.35100001,-2.2930522,0.066706054,0,0.25351286,1
0.3515,-2.2961626,0.067196563,0,0.25468302,1
0.352,-2.2993104,0.067692637,0,0.2558586,1
0.35249999,-2.302496,0.068194374,0,0.25703958,1
0.35299999,-2.3057199,0.068701856,0,0.25822601,1
0.35350001,-2.3089826,0.069215193,0,0.25941795,1
0.354,-2.3122852,0.069734484,0,0.26061535,1
0.3545,-2.3156276,0.070259824,0,0.26181829,1
0.35499999,-2.3190107,0.070791319,0,0.2630268,1
0.35550001,-2.3224351,0.071329087,0,0.26424086,1
0.35600001,-2.3259013,0.071873218,0,0.26546055,1
0.3565,-2.3294101,0.072423838,0,0.26668587,1
0.35699999,-2.332962,0.07298106,0,0.26791683,1
0.35749999,-2.3365579,0.073544994,0,0.26915348,1
0.35800001,-2.340198,0.074115768,0,0.27039585,1
0.3585,-2.3438833,0.074693494,0,0.27164394,1
0.359,-2.3476143,0.075278305,0,0.27289778,1
0.35949999,-2.351392,0.075870328,0,0.2741574,1
0.36000001,-2.3552167,0.076469697,0,0.27542287,1
0.36050001,-2.3590896,0.077076539,0,0.27669418,1
0.361,-2.3630109,0.077690996,0,0.27797133,1
0.36149999,-2.3669817,0.078313202,0,0.27925438,1
0.36199999,-2.3710029,0.078943312,0,0.28054336,1
0.36250001,-2.3750749,0.079581469,0,0.2818383,1
0.36300001,-2.3791988,0.080227822,0,0.2831392,1
0.3635,-2.3833752,0.080882519,0,0.28444612,1
0.36399999,-2.387605,0.081545733,0,0.28575906,1
0.36449999,-2.3918891,0.082217626,0,0.28707805,1
0.36500001,-2.3962283,0.082898349,0,0.28840315,1
0.3655,-2.4006236,0.083588086,0,0.28973436,1
0.366,-2.4050758,0.08428701,0,0.29107171,1
0.36649999,-2.409586,0.084995292,0,0.29241523,1
0.36700001,-2.4141548,0.085713126,0,0.29376498,1
0.36750001,-2.4187834,0.086440697,0,0.29512092,1
0.368,-2.4234726,0.0871782,0,0.29648313,1
0.36849999,-2.4282238,0.087925829,0,0.29785165,1
0.36899999,-2.4330375,0.088683791,0,0.29922646,1
0.36950001,-2.4379151,0.089452296,0,0.30060762,1
0.37,-2.4428575,0.090231553,0,0.30199516,1
0.3705,-2.447866,0.091021784,0,0.30338913,1
0.37099999,-2.4529414,0.091823213,0,0.30478951,1
0.37149999,-2.4580848,0.092636071,0,0.30619633,1
0.37200001,-2.4632978,0.093460605,0,0.30760968,1
0.3725,-2.4685812,0.094297051,0,0.30902955,1
0.373,-2.4739366,0.095145665,0,0.31045595,1
0.37349999,-2.4793646,0.096006699,0,0.31188896,1
0.37400001,-2.4848671,0.096880414,0,0.31332856,1
0.37450001,-2.4904451,0.097767092,0,0.31477484,1
0.375,-2.4960999,0.098667011,0,0.31622776,1
0.37549999,-2.501833,0.099580452,0,0.31768739,1
0.37599999,-2.5076454,0.10050771,0,0.31915379,1
0.37650001,-2.5135391,0.1014491,0,0.32062694,1
0.377,-2.5195153,0.10240492,0,0.32210687,1
0.3775,-2.5255752,0.1033755,0,0.32359365,1
0.37799999,-2.5317206,0.10436117,0,0.32508731,1
0.37850001,-2.5379531,0.10536226,0,0.32658783,1
0.37900001,-2.5442743,0.10637913,0,0.32809529,1
0.3795,-2.5506856,0.10741214,0,0.32960972,1
0.38,-2.5571887,0.10846165,0,0.33113113,1
0.38049999,-2.5637858,0.10952805,0,0.33265954,1
0.38100001,-2.570478,0.11061173,0,0.33419505,1
0.38150001,-2.5772672,0.1117131,0,0.33573762,1
0.382,-2.5841556,0.11283256,0,0.33728731,1
0.38249999,-2.5911446,0.11397056,0,0.33884415,1
0.38299999,-2.5982366,0.11512753,0,0.34040818,1
0.38350001,-2.6054332,0.11630394,0,0.34197944,1
0.384,-2.6127365,0.11750023,0,0.34355795,1
0.3845,-2.6201489,0.11871691,0,0.34514374,1
0.38499999,-2.627672,0.11995447,0,0.34673685,1
0.38550001,-2.6353085,0.12121344,0,0.34833732,1
0.38600001,-2.6430602,0.12249433,0,0.34994516,1
0.3865,-2.6509297,0.12379769,0,0.35156044,1
0.38699999,-2.6589193,0.1251241,0,0.35318318,1
0.38749999,-2.6670313,0.12647414,0,0.3548134,1
0.38800001,-2.6752682,0.12784842,0,0.35645112,1
0.38850001,-2.6836326,0.12924753,0,0.35809645,1
0.389,-2.692127,0.13067216,0,0.35974935,1
0.38949999,-2.7007542,0.13212295,0,0.36140987,1
0.38999999,-2.709517,0.13360059,0,0.36307806,1
0.39050001,-2.7184184,0.1351058,0,0.36475396,1
0.391,-2.7274609,0.13663931,0,0.36643758,1
0.3915,-2.7366476,0.13820186,0,0.36812899,1
0.39199999,-2.7459817,0.13979428,0,0.36982819,1
0.39250001,-2.7554662,0.14141734,0,0.37153524,1
0.39300001,-2.7651048,0.14307189,0,0.37325016,1
0.3935,-2.7749002,0.14475882,0,0.374973,1
0.39399999,-2.7848563,0.14647903,0,0.3767038,1
0.39449999,-2.7949765,0.14823344,0,0.37844259,1
0.39500001,-2.8052645,0.15002303,0,0.38018939,1
0.3955,-2.8157239,0.15184879,0,0.38194427,1
0.396,-2.8263586,0.15371178,0,0.38370726,1
0.39649999,-2.8371727,0.15561306,0,0.38547835,1
0.39700001,-2.84817,0.15755376,0,0.38725764,1
0.39750001,-2.8593552,0.15953504,0,0.38904515,1
0.398,-2.8707323,0.16155809,0,0.39084089,1
0.3985,-2.8823059,0.16362417,0,0.39264494,1
0.39899999,-2.8940804,0.16573457,0,0.39445731,1
0.39950001,-2.9060609,0.16789065,0,0.39627802,1
0.40000001,-2.918252,0.1700938,0,0.39810717,1
0.4005,-2.9306591,0.17234549,0,0.39994475,1
0.40099999,-2.9432869,0.17464721,0,0.4017908,1
0.40149999,-2.9561412,0.17700054,0,0.4036454,1
0.40200001,-2.9692278,0.17940712,0,0.40550855,1
0.4025,-2.9825518,0.18186864,0,0.40738028,1
0.403,-2.9961195,0.18438689,0,0.40926066,1
0.40349999,-3.0099373,0.18696371,0,0.41114971,1
0.40400001,-3.0240109,0.189601,0,0.41304749,1
0.40450001,-3.0383475,0.1923008,0,0.41495404,1
0.405,-3.0529532,0.19506516,0,0.41686937,1
0.40549999,-3.0678356,0.19789626,0,0.41879356,1
0.40599999,-3.0830019,0.2007964,0,0.42072663,1
