"time","len.y","phi.y"
0,1e-06,0
0.0005,0.000501,0.00628318530717959
0.001,0.001001,0.0125663706143592
0.0015,0.001501,0.0188495559215388
0.002,0.002001,0.0251327412287183
0.0025,0.002501,0.0314159265358979
0.003,0.003001,0.0376991118430775
0.0035,0.003501,0.0439822971502571
0.004,0.004001,0.0502654824574367
0.0045,0.004501,0.0565486677646163
0.005,0.005001,0.0628318530717959
0.0055,0.005501,0.0691150383789754
0.006,0.006001,0.075398223686155
0.0065,0.006501,0.0816814089933346
0.007,0.007001,0.0879645943005142
0.0075,0.007501,0.0942477796076938
0.008,0.008001,0.100530964914873
0.0085,0.008501,0.106814150222053
0.009,0.009001,0.113097335529233
0.0095,0.009501,0.119380520836412
0.01,0.010001,0.125663706143592
0.0105,0.010501,0.131946891450771
0.011,0.011001,0.138230076757951
0.0115,0.011501,0.14451326206513
0.012,0.012001,0.15079644737231
0.0125,0.012501,0.15707963267949
0.013,0.013001,0.163362817986669
0.0135,0.013501,0.169646003293849
0.014,0.014001,0.175929188601028
0.0145,0.014501,0.182212373908208
0.015,0.015001,0.188495559215388
0.0155,0.015501,0.194778744522567
0.016,0.016001,0.201061929829747
0.0165,0.016501,0.207345115136926
0.017,0.017001,0.213628300444106
0.0175,0.017501,0.219911485751286
0.018,0.018001,0.226194671058465
0.0185,0.018501,0.232477856365645
0.019,0.019001,0.238761041672824
0.0195,0.019501,0.245044226980004
0.02,0.020001,0.251327412287183
0.0205,0.020501,0.257610597594363
0.021,0.021001,0.263893782901543
0.0215,0.021501,0.270176968208722
0.022,0.022001,0.276460153515902
0.0225,0.022501,0.282743338823081
0.023,0.023001,0.289026524130261
0.0235,0.023501,0.295309709437441
0.024,0.024001,0.30159289474462
0.0245,0.024501,0.3078760800518
0.025,0.025001,0.314159265358979
0.0255,0.025501,0.320442450666159
0.026,0.026001,0.326725635973339
0.0265,0.026501,0.333008821280518
0.027,0.027001,0.339292006587698
0.0275,0.027501,0.345575191894877
0.028,0.028001,0.351858377202057
0.0285,0.028501,0.358141562509236
0.029,0.029001,0.364424747816416
0.0295,0.029501,0.370707933123596
0.03,0.030001,0.376991118430775
0.0305,0.030501,0.383274303737955
0.031,0.031001,0.389557489045134
0.0315,0.031501,0.395840674352314
0.032,0.032001,0.402123859659494
0.0325,0.032501,0.408407044966673
0.033,0.033001,0.414690230273853
0.0335,0.033501,0.420973415581032
0.034,0.034001,0.427256600888212
0.0345,0.034501,0.433539786195391
0.035,0.035001,0.439822971502571
0.0355,0.035501,0.446106156809751
0.036,0.036001,0.45238934211693
0.0365,0.036501,0.45867252742411
0.037,0.037001,0.464955712731289
0.0375,0.037501,0.471238898038469
0.038,0.038001,0.477522083345649
0.0385,0.038501,0.483805268652828
0.039,0.039001,0.490088453960008
0.0395,0.039501,0.496371639267187
0.04,0.040001,0.502654824574367
0.0405,0.040501,0.508938009881546
0.041,0.041001,0.515221195188726
0.0415,0.041501,0.521504380495906
0.042,0.042001,0.527787565803085
0.0425,0.042501,0.534070751110265
0.043,0.043001,0.540353936417444
0.0435,0.043501,0.546637121724624
0.044,0.044001,0.552920307031804
0.0445,0.044501,0.559203492338983
0.045,0.045001,0.565486677646163
0.0455,0.045501,0.571769862953342
0.046,0.046001,0.578053048260522
0.0465,0.046501,0.584336233567701
0.047,0.047001,0.590619418874881
0.0475,0.047501,0.596902604182061
0.048,0.048001,0.60318578948924
0.0485,0.048501,0.60946897479642
0.049,0.049001,0.615752160103599
0.0495,0.049501,0.622035345410779
0.05,0.050001,0.628318530717959
0.0505,0.050501,0.634601716025138
0.051,0.051001,0.640884901332318
0.0515,0.051501,0.647168086639497
0.052,0.052001,0.653451271946677
0.0525,0.052501,0.659734457253856
0.053,0.053001,0.666017642561036
0.0535,0.053501,0.672300827868216
0.054,0.054001,0.678584013175395
0.0545,0.054501,0.684867198482575
0.055,0.055001,0.691150383789754
0.0555,0.055501,0.697433569096934
0.056,0.056001,0.703716754404114
0.0565,0.056501,0.709999939711293
0.057,0.057001,0.716283125018473
0.0575,0.057501,0.722566310325652
0.058,0.058001,0.728849495632832
0.0585,0.058501,0.735132680940012
0.059,0.059001,0.741415866247191
0.0595,0.059501,0.747699051554371
0.06,0.060001,0.75398223686155
0.0605,0.060501,0.76026542216873
0.061,0.061001,0.766548607475909
0.0615,0.061501,0.772831792783089
0.062,0.062001,0.779114978090269
0.0625,0.062501,0.785398163397448
0.063,0.063001,0.791681348704628
0.0635,0.063501,0.797964534011807
0.064,0.064001,0.804247719318987
0.0645,0.064501,0.810530904626167
0.065,0.065001,0.816814089933346
0.0655,0.065501,0.823097275240526
0.066,0.066001,0.829380460547705
0.0665,0.066501,0.835663645854885
0.067,0.067001,0.841946831162065
0.0675,0.067501,0.848230016469244
0.068,0.068001,0.854513201776424
0.0685,0.068501,0.860796387083603
0.069,0.069001,0.867079572390783
0.0695,0.069501,0.873362757697963
0.07,0.070001,0.879645943005142
0.0705,0.070501,0.885929128312322
0.071,0.071001,0.892212313619501
0.0715,0.071501,0.898495498926681
0.072,0.072001,0.904778684233861
0.0725,0.072501,0.91106186954104
0.073,0.073001,0.917345054848219
0.0735,0.073501,0.923628240155399
0.074,0.074001,0.929911425462579
0.0745,0.074501,0.936194610769758
0.075,0.075001,0.942477796076938
0.0755,0.075501,0.948760981384117
0.076,0.076001,0.955044166691297
0.0765,0.076501,0.961327351998477
0.077,0.077001,0.967610537305656
0.0775,0.077501,0.973893722612836
0.078,0.078001,0.980176907920015
0.0785,0.078501,0.986460093227195
0.079,0.079001,0.992743278534375
0.0795,0.079501,0.999026463841554
0.08,0.080001,1.00530964914873
0.0805,0.080501,1.01159283445591
0.081,0.081001,1.01787601976309
0.0815,0.081501,1.02415920507027
0.082,0.082001,1.03044239037745
0.0825,0.082501,1.03672557568463
0.083,0.083001,1.04300876099181
0.0835,0.083501,1.04929194629899
0.084,0.084001,1.05557513160617
0.0845,0.084501,1.06185831691335
0.085,0.085001,1.06814150222053
0.0855,0.085501,1.07442468752771
0.086,0.086001,1.08070787283489
0.0865,0.086501,1.08699105814207
0.087,0.087001,1.09327424344925
0.0875,0.087501,1.09955742875643
0.088,0.088001,1.10584061406361
0.0885,0.088501,1.11212379937079
0.089,0.089001,1.11840698467797
0.0895,0.089501,1.12469016998515
0.09,0.090001,1.13097335529233
0.0905,0.090501,1.1372565405995
0.091,0.091001,1.14353972590668
0.0915,0.091501,1.14982291121386
0.092,0.092001,1.15610609652104
0.0925,0.092501,1.16238928182822
0.093,0.093001,1.1686724671354
0.0935,0.093501,1.17495565244258
0.094,0.094001,1.18123883774976
0.0945,0.094501,1.18752202305694
0.095,0.095001,1.19380520836412
0.0955,0.095501,1.2000883936713
0.096,0.096001,1.20637157897848
0.0965,0.096501,1.21265476428566
0.097,0.097001,1.21893794959284
0.0975,0.097501,1.22522113490002
0.098,0.098001,1.2315043202072
0.0985,0.098501,1.23778750551438
0.099,0.099001,1.24407069082156
0.0995,0.099501,1.25035387612874
0.1,0.100001,1.25663706143592
0.1005,0.100501,1.2629202467431
0.101,0.101001,1.26920343205028
0.1015,0.101501,1.27548661735746
0.102,0.102001,1.28176980266464
0.1025,0.102501,1.28805298797182
0.103,0.103001,1.29433617327899
0.1035,0.103501,1.30061935858617
0.104,0.104001,1.30690254389335
0.1045,0.104501,1.31318572920053
0.105,0.105001,1.31946891450771
0.1055,0.105501,1.32575209981489
0.106,0.106001,1.33203528512207
0.1065,0.106501,1.33831847042925
0.107,0.107001,1.34460165573643
0.1075,0.107501,1.35088484104361
0.108,0.108001,1.35716802635079
0.1085,0.108501,1.36345121165797
0.109,0.109001,1.36973439696515
0.1095,0.109501,1.37601758227233
0.11,0.110001,1.38230076757951
0.1105,0.110501,1.38858395288669
0.111,0.111001,1.39486713819387
0.1115,0.111501,1.40115032350105
0.112,0.112001,1.40743350880823
0.1125,0.112501,1.41371669411541
0.113,0.113001,1.41999987942259
0.1135,0.113501,1.42628306472977
0.114,0.114001,1.43256625003695
0.1145,0.114501,1.43884943534413
0.115,0.115001,1.4451326206513
0.1155,0.115501,1.45141580595848
0.116,0.116001,1.45769899126566
0.1165,0.116501,1.46398217657284
0.117,0.117001,1.47026536188002
0.1175,0.117501,1.4765485471872
0.118,0.118001,1.48283173249438
0.1185,0.118501,1.48911491780156
0.119,0.119001,1.49539810310874
0.1195,0.119501,1.50168128841592
0.12,0.120001,1.5079644737231
0.1205,0.120501,1.51424765903028
0.121,0.121001,1.52053084433746
0.1215,0.121501,1.52681402964464
0.122,0.122001,1.53309721495182
0.1225,0.122501,1.539380400259
0.123,0.123001,1.54566358556618
0.1235,0.123501,1.55194677087336
0.124,0.124001,1.55822995618054
0.1245,0.124501,1.56451314148772
0.125,0.125001,1.5707963267949
0.1255,0.125501,1.57707951210208
0.126,0.126001,1.58336269740926
0.1265,0.126501,1.58964588271644
0.127,0.127001,1.59592906802361
0.1275,0.127501,1.60221225333079
0.128,0.128001,1.60849543863797
0.1285,0.128501,1.61477862394515
0.129,0.129001,1.62106180925233
0.1295,0.129501,1.62734499455951
0.13,0.130001,1.63362817986669
0.1305,0.130501,1.63991136517387
0.131,0.131001,1.64619455048105
0.1315,0.131501,1.65247773578823
0.132,0.132001,1.65876092109541
0.1325,0.132501,1.66504410640259
0.133,0.133001,1.67132729170977
0.1335,0.133501,1.67761047701695
0.134,0.134001,1.68389366232413
0.1345,0.134501,1.69017684763131
0.135,0.135001,1.69646003293849
0.1355,0.135501,1.70274321824567
0.136,0.136001,1.70902640355285
0.1365,0.136501,1.71530958886003
0.137,0.137001,1.72159277416721
0.1375,0.137501,1.72787595947439
0.138,0.138001,1.73415914478157
0.1385,0.138501,1.74044233008875
0.139,0.139001,1.74672551539593
0.1395,0.139501,1.7530087007031
0.14,0.140001,1.75929188601028
0.1405,0.140501,1.76557507131746
0.141,0.141001,1.77185825662464
0.1415,0.141501,1.77814144193182
0.142,0.142001,1.784424627239
0.1425,0.142501,1.79070781254618
0.143,0.143001,1.79699099785336
0.1435,0.143501,1.80327418316054
0.144,0.144001,1.80955736846772
0.1445,0.144501,1.8158405537749
0.145,0.145001,1.82212373908208
0.1455,0.145501,1.82840692438926
0.146,0.146001,1.83469010969644
0.1465,0.146501,1.84097329500362
0.147,0.147001,1.8472564803108
0.1475,0.147501,1.85353966561798
0.148,0.148001,1.85982285092516
0.1485,0.148501,1.86610603623234
0.149,0.149001,1.87238922153952
0.1495,0.149501,1.8786724068467
0.15,0.150001,1.88495559215388
0.1505,0.150501,1.89123877746106
0.151,0.151001,1.89752196276823
0.1515,0.151501,1.90380514807541
0.152,0.152001,1.91008833338259
0.1525,0.152501,1.91637151868977
0.153,0.153001,1.92265470399695
0.1535,0.153501,1.92893788930413
0.154,0.154001,1.93522107461131
0.1545,0.154501,1.94150425991849
0.155,0.155001,1.94778744522567
0.1555,0.155501,1.95407063053285
0.156,0.156001,1.96035381584003
0.1565,0.156501,1.96663700114721
0.157,0.157001,1.97292018645439
0.1575,0.157501,1.97920337176157
0.158,0.158001,1.98548655706875
0.1585,0.158501,1.99176974237593
0.159,0.159001,1.99805292768311
0.1595,0.159501,2.00433611299029
0.16,0.160001,2.01061929829747
0.1605,0.160501,2.01690248360465
0.161,0.161001,2.02318566891183
0.1615,0.161501,2.02946885421901
0.162,0.162001,2.03575203952619
0.1625,0.162501,2.04203522483337
0.163,0.163001,2.04831841014055
0.1635,0.163501,2.05460159544772
0.164,0.164001,2.0608847807549
0.1645,0.164501,2.06716796606208
0.165,0.165001,2.07345115136926
0.1655,0.165501,2.07973433667644
0.166,0.166001,2.08601752198362
0.1665,0.166501,2.0923007072908
0.167,0.167001,2.09858389259798
0.1675,0.167501,2.10486707790516
0.168,0.168001,2.11115026321234
0.1685,0.168501,2.11743344851952
0.169,0.169001,2.1237166338267
0.1695,0.169501,2.12999981913388
0.17,0.170001,2.13628300444106
0.1705,0.170501,2.14256618974824
0.171,0.171001,2.14884937505542
0.1715,0.171501,2.1551325603626
0.172,0.172001,2.16141574566978
0.1725,0.172501,2.16769893097696
0.173,0.173001,2.17398211628414
0.1735,0.173501,2.18026530159132
0.174,0.174001,2.1865484868985
0.1745,0.174501,2.19283167220568
0.175,0.175001,2.19911485751286
0.1755,0.175501,2.20539804282003
0.176,0.176001,2.21168122812721
0.1765,0.176501,2.21796441343439
0.177,0.177001,2.22424759874157
0.1775,0.177501,2.23053078404875
0.178,0.178001,2.23681396935593
0.1785,0.178501,2.24309715466311
0.179,0.179001,2.24938033997029
0.1795,0.179501,2.25566352527747
0.18,0.180001,2.26194671058465
0.1805,0.180501,2.26822989589183
0.181,0.181001,2.27451308119901
0.1815,0.181501,2.28079626650619
0.182,0.182001,2.28707945181337
0.1825,0.182501,2.29336263712055
0.183,0.183001,2.29964582242773
0.1835,0.183501,2.30592900773491
0.184,0.184001,2.31221219304209
0.1845,0.184501,2.31849537834927
0.185,0.185001,2.32477856365645
0.1855,0.185501,2.33106174896363
0.186,0.186001,2.33734493427081
0.1865,0.186501,2.34362811957799
0.187,0.187001,2.34991130488517
0.1875,0.187501,2.35619449019234
0.188,0.188001,2.36247767549952
0.1885,0.188501,2.3687608608067
0.189,0.189001,2.37504404611388
0.1895,0.189501,2.38132723142106
0.19,0.190001,2.38761041672824
0.1905,0.190501,2.39389360203542
0.191,0.191001,2.4001767873426
0.1915,0.191501,2.40645997264978
0.192,0.192001,2.41274315795696
0.1925,0.192501,2.41902634326414
0.193,0.193001,2.42530952857132
0.1935,0.193501,2.4315927138785
0.194,0.194001,2.43787589918568
0.1945,0.194501,2.44415908449286
0.195,0.195001,2.45044226980004
0.1955,0.195501,2.45672545510722
0.196,0.196001,2.4630086404144
0.1965,0.196501,2.46929182572158
0.197,0.197001,2.47557501102876
0.1975,0.197501,2.48185819633594
0.198,0.198001,2.48814138164312
0.1985,0.198501,2.4944245669503
0.199,0.199001,2.50070775225748
0.1995,0.199501,2.50699093756465
0.2,0.200001,2.51327412287183
0.2005,0.200501,2.51955730817901
0.201,0.201001,2.52584049348619
0.2015,0.201501,2.53212367879337
0.202,0.202001,2.53840686410055
0.2025,0.202501,2.54469004940773
0.203,0.203001,2.55097323471491
0.2035,0.203501,2.55725642002209
0.204,0.204001,2.56353960532927
0.2045,0.204501,2.56982279063645
0.205,0.205001,2.57610597594363
0.2055,0.205501,2.58238916125081
0.206,0.206001,2.58867234655799
0.2065,0.206501,2.59495553186517
0.207,0.207001,2.60123871717235
0.2075,0.207501,2.60752190247953
0.208,0.208001,2.61380508778671
0.2085,0.208501,2.62008827309389
0.209,0.209001,2.62637145840107
0.2095,0.209501,2.63265464370825
0.21,0.210001,2.63893782901543
0.2105,0.210501,2.64522101432261
0.211,0.211001,2.65150419962979
0.2115,0.211501,2.65778738493696
0.212,0.212001,2.66407057024414
0.2125,0.212501,2.67035375555132
0.213,0.213001,2.6766369408585
0.2135,0.213501,2.68292012616568
0.214,0.214001,2.68920331147286
0.2145,0.214501,2.69548649678004
0.215,0.215001,2.70176968208722
0.2155,0.215501,2.7080528673944
0.216,0.216001,2.71433605270158
0.2165,0.216501,2.72061923800876
0.217,0.217001,2.72690242331594
0.2175,0.217501,2.73318560862312
0.218,0.218001,2.7394687939303
0.2185,0.218501,2.74575197923748
0.219,0.219001,2.75203516454466
0.2195,0.219501,2.75831834985184
0.22,0.220001,2.76460153515902
0.2205,0.220501,2.7708847204662
0.221,0.221001,2.77716790577338
0.2215,0.221501,2.78345109108056
0.222,0.222001,2.78973427638774
0.2225,0.222501,2.79601746169492
0.223,0.223001,2.8023006470021
0.2235,0.223501,2.80858383230927
0.224,0.224001,2.81486701761645
0.2245,0.224501,2.82115020292363
0.225,0.225001,2.82743338823081
0.2255,0.225501,2.83371657353799
0.226,0.226001,2.83999975884517
0.2265,0.226501,2.84628294415235
0.227,0.227001,2.85256612945953
0.2275,0.227501,2.85884931476671
0.228,0.228001,2.86513250007389
0.2285,0.228501,2.87141568538107
0.229,0.229001,2.87769887068825
0.2295,0.229501,2.88398205599543
0.23,0.230001,2.89026524130261
0.2305,0.230501,2.89654842660979
0.231,0.231001,2.90283161191697
0.2315,0.231501,2.90911479722415
0.232,0.232001,2.91539798253133
0.2325,0.232501,2.92168116783851
0.233,0.233001,2.92796435314569
0.2335,0.233501,2.93424753845287
0.234,0.234001,2.94053072376005
0.2345,0.234501,2.94681390906723
0.235,0.235001,2.95309709437441
0.2355,0.235501,2.95938027968159
0.236,0.236001,2.96566346498876
0.2365,0.236501,2.97194665029594
0.237,0.237001,2.97822983560312
0.2375,0.237501,2.9845130209103
0.238,0.238001,2.99079620621748
0.2385,0.238501,2.99707939152466
0.239,0.239001,3.00336257683184
0.2395,0.239501,3.00964576213902
0.24,0.240001,3.0159289474462
0.2405,0.240501,3.02221213275338
0.241,0.241001,3.02849531806056
0.2415,0.241501,3.03477850336774
0.242,0.242001,3.04106168867492
0.2425,0.242501,3.0473448739821
0.243,0.243001,3.05362805928928
0.2435,0.243501,3.05991124459646
0.244,0.244001,3.06619442990364
0.2445,0.244501,3.07247761521082
0.245,0.245001,3.078760800518
0.2455,0.245501,3.08504398582518
0.246,0.246001,3.09132717113236
0.2465,0.246501,3.09761035643954
0.247,0.247001,3.10389354174672
0.2475,0.247501,3.1101767270539
0.248,0.248001,3.11645991236107
0.2485,0.248501,3.12274309766825
0.249,0.249001,3.12902628297543
0.2495,0.249501,3.13530946828261
0.25,0.250001,3.14159265358979
0.2505,0.250501,3.14787583889697
0.251,0.251001,3.15415902420415
0.2515,0.251501,3.16044220951133
0.252,0.252001,3.16672539481851
0.2525,0.252501,3.17300858012569
0.253,0.253001,3.17929176543287
0.2535,0.253501,3.18557495074005
0.254,0.254001,3.19185813604723
0.2545,0.254501,3.19814132135441
0.255,0.255001,3.20442450666159
0.2555,0.255501,3.21070769196877
0.256,0.256001,3.21699087727595
0.2565,0.256501,3.22327406258313
0.257,0.257001,3.22955724789031
0.2575,0.257501,3.23584043319749
0.258,0.258001,3.24212361850467
0.2585,0.258501,3.24840680381185
0.259,0.259001,3.25468998911903
0.2595,0.259501,3.26097317442621
0.26,0.260001,3.26725635973339
0.2605,0.260501,3.27353954504056
0.261,0.261001,3.27982273034774
0.2615,0.261501,3.28610591565492
0.262,0.262001,3.2923891009621
0.2625,0.262501,3.29867228626928
0.263,0.263001,3.30495547157646
0.2635,0.263501,3.31123865688364
0.264,0.264001,3.31752184219082
0.2645,0.264501,3.323805027498
0.265,0.265001,3.33008821280518
0.2655,0.265501,3.33637139811236
0.266,0.266001,3.34265458341954
0.2665,0.266501,3.34893776872672
0.267,0.267001,3.3552209540339
0.2675,0.267501,3.36150413934108
0.268,0.268001,3.36778732464826
0.2685,0.268501,3.37407050995544
0.269,0.269001,3.38035369526262
0.2695,0.269501,3.3866368805698
0.27,0.270001,3.39292006587698
0.2705,0.270501,3.39920325118416
0.271,0.271001,3.40548643649134
0.2715,0.271501,3.41176962179852
0.272,0.272001,3.4180528071057
0.2725,0.272501,3.42433599241287
0.273,0.273001,3.43061917772005
0.2735,0.273501,3.43690236302723
0.274,0.274001,3.44318554833441
0.2745,0.274501,3.44946873364159
0.275,0.275001,3.45575191894877
0.2755,0.275501,3.46203510425595
0.276,0.276001,3.46831828956313
0.2765,0.276501,3.47460147487031
0.277,0.277001,3.48088466017749
0.2775,0.277501,3.48716784548467
0.278,0.278001,3.49345103079185
0.2785,0.278501,3.49973421609903
0.279,0.279001,3.50601740140621
0.2795,0.279501,3.51230058671339
0.28,0.280001,3.51858377202057
0.2805,0.280501,3.52486695732775
0.281,0.281001,3.53115014263493
0.2815,0.281501,3.53743332794211
0.282,0.282001,3.54371651324929
0.2825,0.282501,3.54999969855647
0.283,0.283001,3.55628288386365
0.2835,0.283501,3.56256606917083
0.284,0.284001,3.56884925447801
0.2845,0.284501,3.57513243978519
0.285,0.285001,3.58141562509236
0.2855,0.285501,3.58769881039954
0.286,0.286001,3.59398199570672
0.2865,0.286501,3.6002651810139
0.287,0.287001,3.60654836632108
0.2875,0.287501,3.61283155162826
0.288,0.288001,3.61911473693544
0.2885,0.288501,3.62539792224262
0.289,0.289001,3.6316811075498
0.2895,0.289501,3.63796429285698
0.29,0.290001,3.64424747816416
0.2905,0.290501,3.65053066347134
0.291,0.291001,3.65681384877852
0.2915,0.291501,3.6630970340857
0.292,0.292001,3.66938021939288
0.2925,0.292501,3.67566340470006
0.293,0.293001,3.68194659000724
0.2935,0.293501,3.68822977531442
0.294,0.294001,3.6945129606216
0.2945,0.294501,3.70079614592878
0.295,0.295001,3.70707933123596
0.2955,0.295501,3.71336251654314
0.296,0.296001,3.71964570185032
0.2965,0.296501,3.72592888715749
0.297,0.297001,3.73221207246467
0.2975,0.297501,3.73849525777185
0.298,0.298001,3.74477844307903
0.2985,0.298501,3.75106162838621
0.299,0.299001,3.75734481369339
0.2995,0.299501,3.76362799900057
0.3,0.300001,3.76991118430775
0.3005,0.300501,3.77619436961493
0.301,0.301001,3.78247755492211
0.3015,0.301501,3.78876074022929
0.302,0.302001,3.79504392553647
0.3025,0.302501,3.80132711084365
0.303,0.303001,3.80761029615083
0.3035,0.303501,3.81389348145801
0.304,0.304001,3.82017666676519
0.3045,0.304501,3.82645985207237
0.305,0.305001,3.83274303737955
0.3055,0.305501,3.83902622268673
0.306,0.306001,3.84530940799391
0.3065,0.306501,3.85159259330109
0.307,0.307001,3.85787577860827
0.3075,0.307501,3.86415896391545
0.308,0.308001,3.87044214922263
0.3085,0.308501,3.8767253345298
0.309,0.309001,3.88300851983698
0.3095,0.309501,3.88929170514416
0.31,0.310001,3.89557489045134
0.3105,0.310501,3.90185807575852
0.311,0.311001,3.9081412610657
0.3115,0.311501,3.91442444637288
0.312,0.312001,3.92070763168006
0.3125,0.312501,3.92699081698724
0.313,0.313001,3.93327400229442
0.3135,0.313501,3.9395571876016
0.314,0.314001,3.94584037290878
0.3145,0.314501,3.95212355821596
0.315,0.315001,3.95840674352314
0.3155,0.315501,3.96468992883032
0.316,0.316001,3.9709731141375
0.3165,0.316501,3.97725629944468
0.317,0.317001,3.98353948475186
0.3175,0.317501,3.98982267005904
0.318,0.318001,3.99610585536622
0.3185,0.318501,4.0023890406734
0.319,0.319001,4.00867222598058
0.3195,0.319501,4.01495541128776
0.32,0.320001,4.02123859659494
0.3205,0.320501,4.02752178190211
0.321,0.321001,4.03380496720929
0.3215,0.321501,4.04008815251647
0.322,0.322001,4.04637133782365
0.3225,0.322501,4.05265452313083
0.323,0.323001,4.05893770843801
0.3235,0.323501,4.06522089374519
0.324,0.324001,4.07150407905237
0.3245,0.324501,4.07778726435955
0.325,0.325001,4.08407044966673
0.3255,0.325501,4.09035363497391
0.326,0.326001,4.09663682028109
0.3265,0.326501,4.10292000558827
0.327,0.327001,4.10920319089545
0.3275,0.327501,4.11548637620263
0.328,0.328001,4.12176956150981
0.3285,0.328501,4.12805274681699
0.329,0.329001,4.13433593212417
0.3295,0.329501,4.14061911743135
0.33,0.330001,4.14690230273853
0.3305,0.330501,4.15318548804571
0.331,0.331001,4.15946867335289
0.3315,0.331501,4.16575185866007
0.332,0.332001,4.17203504396725
0.3325,0.332501,4.17831822927443
0.333,0.333001,4.1846014145816
0.3335,0.333501,4.19088459988878
0.334,0.334001,4.19716778519596
0.3345,0.334501,4.20345097050314
