"time","aD_Converter.z","pulse.T0","pulse.np"
0.0334,0,0.033,0
0.03344,0,0.033,0
0.03348,0,0.033,0
0.03352,0,0.033,0
0.03356,0,0.033,0
0.0336,0,0.033,0
0.03364,0,0.033,0
0.03368,0,0.033,0
0.03372,0,0.033,0
0.03376,0,0.033,0
0.0338,0,0.033,0
0.03384,0,0.033,0
0.03388,0,0.033,0
0.03392,0,0.033,0
0.03396,0,0.033,0
0.034,0,0.033,0
0.034,0,0.034,0
0.03401,0,0.034,0
0.03401,0,0.034,0
0.03404,0,0.034,0
0.03408,0,0.034,0
0.03412,0,0.034,0
0.03416,0,0.034,0
0.0342,0,0.034,0
0.03424,0,0.034,0
0.03428,0,0.034,0
0.03432,0,0.034,0
0.03436,0,0.034,0
0.0344,0,0.034,0
0.03444,0,0.034,0
0.03448,0,0.034,0
0.03452,0,0.034,0
0.03456,0,0.034,0
0.0346,0,0.034,0
0.03464,0,0.034,0
0.03468,0,0.034,0
0.03472,0,0.034,0
0.03476,0,0.034,0
0.0348,0,0.034,0
0.03484,0,0.034,0
0.03488,0,0.034,0
0.03492,0,0.034,0
0.03496,0,0.034,0
0.035,0,0.034,0
0.035,0,0.035,0
0.03501,0,0.035,0
0.03501,0,0.035,0
0.03504,0,0.035,0
0.03508,0,0.035,0
0.03512,0,0.035,0
0.03516,0,0.035,0
0.0352,0,0.035,0
0.03524,0,0.035,0
0.03528,0,0.035,0
0.03532,0,0.035,0
0.03536,0,0.035,0
0.0354,0,0.035,0
0.03544,0,0.035,0
0.03548,0,0.035,0
0.03552,0,0.035,0
0.03556,0,0.035,0
0.0356,0,0.035,0
0.03564,0,0.035,0
0.03568,0,0.035,0
0.03572,0,0.035,0
0.03576,0,0.035,0
0.0358,0,0.035,0
0.03584,0,0.035,0
0.03588,0,0.035,0
0.03592,0,0.035,0
0.03596,0,0.035,0
0.036,0,0.035,0
0.036,0,0.036,0
0.03601,0,0.036,0
0.03601,0,0.036,0
0.03604,0,0.036,0
0.03608,0,0.036,0
0.03612,0,0.036,0
0.03616,0,0.036,0
0.0362,0,0.036,0
0.03624,0,0.036,0
0.03628,0,0.036,0
0.03632,0,0.036,0
0.03636,0,0.036,0
0.0364,0,0.036,0
0.03644,0,0.036,0
0.03648,0,0.036,0
0.03652,0,0.036,0
0.03656,0,0.036,0
0.0366,0,0.036,0
0.03664,0,0.036,0
0.03668,0,0.036,0
0.03672,0,0.036,0
0.03676,0,0.036,0
0.0368,0,0.036,0
0.03684,0,0.036,0
0.03688,0,0.036,0
0.03692,0,0.036,0
0.03696,0,0.036,0
0.037,0,0.036,0
0.037,0,0.037,0
0.03701,0,0.037,0
0.03701,0,0.037,0
0.03704,0,0.037,0
0.03708,0,0.037,0
0.03712,0,0.037,0
0.03716,0,0.037,0
0.0372,0,0.037,0
0.03724,0,0.037,0
0.03728,0,0.037,0
0.03732,0,0.037,0
0.03736,0,0.037,0
0.0374,0,0.037,0
0.03744,0,0.037,0
0.03748,0,0.037,0
0.03752,0,0.037,0
0.03756,0,0.037,0
0.0376,0,0.037,0
0.03764,0,0.037,0
0.03768,0,0.037,0
0.03772,0,0.037,0
0.03776,0,0.037,0
0.0378,0,0.037,0
0.03784,0,0.037,0
0.03788,0,0.037,0
0.03792,0,0.037,0
0.03796,0,0.037,0
0.038,0,0.037,0
0.038,0,0.038,0
0.03801,0,0.038,0
0.03801,0,0.038,0
0.03804,0,0.038,0
0.03808,0,0.038,0
0.03812,0,0.038,0
0.03816,0,0.038,0
0.0382,0,0.038,0
0.03824,0,0.038,0
0.03828,0,0.038,0
0.03832,0,0.038,0
0.03836,0,0.038,0
0.0384,0,0.038,0
0.03844,0,0.038,0
0.03848,0,0.038,0
0.03852,0,0.038,0
0.03856,0,0.038,0
0.0386,0,0.038,0
0.03864,0,0.038,0
0.03868,0,0.038,0
0.03872,0,0.038,0
0.03876,0,0.038,0
0.0388,0,0.038,0
0.03884,0,0.038,0
0.03888,0,0.038,0
0.03892,0,0.038,0
0.03896,0,0.038,0
0.039,0,0.038,0
0.039,0,0.039,0
0.03901,0,0.039,0
0.03901,0,0.039,0
0.03904,0,0.039,0
0.03908,0,0.039,0
0.03912,0,0.039,0
0.03916,0,0.039,0
0.0392,0,0.039,0
0.03924,0,0.039,0
0.03928,0,0.039,0
0.03932,0,0.039,0
0.03936,0,0.039,0
0.0394,0,0.039,0
0.03944,0,0.039,0
0.03948,0,0.039,0
0.03952,0,0.039,0
0.03956,0,0.039,0
0.0396,0,0.039,0
0.03964,0,0.039,0
0.03968,0,0.039,0
0.03972,0,0.039,0
0.03976,0,0.039,0
0.0398,0,0.039,0
0.03984,0,0.039,0
0.03988,0,0.039,0
0.03992,0,0.039,0
0.03996,0,0.039,0
0.04,0,0.039,0
0.04,0,0.04,0
0.04001,0,0.04,0
0.04001,0,0.04,0
0.04004,0,0.04,0
0.04008,0,0.04,0
0.04012,0,0.04,0
0.04016,0,0.04,0
0.0402,0,0.04,0
0.04024,0,0.04,0
0.04028,0,0.04,0
0.04032,0,0.04,0
0.04036,0,0.04,0
0.0404,0,0.04,0
0.04044,0,0.04,0
0.04048,0,0.04,0
0.04052,0,0.04,0
0.04056,0,0.04,0
0.0406,0,0.04,0
0.04064,0,0.04,0
0.04068,0,0.04,0
0.04072,0,0.04,0
0.04076,0,0.04,0
0.0408,0,0.04,0
0.04084,0,0.04,0
0.04088,0,0.04,0
0.04092,0,0.04,0
0.04096,0,0.04,0
0.041,0,0.04,0
0.041,0,0.041,0
0.04101,0,0.041,0
0.04101,0,0.041,0
0.04104,0,0.041,0
0.04108,0,0.041,0
0.04112,0,0.041,0
0.04116,0,0.041,0
0.0412,0,0.041,0
0.04124,0,0.041,0
0.04128,0,0.041,0
0.04132,0,0.041,0
0.04136,0,0.041,0
0.0414,0,0.041,0
0.04144,0,0.041,0
0.04148,0,0.041,0
0.04152,0,0.041,0
0.04156,0,0.041,0
0.0416,0,0.041,0
0.04164,0,0.041,0
0.04168,0,0.041,0
0.04172,0,0.041,0
0.04176,0,0.041,0
0.0418,0,0.041,0
0.04184,0,0.041,0
0.04188,0,0.041,0
0.04192,0,0.041,0
0.04196,0,0.041,0
0.042,0,0.041,0
0.042,0,0.042,0
0.04201,0,0.042,0
0.04201,0,0.042,0
0.04204,0,0.042,0
0.04208,0,0.042,0
0.04212,0,0.042,0
0.04216,0,0.042,0
0.0422,0,0.042,0
0.04224,0,0.042,0
0.04228,0,0.042,0
0.04232,0,0.042,0
0.04236,0,0.042,0
0.0424,0,0.042,0
0.04244,0,0.042,0
0.04248,0,0.042,0
0.04252,0,0.042,0
0.04256,0,0.042,0
0.0426,0,0.042,0
0.04264,0,0.042,0
0.04268,0,0.042,0
0.04272,0,0.042,0
0.04276,0,0.042,0
0.0428,0,0.042,0
0.04284,0,0.042,0
0.04288,0,0.042,0
0.04292,0,0.042,0
0.04296,0,0.042,0
0.043,0,0.042,0
0.043,0,0.043,0
0.04301,0,0.043,0
0.04301,0,0.043,0
0.04304,0,0.043,0
0.04308,0,0.043,0
0.04312,0,0.043,0
0.04316,0,0.043,0
0.0432,0,0.043,0
0.04324,0,0.043,0
0.04328,0,0.043,0
0.04332,0,0.043,0
0.04336,0,0.043,0
0.0434,0,0.043,0
0.04344,0,0.043,0
0.04348,0,0.043,0
0.04352,0,0.043,0
0.04356,0,0.043,0
0.0436,0,0.043,0
0.04364,0,0.043,0
0.04368,0,0.043,0
0.04372,0,0.043,0
0.04376,0,0.043,0
0.0438,0,0.043,0
0.04384,0,0.043,0
0.04388,0,0.043,0
0.04392,0,0.043,0
0.04396,0,0.043,0
0.044,0,0.043,0
0.044,0,0.044,0
0.04401,0,0.044,0
0.04401,0,0.044,0
0.04404,0,0.044,0
0.04408,0,0.044,0
0.04412,0,0.044,0
0.04416,0,0.044,0
0.0442,0,0.044,0
0.04424,0,0.044,0
0.04428,0,0.044,0
0.04432,0,0.044,0
0.04436,0,0.044,0
0.0444,0,0.044,0
0.04444,0,0.044,0
0.04448,0,0.044,0
0.04452,0,0.044,0
0.04456,0,0.044,0
0.0446,0,0.044,0
0.04464,0,0.044,0
0.04468,0,0.044,0
0.04472,0,0.044,0
0.04476,0,0.044,0
0.0448,0,0.044,0
0.04484,0,0.044,0
0.04488,0,0.044,0
0.04492,0,0.044,0
0.04496,0,0.044,0
0.045,0,0.044,0
0.045,0,0.045,0
0.04501,0,0.045,0
0.04501,0,0.045,0
0.04504,0,0.045,0
0.04508,0,0.045,0
0.04512,0,0.045,0
0.04516,0,0.045,0
0.0452,0,0.045,0
0.04524,0,0.045,0
0.04528,0,0.045,0
0.04532,0,0.045,0
0.04536,0,0.045,0
0.0454,0,0.045,0
0.04544,0,0.045,0
0.04548,0,0.045,0
0.04552,0,0.045,0
0.04556,0,0.045,0
0.0456,0,0.045,0
0.04564,0,0.045,0
0.04568,0,0.045,0
0.04572,0,0.045,0
0.04576,0,0.045,0
0.0458,0,0.045,0
0.04584,0,0.045,0
0.04588,0,0.045,0
0.04592,0,0.045,0
0.04596,0,0.045,0
0.046,0,0.045,0
0.046,0,0.046,0
0.04601,0,0.046,0
0.04601,0,0.046,0
0.04604,0,0.046,0
0.04608,0,0.046,0
0.04612,0,0.046,0
0.04616,0,0.046,0
0.0462,0,0.046,0
0.04624,0,0.046,0
0.04628,0,0.046,0
0.04632,0,0.046,0
0.04636,0,0.046,0
0.0464,0,0.046,0
0.04644,0,0.046,0
0.04648,0,0.046,0
0.04652,0,0.046,0
0.04656,0,0.046,0
0.0466,0,0.046,0
0.04664,0,0.046,0
0.04668,0,0.046,0
0.04672,0,0.046,0
0.04676,0,0.046,0
0.0468,0,0.046,0
0.04684,0,0.046,0
0.04688,0,0.046,0
0.04692,0,0.046,0
0.04696,0,0.046,0
0.047,0,0.046,0
0.047,0,0.047,0
0.04701,0,0.047,0
0.04701,0,0.047,0
0.04704,0,0.047,0
0.04708,0,0.047,0
0.04712,0,0.047,0
0.04716,0,0.047,0
0.0472,0,0.047,0
0.04724,0,0.047,0
0.04728,0,0.047,0
0.04732,0,0.047,0
0.04736,0,0.047,0
0.0474,0,0.047,0
0.04744,0,0.047,0
0.04748,0,0.047,0
0.04752,0,0.047,0
0.04756,0,0.047,0
0.0476,0,0.047,0
0.04764,0,0.047,0
0.04768,0,0.047,0
0.04772,0,0.047,0
0.04776,0,0.047,0
0.0478,0,0.047,0
0.04784,0,0.047,0
0.04788,0,0.047,0
0.04792,0,0.047,0
0.04796,0,0.047,0
0.048,0,0.047,0
0.048,0,0.048,0
0.04801,0,0.048,0
0.04801,0,0.048,0
0.04804,0,0.048,0
0.04808,0,0.048,0
0.04812,0,0.048,0
0.04816,0,0.048,0
0.0482,0,0.048,0
0.04824,0,0.048,0
0.04828,0,0.048,0
0.04832,0,0.048,0
0.04836,0,0.048,0
0.0484,0,0.048,0
0.04844,0,0.048,0
0.04848,0,0.048,0
0.04852,0,0.048,0
0.04856,0,0.048,0
0.0486,0,0.048,0
0.04864,0,0.048,0
0.04868,0,0.048,0
0.04872,0,0.048,0
0.04876,0,0.048,0
0.0488,0,0.048,0
0.04884,0,0.048,0
0.04888,0,0.048,0
0.04892,0,0.048,0
0.04896,0,0.048,0
0.049,0,0.048,0
0.049,0,0.049,0
0.04901,0,0.049,0
0.04901,0,0.049,0
0.04904,0,0.049,0
0.04908,0,0.049,0
0.04912,0,0.049,0
0.04916,0,0.049,0
0.0492,0,0.049,0
0.04924,0,0.049,0
0.04928,0,0.049,0
0.04932,0,0.049,0
0.04936,0,0.049,0
0.0494,0,0.049,0
0.04944,0,0.049,0
0.04948,0,0.049,0
0.04952,0,0.049,0
0.04956,0,0.049,0
0.0496,0,0.049,0
0.04964,0,0.049,0
0.04968,0,0.049,0
0.04972,0,0.049,0
0.04976,0,0.049,0
0.0498,0,0.049,0
0.04984,0,0.049,0
0.04988,0,0.049,0
0.04992,0,0.049,0
0.04996,0,0.049,0
0.05,0,0.049,0
0.05,0,0.05,0
0.05001,0,0.05,0
0.05001,0,0.05,0
0.05004,0,0.05,0
0.05008,0,0.05,0
0.05012,0,0.05,0
0.05016,0,0.05,0
0.0502,0,0.05,0
0.05024,0,0.05,0
0.05028,0,0.05,0
0.05032,0,0.05,0
0.05036,0,0.05,0
0.0504,0,0.05,0
0.05044,0,0.05,0
0.05048,0,0.05,0
0.05052,0,0.05,0
0.05056,0,0.05,0
0.0506,0,0.05,0
0.05064,0,0.05,0
0.05068,0,0.05,0
0.05072,0,0.05,0
0.05076,0,0.05,0
0.0508,0,0.05,0
0.05084,0,0.05,0
0.05088,0,0.05,0
0.05092,0,0.05,0
0.05096,0,0.05,0
0.051,0,0.05,0
0.051,0,0.051,0
0.05101,0,0.051,0
0.05101,0,0.051,0
0.05104,0,0.051,0
0.05108,0,0.051,0
0.05112,0,0.051,0
0.05116,0,0.051,0
0.0512,0,0.051,0
0.05124,0,0.051,0
0.05128,0,0.051,0
0.05132,0,0.051,0
0.05136,0,0.051,0
0.0514,0,0.051,0
0.05144,0,0.051,0
0.05148,0,0.051,0
0.05152,0,0.051,0
0.05156,0,0.051,0
0.0516,0,0.051,0
0.05164,0,0.051,0
0.05168,0,0.051,0
0.05172,0,0.051,0
0.05176,0,0.051,0
0.0518,0,0.051,0
0.05184,0,0.051,0
0.05188,0,0.051,0
0.05192,0,0.051,0
0.05196,0,0.051,0
0.052,0,0.051,0
0.052,0,0.052,0
0.05201,0,0.052,0
0.05201,0,0.052,0
0.05204,0,0.052,0
0.05208,0,0.052,0
0.05212,0,0.052,0
0.05216,0,0.052,0
0.0522,0,0.052,0
0.05224,0,0.052,0
0.05228,0,0.052,0
0.05232,0,0.052,0
0.05236,0,0.052,0
0.0524,0,0.052,0
0.05244,0,0.052,0
0.05248,0,0.052,0
0.05252,0,0.052,0
0.05256,0,0.052,0
0.0526,0,0.052,0
0.05264,0,0.052,0
0.05268,0,0.052,0
0.05272,0,0.052,0
0.05276,0,0.052,0
0.0528,0,0.052,0
0.05284,0,0.052,0
0.05288,0,0.052,0
0.05292,0,0.052,0
0.05296,0,0.052,0
0.053,0,0.052,0
0.053,0,0.053,0
0.05301,0,0.053,0
0.05301,0,0.053,0
0.05304,0,0.053,0
0.05308,0,0.053,0
0.05312,0,0.053,0
0.05316,0,0.053,0
0.0532,0,0.053,0
0.05324,0,0.053,0
0.05328,0,0.053,0
0.05332,0,0.053,0
0.05336,0,0.053,0
0.0534,0,0.053,0
0.05344,0,0.053,0
0.05348,0,0.053,0
0.05352,0,0.053,0
0.05356,0,0.053,0
0.0536,0,0.053,0
0.05364,0,0.053,0
0.05368,0,0.053,0
0.05372,0,0.053,0
0.05376,0,0.053,0
0.0538,0,0.053,0
0.05384,0,0.053,0
0.05388,0,0.053,0
0.05392,0,0.053,0
0.05396,0,0.053,0
0.054,0,0.053,0
0.054,0,0.054,0
0.05401,0,0.054,0
0.05401,0,0.054,0
0.05404,0,0.054,0
0.05408,0,0.054,0
0.05412,0,0.054,0
0.05416,0,0.054,0
0.0542,0,0.054,0
0.05424,0,0.054,0
0.05428,0,0.054,0
0.05432,0,0.054,0
0.05436,0,0.054,0
0.0544,0,0.054,0
0.05444,0,0.054,0
0.05448,0,0.054,0
0.05452,0,0.054,0
0.05456,0,0.054,0
0.0546,0,0.054,0
0.05464,0,0.054,0
0.05468,0,0.054,0
0.05472,0,0.054,0
0.05476,0,0.054,0
0.0548,0,0.054,0
0.05484,0,0.054,0
0.05488,0,0.054,0
0.05492,0,0.054,0
0.05496,0,0.054,0
0.055,0,0.054,0
0.055,0,0.055,0
0.05501,0,0.055,0
0.05501,0,0.055,0
0.05504,0,0.055,0
0.05508,0,0.055,0
0.05512,0,0.055,0
0.05516,0,0.055,0
0.0552,0,0.055,0
0.05524,0,0.055,0
0.05528,0,0.055,0
0.05532,0,0.055,0
0.05536,0,0.055,0
0.0554,0,0.055,0
0.05544,0,0.055,0
0.05548,0,0.055,0
0.05552,0,0.055,0
0.05556,0,0.055,0
0.0556,0,0.055,0
0.05564,0,0.055,0
0.05568,0,0.055,0
0.05572,0,0.055,0
0.05576,0,0.055,0
0.0558,0,0.055,0
0.05584,0,0.055,0
0.05588,0,0.055,0
0.05592,0,0.055,0
0.05596,0,0.055,0
0.056,0,0.055,0
0.056,0,0.056,0
0.05601,0,0.056,0
0.05601,0,0.056,0
0.05604,0,0.056,0
0.05608,0,0.056,0
0.05612,0,0.056,0
0.05616,0,0.056,0
0.0562,0,0.056,0
0.05624,0,0.056,0
0.05628,0,0.056,0
0.05632,0,0.056,0
0.05636,0,0.056,0
0.0564,0,0.056,0
0.05644,0,0.056,0
0.05648,0,0.056,0
0.05652,0,0.056,0
0.05656,0,0.056,0
0.0566,0,0.056,0
0.05664,0,0.056,0
0.05668,0,0.056,0
0.05672,0,0.056,0
0.05676,0,0.056,0
0.0568,0,0.056,0
0.05684,0,0.056,0
0.05688,0,0.056,0
0.05692,0,0.056,0
0.05696,0,0.056,0
0.057,0,0.056,0
0.057,0,0.057,0
0.05701,0,0.057,0
0.05701,0,0.057,0
0.05704,0,0.057,0
0.05708,0,0.057,0
0.05712,0,0.057,0
0.05716,0,0.057,0
0.0572,0,0.057,0
0.05724,0,0.057,0
0.05728,0,0.057,0
0.05732,0,0.057,0
0.05736,0,0.057,0
0.0574,0,0.057,0
0.05744,0,0.057,0
0.05748,0,0.057,0
0.05752,0,0.057,0
0.05756,0,0.057,0
0.0576,0,0.057,0
0.05764,0,0.057,0
0.05768,0,0.057,0
0.05772,0,0.057,0
0.05776,0,0.057,0
0.0578,0,0.057,0
0.05784,0,0.057,0
0.05788,0,0.057,0
0.05792,0,0.057,0
0.05796,0,0.057,0
0.058,0,0.057,0
0.058,0,0.058,0
0.05801,0,0.058,0
0.05801,0,0.058,0
0.05804,0,0.058,0
0.05808,0,0.058,0
0.05812,0,0.058,0
0.05816,0,0.058,0
0.0582,0,0.058,0
0.05824,0,0.058,0
0.05828,0,0.058,0
0.05832,0,0.058,0
0.05836,0,0.058,0
0.0584,0,0.058,0
0.05844,0,0.058,0
0.05848,0,0.058,0
0.05852,0,0.058,0
0.05856,0,0.058,0
0.0586,0,0.058,0
0.05864,0,0.058,0
0.05868,0,0.058,0
0.05872,0,0.058,0
0.05876,0,0.058,0
0.0588,0,0.058,0
0.05884,0,0.058,0
0.05888,0,0.058,0
0.05892,0,0.058,0
0.05896,0,0.058,0
0.059,0,0.058,0
0.059,0,0.059,0
0.05901,0,0.059,0
0.05901,0,0.059,0
0.05904,0,0.059,0
0.05908,0,0.059,0
0.05912,0,0.059,0
0.05916,0,0.059,0
0.0592,0,0.059,0
0.05924,0,0.059,0
0.05928,0,0.059,0
0.05932,0,0.059,0
0.05936,0,0.059,0
0.0594,0,0.059,0
0.05944,0,0.059,0
0.05948,0,0.059,0
0.05952,0,0.059,0
0.05956,0,0.059,0
0.0596,0,0.059,0
0.05964,0,0.059,0
0.05968,0,0.059,0
0.05972,0,0.059,0
0.05976,0,0.059,0
0.0598,0,0.059,0
0.05984,0,0.059,0
0.05988,0,0.059,0
0.05992,0,0.059,0
0.05996,0,0.059,0
0.06,0,0.059,0
0.06,0,0.06,0
0.06001,0,0.06,0
0.06001,0,0.06,0
0.06004,0,0.06,0
0.06008,0,0.06,0
0.06012,0,0.06,0
0.06016,0,0.06,0
0.0602,0,0.06,0
0.06024,0,0.06,0
0.06028,0,0.06,0
0.06032,0,0.06,0
0.06036,0,0.06,0
0.0604,0,0.06,0
0.06044,0,0.06,0
0.06048,0,0.06,0
0.06052,0,0.06,0
0.06056,0,0.06,0
0.0606,0,0.06,0
0.06064,0,0.06,0
0.06068,0,0.06,0
0.06072,0,0.06,0
0.06076,0,0.06,0
0.0608,0,0.06,0
0.06084,0,0.06,0
0.06088,0,0.06,0
0.06092,0,0.06,0
0.06096,0,0.06,0
0.061,0,0.06,0
0.061,0,0.061,0
0.06101,0,0.061,0
0.06101,0,0.061,0
0.06104,0,0.061,0
0.06108,0,0.061,0
0.06112,0,0.061,0
0.06116,0,0.061,0
0.0612,0,0.061,0
0.06124,0,0.061,0
0.06128,0,0.061,0
0.06132,0,0.061,0
0.06136,0,0.061,0
0.0614,0,0.061,0
0.06144,0,0.061,0
0.06148,0,0.061,0
0.06152,0,0.061,0
0.06156,0,0.061,0
0.0616,0,0.061,0
0.06164,0,0.061,0
0.06168,0,0.061,0
0.06172,0,0.061,0
0.06176,0,0.061,0
0.0618,0,0.061,0
0.06184,0,0.061,0
0.06188,0,0.061,0
0.06192,0,0.061,0
0.06196,0,0.061,0
0.062,0,0.061,0
0.062,0,0.062,0
0.06201,0,0.062,0
0.06201,0,0.062,0
0.06204,0,0.062,0
0.06208,0,0.062,0
0.06212,0,0.062,0
0.06216,0,0.062,0
0.0622,0,0.062,0
0.06224,0,0.062,0
0.06228,0,0.062,0
0.06232,0,0.062,0
0.06236,0,0.062,0
0.0624,0,0.062,0
0.06244,0,0.062,0
0.06248,0,0.062,0
0.06252,0,0.062,0
0.06256,0,0.062,0
0.0626,0,0.062,0
0.06264,0,0.062,0
0.06268,0,0.062,0
0.06272,0,0.062,0
0.06276,0,0.062,0
0.0628,0,0.062,0
0.06284,0,0.062,0
0.06288,0,0.062,0
0.06292,0,0.062,0
0.06296,0,0.062,0
0.063,0,0.062,0
0.063,0,0.063,0
0.06301,0,0.063,0
0.06301,0,0.063,0
0.06304,0,0.063,0
0.06308,0,0.063,0
0.06312,0,0.063,0
0.06316,0,0.063,0
0.0632,0,0.063,0
0.06324,0,0.063,0
0.06328,0,0.063,0
0.06332,0,0.063,0
0.06336,0,0.063,0
0.0634,0,0.063,0
0.06344,0,0.063,0
0.06348,0,0.063,0
0.06352,0,0.063,0
0.06356,0,0.063,0
0.0636,0,0.063,0
0.06364,0,0.063,0
0.06368,0,0.063,0
0.06372,0,0.063,0
0.06376,0,0.063,0
0.0638,0,0.063,0
0.06384,0,0.063,0
0.06388,0,0.063,0
0.06392,0,0.063,0
0.06396,0,0.063,0
0.064,0,0.063,0
0.064,0,0.064,0
0.06401,0,0.064,0
0.06401,0,0.064,0
0.06404,0,0.064,0
0.06408,0,0.064,0
0.06412,0,0.064,0
0.06416,0,0.064,0
0.0642,0,0.064,0
0.06424,0,0.064,0
0.06428,0,0.064,0
0.06432,0,0.064,0
0.06436,0,0.064,0
0.0644,0,0.064,0
0.06444,0,0.064,0
0.06448,0,0.064,0
0.06452,0,0.064,0
0.06456,0,0.064,0
0.0646,0,0.064,0
0.06464,0,0.064,0
0.06468,0,0.064,0
0.06472,0,0.064,0
0.06476,0,0.064,0
0.0648,0,0.064,0
0.06484,0,0.064,0
0.06488,0,0.064,0
0.06492,0,0.064,0
0.06496,0,0.064,0
0.065,0,0.064,0
0.065,0,0.065,0
0.06501,0,0.065,0
0.06501,0,0.065,0
0.06504,0,0.065,0
0.06508,0,0.065,0
0.06512,0,0.065,0
0.06516,0,0.065,0
0.0652,0,0.065,0
0.06524,0,0.065,0
0.06528,0,0.065,0
0.06532,0,0.065,0
0.06536,0,0.065,0
0.0654,0,0.065,0
0.06544,0,0.065,0
0.06548,0,0.065,0
0.06552,0,0.065,0
0.06556,0,0.065,0
0.0656,0,0.065,0
0.06564,0,0.065,0
0.06568,0,0.065,0
0.06572,0,0.065,0
0.06576,0,0.065,0
0.0658,0,0.065,0
0.06584,0,0.065,0
0.06588,0,0.065,0
0.06592,0,0.065,0
0.06596,0,0.065,0
0.066,0,0.065,0
0.066,0,0.066,0
0.06601,0,0.066,0
0.06601,0,0.066,0
0.06604,0,0.066,0
0.06608,0,0.066,0
0.06612,0,0.066,0
0.06616,0,0.066,0
0.0662,0,0.066,0
0.06624,0,0.066,0
0.06628,0,0.066,0
0.06632,0,0.066,0
0.06636,0,0.066,0
0.0664,0,0.066,0
0.06644,0,0.066,0
0.06648,0,0.066,0
0.06652,0,0.066,0
0.06656,0,0.066,0
0.0666,0,0.066,0
0.06664,0,0.066,0
0.06668,0,0.066,0
