"time","dFFREG.dFFR.clock","dFFREG.dFFR.reset","dFFREG.delay.inertialDelaySensitive[1].x","dFFREG.delay.inertialDelaySensitive[1].y","dFFREG.delay.inertialDelaySensitive[2].x","dFFREG.delay.inertialDelaySensitive[2].y"
14.485,3,3,4,4,2,3
14.49,3,3,4,4,2,3
14.495,3,3,4,4,2,3
14.5,3,3,4,4,2,3
14.505,3,3,4,4,2,3
14.51,3,3,4,4,2,3
14.515,3,3,4,4,2,3
14.52,3,3,4,4,2,3
14.525,3,3,4,4,2,3
14.53,3,3,4,4,2,3
14.535,3,3,4,4,2,3
14.54,3,3,4,4,2,3
14.545,3,3,4,4,2,3
14.55,3,3,4,4,2,3
14.555,3,3,4,4,2,3
14.56,3,3,4,4,2,3
14.565,3,3,4,4,2,3
14.57,3,3,4,4,2,3
14.575,3,3,4,4,2,3
14.58,3,3,4,4,2,3
14.585,3,3,4,4,2,3
14.59,3,3,4,4,2,3
14.595,3,3,4,4,2,3
14.6,3,3,4,4,2,3
14.605,3,3,4,4,2,3
14.61,3,3,4,4,2,3
14.615,3,3,4,4,2,3
14.62,3,3,4,4,2,3
14.625,3,3,4,4,2,3
14.63,3,3,4,4,2,3
14.635,3,3,4,4,2,3
14.64,3,3,4,4,2,3
14.645,3,3,4,4,2,3
14.65,3,3,4,4,2,3
14.655,3,3,4,4,2,3
14.66,3,3,4,4,2,3
14.665,3,3,4,4,2,3
14.67,3,3,4,4,2,3
14.675,3,3,4,4,2,3
14.68,3,3,4,4,2,3
14.685,3,3,4,4,2,3
14.69,3,3,4,4,2,3
14.695,3,3,4,4,2,3
14.7,3,3,4,4,2,3
14.705,3,3,4,4,2,3
14.71,3,3,4,4,2,3
14.715,3,3,4,4,2,3
14.72,3,3,4,4,2,3
14.725,3,3,4,4,2,3
14.73,3,3,4,4,2,3
14.735,3,3,4,4,2,3
14.74,3,3,4,4,2,3
14.745,3,3,4,4,2,3
14.75,3,3,4,4,2,3
14.755,3,3,4,4,2,3
14.76,3,3,4,4,2,3
14.765,3,3,4,4,2,3
14.77,3,3,4,4,2,3
14.775,3,3,4,4,2,3
14.78,3,3,4,4,2,3
14.785,3,3,4,4,2,3
14.79,3,3,4,4,2,3
14.795,3,3,4,4,2,3
14.8,3,3,4,4,2,3
14.805,3,3,4,4,2,3
14.81,3,3,4,4,2,3
14.815,3,3,4,4,2,3
14.82,3,3,4,4,2,3
14.825,3,3,4,4,2,3
14.83,3,3,4,4,2,3
14.835,3,3,4,4,2,3
14.84,3,3,4,4,2,3
14.845,3,3,4,4,2,3
14.85,3,3,4,4,2,3
14.855,3,3,4,4,2,3
14.86,3,3,4,4,2,3
14.865,3,3,4,4,2,3
14.87,3,3,4,4,2,3
14.875,3,3,4,4,2,3
14.88,3,3,4,4,2,3
14.885,3,3,4,4,2,3
14.89,3,3,4,4,2,3
14.895,3,3,4,4,2,3
14.9,3,3,4,4,2,3
14.905,3,3,4,4,2,3
14.91,3,3,4,4,2,3
14.915,3,3,4,4,2,3
14.92,3,3,4,4,2,3
14.925,3,3,4,4,2,3
14.93,3,3,4,4,2,3
14.935,3,3,4,4,2,3
14.94,3,3,4,4,2,3
14.945,3,3,4,4,2,3
14.95,3,3,4,4,2,3
14.955,3,3,4,4,2,3
14.96,3,3,4,4,2,3
14.965,3,3,4,4,2,3
14.97,3,3,4,4,2,3
14.975,3,3,4,4,2,3
14.98,3,3,4,4,2,3
14.985,3,3,4,4,2,3
14.99,3,3,4,4,2,3
14.995,3,3,4,4,2,3
15,3,3,4,4,2,3
15,4,3,3,4,2,3
15.005,4,3,3,4,2,3
15.01,4,3,3,4,2,3
15.015,4,3,3,4,2,3
15.02,4,3,3,4,2,3
15.025,4,3,3,4,2,3
15.03,4,3,3,4,2,3
15.035,4,3,3,4,2,3
15.04,4,3,3,4,2,3
15.045,4,3,3,4,2,3
15.05,4,3,3,4,2,3
15.055,4,3,3,4,2,3
15.06,4,3,3,4,2,3
15.065,4,3,3,4,2,3
15.07,4,3,3,4,2,3
15.075,4,3,3,4,2,3
15.08,4,3,3,4,2,3
15.085,4,3,3,4,2,3
15.09,4,3,3,4,2,3
15.095,4,3,3,4,2,3
15.1,4,3,3,4,2,3
15.105,4,3,3,4,2,3
15.11,4,3,3,4,2,3
15.115,4,3,3,4,2,3
15.12,4,3,3,4,2,3
15.125,4,3,3,4,2,3
15.13,4,3,3,4,2,3
15.135,4,3,3,4,2,3
15.14,4,3,3,4,2,3
15.145,4,3,3,4,2,3
15.15,4,3,3,4,2,3
15.155,4,3,3,4,2,3
15.16,4,3,3,4,2,3
15.165,4,3,3,4,2,3
15.17,4,3,3,4,2,3
15.175,4,3,3,4,2,3
15.18,4,3,3,4,2,3
15.185,4,3,3,4,2,3
15.19,4,3,3,4,2,3
15.195,4,3,3,4,2,3
15.2,4,3,3,4,2,3
15.205,4,3,3,4,2,3
15.21,4,3,3,4,2,3
15.215,4,3,3,4,2,3
15.22,4,3,3,4,2,3
15.225,4,3,3,4,2,3
15.23,4,3,3,4,2,3
15.235,4,3,3,4,2,3
15.24,4,3,3,4,2,3
15.245,4,3,3,4,2,3
15.25,4,3,3,4,2,3
15.255,4,3,3,4,2,3
15.26,4,3,3,4,2,3
15.265,4,3,3,4,2,3
15.27,4,3,3,4,2,3
15.275,4,3,3,4,2,3
15.28,4,3,3,4,2,3
15.285,4,3,3,4,2,3
15.29,4,3,3,4,2,3
15.295,4,3,3,4,2,3
15.3,4,3,3,4,2,3
15.305,4,3,3,4,2,3
15.31,4,3,3,4,2,3
15.315,4,3,3,4,2,3
15.32,4,3,3,4,2,3
15.325,4,3,3,4,2,3
15.33,4,3,3,4,2,3
15.335,4,3,3,4,2,3
15.34,4,3,3,4,2,3
15.345,4,3,3,4,2,3
15.35,4,3,3,4,2,3
15.355,4,3,3,4,2,3
15.36,4,3,3,4,2,3
15.365,4,3,3,4,2,3
15.37,4,3,3,4,2,3
15.375,4,3,3,4,2,3
15.38,4,3,3,4,2,3
15.385,4,3,3,4,2,3
15.39,4,3,3,4,2,3
15.395,4,3,3,4,2,3
15.4,4,3,3,4,2,3
15.405,4,3,3,4,2,3
15.41,4,3,3,4,2,3
15.415,4,3,3,4,2,3
15.42,4,3,3,4,2,3
15.425,4,3,3,4,2,3
15.43,4,3,3,4,2,3
15.435,4,3,3,4,2,3
15.44,4,3,3,4,2,3
15.445,4,3,3,4,2,3
15.45,4,3,3,4,2,3
15.455,4,3,3,4,2,3
15.46,4,3,3,4,2,3
15.465,4,3,3,4,2,3
15.47,4,3,3,4,2,3
15.475,4,3,3,4,2,3
15.48,4,3,3,4,2,3
15.485,4,3,3,4,2,3
15.49,4,3,3,4,2,3
15.495,4,3,3,4,2,3
15.5,4,3,3,4,2,3
15.505,4,3,3,4,2,3
15.51,4,3,3,4,2,3
15.515,4,3,3,4,2,3
15.52,4,3,3,4,2,3
15.525,4,3,3,4,2,3
15.53,4,3,3,4,2,3
15.535,4,3,3,4,2,3
15.54,4,3,3,4,2,3
15.545,4,3,3,4,2,3
15.55,4,3,3,4,2,3
15.555,4,3,3,4,2,3
15.56,4,3,3,4,2,3
15.565,4,3,3,4,2,3
15.57,4,3,3,4,2,3
15.575,4,3,3,4,2,3
15.58,4,3,3,4,2,3
15.585,4,3,3,4,2,3
15.59,4,3,3,4,2,3
15.595,4,3,3,4,2,3
15.6,4,3,3,4,2,3
15.605,4,3,3,4,2,3
15.61,4,3,3,4,2,3
15.615,4,3,3,4,2,3
15.62,4,3,3,4,2,3
15.625,4,3,3,4,2,3
15.63,4,3,3,4,2,3
15.635,4,3,3,4,2,3
15.64,4,3,3,4,2,3
15.645,4,3,3,4,2,3
15.65,4,3,3,4,2,3
15.655,4,3,3,4,2,3
15.66,4,3,3,4,2,3
15.665,4,3,3,4,2,3
15.67,4,3,3,4,2,3
15.675,4,3,3,4,2,3
15.68,4,3,3,4,2,3
15.685,4,3,3,4,2,3
15.69,4,3,3,4,2,3
15.695,4,3,3,4,2,3
15.7,4,3,3,4,2,3
15.705,4,3,3,4,2,3
15.71,4,3,3,4,2,3
15.715,4,3,3,4,2,3
15.72,4,3,3,4,2,3
15.725,4,3,3,4,2,3
15.73,4,3,3,4,2,3
15.735,4,3,3,4,2,3
15.74,4,3,3,4,2,3
15.745,4,3,3,4,2,3
15.75,4,3,3,4,2,3
15.755,4,3,3,4,2,3
15.76,4,3,3,4,2,3
15.765,4,3,3,4,2,3
15.77,4,3,3,4,2,3
15.775,4,3,3,4,2,3
15.78,4,3,3,4,2,3
15.785,4,3,3,4,2,3
15.79,4,3,3,4,2,3
15.795,4,3,3,4,2,3
15.8,4,3,3,4,2,3
15.805,4,3,3,4,2,3
15.81,4,3,3,4,2,3
15.815,4,3,3,4,2,3
15.82,4,3,3,4,2,3
15.825,4,3,3,4,2,3
15.83,4,3,3,4,2,3
15.835,4,3,3,4,2,3
15.84,4,3,3,4,2,3
15.845,4,3,3,4,2,3
15.85,4,3,3,4,2,3
15.855,4,3,3,4,2,3
15.86,4,3,3,4,2,3
15.865,4,3,3,4,2,3
15.87,4,3,3,4,2,3
15.875,4,3,3,4,2,3
15.88,4,3,3,4,2,3
15.885,4,3,3,4,2,3
15.89,4,3,3,4,2,3
15.895,4,3,3,4,2,3
15.9,4,3,3,4,2,3
15.905,4,3,3,4,2,3
15.91,4,3,3,4,2,3
15.915,4,3,3,4,2,3
15.92,4,3,3,4,2,3
15.925,4,3,3,4,2,3
15.93,4,3,3,4,2,3
15.935,4,3,3,4,2,3
15.94,4,3,3,4,2,3
15.945,4,3,3,4,2,3
15.95,4,3,3,4,2,3
15.955,4,3,3,4,2,3
15.96,4,3,3,4,2,3
15.965,4,3,3,4,2,3
15.97,4,3,3,4,2,3
15.975,4,3,3,4,2,3
15.98,4,3,3,4,2,3
15.985,4,3,3,4,2,3
15.99,4,3,3,4,2,3
15.995,4,3,3,4,2,3
16,4,3,3,4,2,3
16,3,3,3,4,2,2
16.005,3,3,3,4,2,2
16.01,3,3,3,4,2,2
16.015,3,3,3,4,2,2
16.02,3,3,3,4,2,2
16.025,3,3,3,4,2,2
16.03,3,3,3,4,2,2
16.035,3,3,3,4,2,2
16.04,3,3,3,4,2,2
16.045,3,3,3,4,2,2
16.05,3,3,3,4,2,2
16.055,3,3,3,4,2,2
16.06,3,3,3,4,2,2
16.065,3,3,3,4,2,2
16.07,3,3,3,4,2,2
16.075,3,3,3,4,2,2
16.08,3,3,3,4,2,2
16.085,3,3,3,4,2,2
16.09,3,3,3,4,2,2
16.095,3,3,3,4,2,2
16.1,3,3,3,4,2,2
16.105,3,3,3,4,2,2
16.11,3,3,3,4,2,2
16.115,3,3,3,4,2,2
16.12,3,3,3,4,2,2
16.125,3,3,3,4,2,2
16.13,3,3,3,4,2,2
16.135,3,3,3,4,2,2
16.14,3,3,3,4,2,2
16.145,3,3,3,4,2,2
16.15,3,3,3,4,2,2
16.155,3,3,3,4,2,2
16.16,3,3,3,4,2,2
16.165,3,3,3,4,2,2
16.17,3,3,3,4,2,2
16.175,3,3,3,4,2,2
16.18,3,3,3,4,2,2
16.185,3,3,3,4,2,2
16.19,3,3,3,4,2,2
16.195,3,3,3,4,2,2
16.2,3,3,3,4,2,2
16.205,3,3,3,4,2,2
16.21,3,3,3,4,2,2
16.215,3,3,3,4,2,2
16.22,3,3,3,4,2,2
16.225,3,3,3,4,2,2
16.23,3,3,3,4,2,2
16.235,3,3,3,4,2,2
16.24,3,3,3,4,2,2
16.245,3,3,3,4,2,2
16.25,3,3,3,4,2,2
16.255,3,3,3,4,2,2
16.26,3,3,3,4,2,2
16.265,3,3,3,4,2,2
16.27,3,3,3,4,2,2
16.275,3,3,3,4,2,2
16.28,3,3,3,4,2,2
16.285,3,3,3,4,2,2
16.29,3,3,3,4,2,2
16.295,3,3,3,4,2,2
16.3,3,3,3,4,2,2
16.305,3,3,3,4,2,2
16.31,3,3,3,4,2,2
16.315,3,3,3,4,2,2
16.32,3,3,3,4,2,2
16.325,3,3,3,4,2,2
16.33,3,3,3,4,2,2
16.335,3,3,3,4,2,2
16.34,3,3,3,4,2,2
16.345,3,3,3,4,2,2
16.35,3,3,3,4,2,2
16.355,3,3,3,4,2,2
16.36,3,3,3,4,2,2
16.365,3,3,3,4,2,2
16.37,3,3,3,4,2,2
16.375,3,3,3,4,2,2
16.38,3,3,3,4,2,2
16.385,3,3,3,4,2,2
16.39,3,3,3,4,2,2
16.395,3,3,3,4,2,2
16.4,3,3,3,4,2,2
16.405,3,3,3,4,2,2
16.41,3,3,3,4,2,2
16.415,3,3,3,4,2,2
16.42,3,3,3,4,2,2
16.425,3,3,3,4,2,2
16.43,3,3,3,4,2,2
16.435,3,3,3,4,2,2
16.44,3,3,3,4,2,2
16.445,3,3,3,4,2,2
16.45,3,3,3,4,2,2
16.455,3,3,3,4,2,2
16.46,3,3,3,4,2,2
16.465,3,3,3,4,2,2
16.47,3,3,3,4,2,2
16.475,3,3,3,4,2,2
16.48,3,3,3,4,2,2
16.485,3,3,3,4,2,2
16.49,3,3,3,4,2,2
16.495,3,3,3,4,2,2
16.5,3,3,3,4,2,2
16.505,3,3,3,4,2,2
16.51,3,3,3,4,2,2
16.515,3,3,3,4,2,2
16.52,3,3,3,4,2,2
16.525,3,3,3,4,2,2
16.53,3,3,3,4,2,2
16.535,3,3,3,4,2,2
16.54,3,3,3,4,2,2
16.545,3,3,3,4,2,2
16.55,3,3,3,4,2,2
16.555,3,3,3,4,2,2
16.56,3,3,3,4,2,2
16.565,3,3,3,4,2,2
16.57,3,3,3,4,2,2
16.575,3,3,3,4,2,2
16.58,3,3,3,4,2,2
16.585,3,3,3,4,2,2
16.59,3,3,3,4,2,2
16.595,3,3,3,4,2,2
16.6,3,3,3,4,2,2
16.605,3,3,3,4,2,2
16.61,3,3,3,4,2,2
16.615,3,3,3,4,2,2
16.62,3,3,3,4,2,2
16.625,3,3,3,4,2,2
16.63,3,3,3,4,2,2
16.635,3,3,3,4,2,2
16.64,3,3,3,4,2,2
16.645,3,3,3,4,2,2
16.65,3,3,3,4,2,2
16.655,3,3,3,4,2,2
16.66,3,3,3,4,2,2
16.665,3,3,3,4,2,2
16.67,3,3,3,4,2,2
16.675,3,3,3,4,2,2
16.68,3,3,3,4,2,2
16.685,3,3,3,4,2,2
16.69,3,3,3,4,2,2
16.695,3,3,3,4,2,2
16.7,3,3,3,4,2,2
16.705,3,3,3,4,2,2
16.71,3,3,3,4,2,2
16.715,3,3,3,4,2,2
16.72,3,3,3,4,2,2
16.725,3,3,3,4,2,2
16.73,3,3,3,4,2,2
16.735,3,3,3,4,2,2
16.74,3,3,3,4,2,2
16.745,3,3,3,4,2,2
16.75,3,3,3,4,2,2
16.755,3,3,3,4,2,2
16.76,3,3,3,4,2,2
16.765,3,3,3,4,2,2
16.77,3,3,3,4,2,2
16.775,3,3,3,4,2,2
16.78,3,3,3,4,2,2
16.785,3,3,3,4,2,2
16.79,3,3,3,4,2,2
16.795,3,3,3,4,2,2
16.8,3,3,3,4,2,2
16.805,3,3,3,4,2,2
16.81,3,3,3,4,2,2
16.815,3,3,3,4,2,2
16.82,3,3,3,4,2,2
16.825,3,3,3,4,2,2
16.83,3,3,3,4,2,2
16.835,3,3,3,4,2,2
16.84,3,3,3,4,2,2
16.845,3,3,3,4,2,2
16.85,3,3,3,4,2,2
16.855,3,3,3,4,2,2
16.86,3,3,3,4,2,2
16.865,3,3,3,4,2,2
16.87,3,3,3,4,2,2
16.875,3,3,3,4,2,2
16.88,3,3,3,4,2,2
16.885,3,3,3,4,2,2
16.89,3,3,3,4,2,2
16.895,3,3,3,4,2,2
16.9,3,3,3,4,2,2
16.905,3,3,3,4,2,2
16.91,3,3,3,4,2,2
16.915,3,3,3,4,2,2
16.92,3,3,3,4,2,2
16.925,3,3,3,4,2,2
16.93,3,3,3,4,2,2
16.935,3,3,3,4,2,2
16.94,3,3,3,4,2,2
16.945,3,3,3,4,2,2
16.95,3,3,3,4,2,2
16.955,3,3,3,4,2,2
16.96,3,3,3,4,2,2
16.965,3,3,3,4,2,2
16.97,3,3,3,4,2,2
16.975,3,3,3,4,2,2
16.98,3,3,3,4,2,2
16.985,3,3,3,4,2,2
16.99,3,3,3,4,2,2
16.995,3,3,3,4,2,2
17,3,3,3,4,2,2
17.005,3,3,3,4,2,2
17.01,3,3,3,4,2,2
17.015,3,3,3,4,2,2
17.02,3,3,3,4,2,2
17.025,3,3,3,4,2,2
17.03,3,3,3,4,2,2
17.035,3,3,3,4,2,2
17.04,3,3,3,4,2,2
17.045,3,3,3,4,2,2
17.05,3,3,3,4,2,2
17.055,3,3,3,4,2,2
17.06,3,3,3,4,2,2
17.065,3,3,3,4,2,2
17.07,3,3,3,4,2,2
17.075,3,3,3,4,2,2
17.08,3,3,3,4,2,2
17.085,3,3,3,4,2,2
17.09,3,3,3,4,2,2
17.095,3,3,3,4,2,2
17.1,3,3,3,4,2,2
17.105,3,3,3,4,2,2
17.11,3,3,3,4,2,2
17.115,3,3,3,4,2,2
17.12,3,3,3,4,2,2
17.125,3,3,3,4,2,2
17.13,3,3,3,4,2,2
17.135,3,3,3,4,2,2
17.14,3,3,3,4,2,2
17.145,3,3,3,4,2,2
17.15,3,3,3,4,2,2
17.155,3,3,3,4,2,2
17.16,3,3,3,4,2,2
17.165,3,3,3,4,2,2
17.17,3,3,3,4,2,2
17.175,3,3,3,4,2,2
17.18,3,3,3,4,2,2
17.185,3,3,3,4,2,2
17.19,3,3,3,4,2,2
17.195,3,3,3,4,2,2
17.2,3,3,3,4,2,2
17.205,3,3,3,4,2,2
17.21,3,3,3,4,2,2
17.215,3,3,3,4,2,2
17.22,3,3,3,4,2,2
17.225,3,3,3,4,2,2
17.23,3,3,3,4,2,2
17.235,3,3,3,4,2,2
17.24,3,3,3,4,2,2
17.245,3,3,3,4,2,2
17.25,3,3,3,4,2,2
17.255,3,3,3,4,2,2
17.26,3,3,3,4,2,2
17.265,3,3,3,4,2,2
17.27,3,3,3,4,2,2
17.275,3,3,3,4,2,2
17.28,3,3,3,4,2,2
17.285,3,3,3,4,2,2
17.29,3,3,3,4,2,2
17.295,3,3,3,4,2,2
17.3,3,3,3,4,2,2
17.305,3,3,3,4,2,2
17.31,3,3,3,4,2,2
17.315,3,3,3,4,2,2
17.32,3,3,3,4,2,2
17.325,3,3,3,4,2,2
17.33,3,3,3,4,2,2
17.335,3,3,3,4,2,2
17.34,3,3,3,4,2,2
17.345,3,3,3,4,2,2
17.35,3,3,3,4,2,2
17.355,3,3,3,4,2,2
17.36,3,3,3,4,2,2
17.365,3,3,3,4,2,2
17.37,3,3,3,4,2,2
17.375,3,3,3,4,2,2
17.38,3,3,3,4,2,2
17.385,3,3,3,4,2,2
17.39,3,3,3,4,2,2
17.395,3,3,3,4,2,2
17.4,3,3,3,4,2,2
17.405,3,3,3,4,2,2
17.41,3,3,3,4,2,2
17.415,3,3,3,4,2,2
17.42,3,3,3,4,2,2
17.425,3,3,3,4,2,2
17.43,3,3,3,4,2,2
17.435,3,3,3,4,2,2
17.44,3,3,3,4,2,2
17.445,3,3,3,4,2,2
17.45,3,3,3,4,2,2
17.455,3,3,3,4,2,2
17.46,3,3,3,4,2,2
17.465,3,3,3,4,2,2
17.47,3,3,3,4,2,2
17.475,3,3,3,4,2,2
17.48,3,3,3,4,2,2
17.485,3,3,3,4,2,2
17.49,3,3,3,4,2,2
17.495,3,3,3,4,2,2
17.5,3,3,3,4,2,2
17.505,3,3,3,4,2,2
17.51,3,3,3,4,2,2
17.515,3,3,3,4,2,2
17.52,3,3,3,4,2,2
17.525,3,3,3,4,2,2
17.53,3,3,3,4,2,2
17.535,3,3,3,4,2,2
17.54,3,3,3,4,2,2
17.545,3,3,3,4,2,2
17.55,3,3,3,4,2,2
17.555,3,3,3,4,2,2
17.56,3,3,3,4,2,2
17.565,3,3,3,4,2,2
17.57,3,3,3,4,2,2
17.575,3,3,3,4,2,2
17.58,3,3,3,4,2,2
17.585,3,3,3,4,2,2
17.59,3,3,3,4,2,2
17.595,3,3,3,4,2,2
17.6,3,3,3,4,2,2
17.605,3,3,3,4,2,2
17.61,3,3,3,4,2,2
17.615,3,3,3,4,2,2
17.62,3,3,3,4,2,2
17.625,3,3,3,4,2,2
17.63,3,3,3,4,2,2
17.635,3,3,3,4,2,2
17.64,3,3,3,4,2,2
17.645,3,3,3,4,2,2
17.65,3,3,3,4,2,2
17.655,3,3,3,4,2,2
17.66,3,3,3,4,2,2
17.665,3,3,3,4,2,2
17.67,3,3,3,4,2,2
17.675,3,3,3,4,2,2
17.68,3,3,3,4,2,2
17.685,3,3,3,4,2,2
17.69,3,3,3,4,2,2
17.695,3,3,3,4,2,2
17.7,3,3,3,4,2,2
17.705,3,3,3,4,2,2
17.71,3,3,3,4,2,2
17.715,3,3,3,4,2,2
17.72,3,3,3,4,2,2
17.725,3,3,3,4,2,2
17.73,3,3,3,4,2,2
17.735,3,3,3,4,2,2
17.74,3,3,3,4,2,2
17.745,3,3,3,4,2,2
17.75,3,3,3,4,2,2
17.755,3,3,3,4,2,2
17.76,3,3,3,4,2,2
17.765,3,3,3,4,2,2
17.77,3,3,3,4,2,2
17.775,3,3,3,4,2,2
17.78,3,3,3,4,2,2
17.785,3,3,3,4,2,2
17.79,3,3,3,4,2,2
17.795,3,3,3,4,2,2
17.8,3,3,3,4,2,2
17.805,3,3,3,4,2,2
17.81,3,3,3,4,2,2
17.815,3,3,3,4,2,2
17.82,3,3,3,4,2,2
17.825,3,3,3,4,2,2
17.83,3,3,3,4,2,2
17.835,3,3,3,4,2,2
17.84,3,3,3,4,2,2
17.845,3,3,3,4,2,2
17.85,3,3,3,4,2,2
17.855,3,3,3,4,2,2
17.86,3,3,3,4,2,2
17.865,3,3,3,4,2,2
17.87,3,3,3,4,2,2
17.875,3,3,3,4,2,2
17.88,3,3,3,4,2,2
17.885,3,3,3,4,2,2
17.89,3,3,3,4,2,2
17.895,3,3,3,4,2,2
17.9,3,3,3,4,2,2
17.905,3,3,3,4,2,2
17.91,3,3,3,4,2,2
17.915,3,3,3,4,2,2
17.92,3,3,3,4,2,2
17.925,3,3,3,4,2,2
17.93,3,3,3,4,2,2
17.935,3,3,3,4,2,2
17.94,3,3,3,4,2,2
17.945,3,3,3,4,2,2
17.95,3,3,3,4,2,2
17.955,3,3,3,4,2,2
17.96,3,3,3,4,2,2
17.965,3,3,3,4,2,2
17.97,3,3,3,4,2,2
17.975,3,3,3,4,2,2
17.98,3,3,3,4,2,2
