"time","dFFREGSRH.dataOut[1]","dFFREGSRH.dataOut[2]"
11.472,4,4
11.475,4,4
11.478,4,4
11.481,4,4
11.484,4,4
11.487,4,4
11.49,4,4
11.493,4,4
11.496,4,4
11.499,4,4
11.502,4,4
11.505,4,4
11.508,4,4
11.511,4,4
11.514,4,4
11.517,4,4
11.52,4,4
11.523,4,4
11.526,4,4
11.529,4,4
11.532,4,4
11.535,4,4
11.538,4,4
11.541,4,4
11.544,4,4
11.547,4,4
11.55,4,4
11.553,4,4
11.556,4,4
11.559,4,4
11.562,4,4
11.565,4,4
11.568,4,4
11.571,4,4
11.574,4,4
11.577,4,4
11.58,4,4
11.583,4,4
11.586,4,4
11.589,4,4
11.592,4,4
11.595,4,4
11.598,4,4
11.601,4,4
11.604,4,4
11.607,4,4
11.61,4,4
11.613,4,4
11.616,4,4
11.619,4,4
11.622,4,4
11.625,4,4
11.628,4,4
11.631,4,4
11.634,4,4
11.637,4,4
11.64,4,4
11.643,4,4
11.646,4,4
11.649,4,4
11.652,4,4
11.655,4,4
11.658,4,4
11.661,4,4
11.664,4,4
11.667,4,4
11.67,4,4
11.673,4,4
11.676,4,4
11.679,4,4
11.682,4,4
11.685,4,4
11.688,4,4
11.691,4,4
11.694,4,4
11.697,4,4
11.7,4,4
11.703,4,4
11.706,4,4
11.709,4,4
11.712,4,4
11.715,4,4
11.718,4,4
11.721,4,4
11.724,4,4
11.727,4,4
11.73,4,4
11.733,4,4
11.736,4,4
11.739,4,4
11.742,4,4
11.745,4,4
11.748,4,4
11.751,4,4
11.754,4,4
11.757,4,4
11.76,4,4
11.763,4,4
11.766,4,4
11.769,4,4
11.772,4,4
11.775,4,4
11.778,4,4
11.781,4,4
11.784,4,4
11.787,4,4
11.79,4,4
11.793,4,4
11.796,4,4
11.799,4,4
11.802,4,4
11.805,4,4
11.808,4,4
11.811,4,4
11.814,4,4
11.817,4,4
11.82,4,4
11.823,4,4
11.826,4,4
11.829,4,4
11.832,4,4
11.835,4,4
11.838,4,4
11.841,4,4
11.844,4,4
11.847,4,4
11.85,4,4
11.853,4,4
11.856,4,4
11.859,4,4
11.862,4,4
11.865,4,4
11.868,4,4
11.871,4,4
11.874,4,4
11.877,4,4
11.88,4,4
11.883,4,4
11.886,4,4
11.889,4,4
11.892,4,4
11.895,4,4
11.898,4,4
11.901,4,4
11.904,4,4
11.907,4,4
11.91,4,4
11.913,4,4
11.916,4,4
11.919,4,4
11.922,4,4
11.925,4,4
11.928,4,4
11.931,4,4
11.934,4,4
11.937,4,4
11.94,4,4
11.943,4,4
11.946,4,4
11.949,4,4
11.952,4,4
11.955,4,4
11.958,4,4
11.961,4,4
11.964,4,4
11.967,4,4
11.97,4,4
11.973,4,4
11.976,4,4
11.979,4,4
11.982,4,4
11.985,4,4
11.988,4,4
11.991,4,4
11.994,4,4
11.997,4,4
12,4,4
12,2,3
12.003,2,3
12.006,2,3
12.009,2,3
12.012,2,3
12.015,2,3
12.018,2,3
12.021,2,3
12.024,2,3
12.027,2,3
12.03,2,3
12.033,2,3
12.036,2,3
12.039,2,3
12.042,2,3
12.045,2,3
12.048,2,3
12.051,2,3
12.054,2,3
12.057,2,3
12.06,2,3
12.063,2,3
12.066,2,3
12.069,2,3
12.072,2,3
12.075,2,3
12.078,2,3
12.081,2,3
12.084,2,3
12.087,2,3
12.09,2,3
12.093,2,3
12.096,2,3
12.099,2,3
12.102,2,3
12.105,2,3
12.108,2,3
12.111,2,3
12.114,2,3
12.117,2,3
12.12,2,3
12.123,2,3
12.126,2,3
12.129,2,3
12.132,2,3
12.135,2,3
12.138,2,3
12.141,2,3
12.144,2,3
12.147,2,3
12.15,2,3
12.153,2,3
12.156,2,3
12.159,2,3
12.162,2,3
12.165,2,3
12.168,2,3
12.171,2,3
12.174,2,3
12.177,2,3
12.18,2,3
12.183,2,3
12.186,2,3
12.189,2,3
12.192,2,3
12.195,2,3
12.198,2,3
12.201,2,3
12.204,2,3
12.207,2,3
12.21,2,3
12.213,2,3
12.216,2,3
12.219,2,3
12.222,2,3
12.225,2,3
12.228,2,3
12.231,2,3
12.234,2,3
12.237,2,3
12.24,2,3
12.243,2,3
12.246,2,3
12.249,2,3
12.252,2,3
12.255,2,3
12.258,2,3
12.261,2,3
12.264,2,3
12.267,2,3
12.27,2,3
12.273,2,3
12.276,2,3
12.279,2,3
12.282,2,3
12.285,2,3
12.288,2,3
12.291,2,3
12.294,2,3
12.297,2,3
12.3,2,3
12.303,2,3
12.306,2,3
12.309,2,3
12.312,2,3
12.315,2,3
12.318,2,3
12.321,2,3
12.324,2,3
12.327,2,3
12.33,2,3
12.333,2,3
12.336,2,3
12.339,2,3
12.342,2,3
12.345,2,3
12.348,2,3
12.351,2,3
12.354,2,3
12.357,2,3
12.36,2,3
12.363,2,3
12.366,2,3
12.369,2,3
12.372,2,3
12.375,2,3
12.378,2,3
12.381,2,3
12.384,2,3
12.387,2,3
12.39,2,3
12.393,2,3
12.396,2,3
12.399,2,3
12.402,2,3
12.405,2,3
12.408,2,3
12.411,2,3
12.414,2,3
12.417,2,3
12.42,2,3
12.423,2,3
12.426,2,3
12.429,2,3
12.432,2,3
12.435,2,3
12.438,2,3
12.441,2,3
12.444,2,3
12.447,2,3
12.45,2,3
12.453,2,3
12.456,2,3
12.459,2,3
12.462,2,3
12.465,2,3
12.468,2,3
12.471,2,3
12.474,2,3
12.477,2,3
12.48,2,3
12.483,2,3
12.486,2,3
12.489,2,3
12.492,2,3
12.495,2,3
12.498,2,3
12.501,2,3
12.504,2,3
12.507,2,3
12.51,2,3
12.513,2,3
12.516,2,3
12.519,2,3
12.522,2,3
12.525,2,3
12.528,2,3
12.531,2,3
12.534,2,3
12.537,2,3
12.54,2,3
12.543,2,3
12.546,2,3
12.549,2,3
12.552,2,3
12.555,2,3
12.558,2,3
12.561,2,3
12.564,2,3
12.567,2,3
12.57,2,3
12.573,2,3
12.576,2,3
12.579,2,3
12.582,2,3
12.585,2,3
12.588,2,3
12.591,2,3
12.594,2,3
12.597,2,3
12.6,2,3
12.603,2,3
12.606,2,3
12.609,2,3
12.612,2,3
12.615,2,3
12.618,2,3
12.621,2,3
12.624,2,3
12.627,2,3
12.63,2,3
12.633,2,3
12.636,2,3
12.639,2,3
12.642,2,3
12.645,2,3
12.648,2,3
12.651,2,3
12.654,2,3
12.657,2,3
12.66,2,3
12.663,2,3
12.666,2,3
12.669,2,3
12.672,2,3
12.675,2,3
12.678,2,3
12.681,2,3
12.684,2,3
12.687,2,3
12.69,2,3
12.693,2,3
12.696,2,3
12.699,2,3
12.702,2,3
12.705,2,3
12.708,2,3
12.711,2,3
12.714,2,3
12.717,2,3
12.72,2,3
12.723,2,3
12.726,2,3
12.729,2,3
12.732,2,3
12.735,2,3
12.738,2,3
12.741,2,3
12.744,2,3
12.747,2,3
12.75,2,3
12.753,2,3
12.756,2,3
12.759,2,3
12.762,2,3
12.765,2,3
12.768,2,3
12.771,2,3
12.774,2,3
12.777,2,3
12.78,2,3
12.783,2,3
12.786,2,3
12.789,2,3
12.792,2,3
12.795,2,3
12.798,2,3
12.801,2,3
12.804,2,3
12.807,2,3
12.81,2,3
12.813,2,3
12.816,2,3
12.819,2,3
12.822,2,3
12.825,2,3
12.828,2,3
12.831,2,3
12.834,2,3
12.837,2,3
12.84,2,3
12.843,2,3
12.846,2,3
12.849,2,3
12.852,2,3
12.855,2,3
12.858,2,3
12.861,2,3
12.864,2,3
12.867,2,3
12.87,2,3
12.873,2,3
12.876,2,3
12.879,2,3
12.882,2,3
12.885,2,3
12.888,2,3
12.891,2,3
12.894,2,3
12.897,2,3
12.9,2,3
12.903,2,3
12.906,2,3
12.909,2,3
12.912,2,3
12.915,2,3
12.918,2,3
12.921,2,3
12.924,2,3
12.927,2,3
12.93,2,3
12.933,2,3
12.936,2,3
12.939,2,3
12.942,2,3
12.945,2,3
12.948,2,3
12.951,2,3
12.954,2,3
12.957,2,3
12.96,2,3
12.963,2,3
12.966,2,3
12.969,2,3
12.972,2,3
12.975,2,3
12.978,2,3
12.981,2,3
12.984,2,3
12.987,2,3
12.99,2,3
12.993,2,3
12.996,2,3
12.999,2,3
13.002,2,3
13.005,2,3
13.008,2,3
13.011,2,3
13.014,2,3
13.017,2,3
13.02,2,3
13.023,2,3
13.026,2,3
13.029,2,3
13.032,2,3
13.035,2,3
13.038,2,3
13.041,2,3
13.044,2,3
13.047,2,3
13.05,2,3
13.053,2,3
13.056,2,3
13.059,2,3
13.062,2,3
13.065,2,3
13.068,2,3
13.071,2,3
13.074,2,3
13.077,2,3
13.08,2,3
13.083,2,3
13.086,2,3
13.089,2,3
13.092,2,3
13.095,2,3
13.098,2,3
13.101,2,3
13.104,2,3
13.107,2,3
13.11,2,3
13.113,2,3
13.116,2,3
13.119,2,3
13.122,2,3
13.125,2,3
13.128,2,3
13.131,2,3
13.134,2,3
13.137,2,3
13.14,2,3
13.143,2,3
13.146,2,3
13.149,2,3
13.152,2,3
13.155,2,3
13.158,2,3
13.161,2,3
13.164,2,3
13.167,2,3
13.17,2,3
13.173,2,3
13.176,2,3
13.179,2,3
13.182,2,3
13.185,2,3
13.188,2,3
13.191,2,3
13.194,2,3
13.197,2,3
13.2,2,3
13.203,2,3
13.206,2,3
13.209,2,3
13.212,2,3
13.215,2,3
13.218,2,3
13.221,2,3
13.224,2,3
13.227,2,3
13.23,2,3
13.233,2,3
13.236,2,3
13.239,2,3
13.242,2,3
13.245,2,3
13.248,2,3
13.251,2,3
13.254,2,3
13.257,2,3
13.26,2,3
13.263,2,3
13.266,2,3
13.269,2,3
13.272,2,3
13.275,2,3
13.278,2,3
13.281,2,3
13.284,2,3
13.287,2,3
13.29,2,3
13.293,2,3
13.296,2,3
13.299,2,3
13.302,2,3
13.305,2,3
13.308,2,3
13.311,2,3
13.314,2,3
13.317,2,3
13.32,2,3
13.323,2,3
13.326,2,3
13.329,2,3
13.332,2,3
13.335,2,3
13.338,2,3
13.341,2,3
13.344,2,3
13.347,2,3
13.35,2,3
13.353,2,3
13.356,2,3
13.359,2,3
13.362,2,3
13.365,2,3
13.368,2,3
13.371,2,3
13.374,2,3
13.377,2,3
13.38,2,3
13.383,2,3
13.386,2,3
13.389,2,3
13.392,2,3
13.395,2,3
13.398,2,3
13.401,2,3
13.404,2,3
13.407,2,3
13.41,2,3
13.413,2,3
13.416,2,3
13.419,2,3
13.422,2,3
13.425,2,3
13.428,2,3
13.431,2,3
13.434,2,3
13.437,2,3
13.44,2,3
13.443,2,3
13.446,2,3
13.449,2,3
13.452,2,3
13.455,2,3
13.458,2,3
13.461,2,3
13.464,2,3
13.467,2,3
13.47,2,3
13.473,2,3
13.476,2,3
13.479,2,3
13.482,2,3
13.485,2,3
13.488,2,3
13.491,2,3
13.494,2,3
13.497,2,3
13.5,2,3
13.503,2,3
13.506,2,3
13.509,2,3
13.512,2,3
13.515,2,3
13.518,2,3
13.521,2,3
13.524,2,3
13.527,2,3
13.53,2,3
13.533,2,3
13.536,2,3
13.539,2,3
13.542,2,3
13.545,2,3
13.548,2,3
13.551,2,3
13.554,2,3
13.557,2,3
13.56,2,3
13.563,2,3
13.566,2,3
13.569,2,3
13.572,2,3
13.575,2,3
13.578,2,3
13.581,2,3
13.584,2,3
13.587,2,3
13.59,2,3
13.593,2,3
13.596,2,3
13.599,2,3
13.602,2,3
13.605,2,3
13.608,2,3
13.611,2,3
13.614,2,3
13.617,2,3
13.62,2,3
13.623,2,3
13.626,2,3
13.629,2,3
13.632,2,3
13.635,2,3
13.638,2,3
13.641,2,3
13.644,2,3
13.647,2,3
13.65,2,3
13.653,2,3
13.656,2,3
13.659,2,3
13.662,2,3
13.665,2,3
13.668,2,3
13.671,2,3
13.674,2,3
13.677,2,3
13.68,2,3
13.683,2,3
13.686,2,3
13.689,2,3
13.692,2,3
13.695,2,3
13.698,2,3
13.701,2,3
13.704,2,3
13.707,2,3
13.71,2,3
13.713,2,3
13.716,2,3
13.719,2,3
13.722,2,3
13.725,2,3
13.728,2,3
13.731,2,3
13.734,2,3
13.737,2,3
13.74,2,3
13.743,2,3
13.746,2,3
13.749,2,3
13.752,2,3
13.755,2,3
13.758,2,3
13.761,2,3
13.764,2,3
13.767,2,3
13.77,2,3
13.773,2,3
13.776,2,3
13.779,2,3
13.782,2,3
13.785,2,3
13.788,2,3
13.791,2,3
13.794,2,3
13.797,2,3
13.8,2,3
13.803,2,3
13.806,2,3
13.809,2,3
13.812,2,3
13.815,2,3
13.818,2,3
13.821,2,3
13.824,2,3
13.827,2,3
13.83,2,3
13.833,2,3
13.836,2,3
13.839,2,3
13.842,2,3
13.845,2,3
13.848,2,3
13.851,2,3
13.854,2,3
13.857,2,3
13.86,2,3
13.863,2,3
13.866,2,3
13.869,2,3
13.872,2,3
13.875,2,3
13.878,2,3
13.881,2,3
13.884,2,3
13.887,2,3
13.89,2,3
13.893,2,3
13.896,2,3
13.899,2,3
13.902,2,3
13.905,2,3
13.908,2,3
13.911,2,3
13.914,2,3
13.917,2,3
13.92,2,3
13.923,2,3
13.926,2,3
13.929,2,3
13.932,2,3
13.935,2,3
13.938,2,3
13.941,2,3
13.944,2,3
13.947,2,3
13.95,2,3
13.953,2,3
13.956,2,3
13.959,2,3
13.962,2,3
13.965,2,3
13.968,2,3
13.971,2,3
13.974,2,3
13.977,2,3
13.98,2,3
13.983,2,3
13.986,2,3
13.989,2,3
13.992,2,3
13.995,2,3
13.998,2,3
14.001,2,3
14.004,2,3
14.007,2,3
14.01,2,3
14.013,2,3
14.016,2,3
14.019,2,3
14.022,2,3
14.025,2,3
14.028,2,3
14.031,2,3
14.034,2,3
14.037,2,3
14.04,2,3
14.043,2,3
14.046,2,3
14.049,2,3
14.052,2,3
14.055,2,3
14.058,2,3
14.061,2,3
14.064,2,3
14.067,2,3
14.07,2,3
14.073,2,3
14.076,2,3
14.079,2,3
14.082,2,3
14.085,2,3
14.088,2,3
14.091,2,3
14.094,2,3
14.097,2,3
14.1,2,3
14.103,2,3
14.106,2,3
14.109,2,3
14.112,2,3
14.115,2,3
14.118,2,3
14.121,2,3
14.124,2,3
14.127,2,3
14.13,2,3
14.133,2,3
14.136,2,3
14.139,2,3
14.142,2,3
14.145,2,3
14.148,2,3
14.151,2,3
14.154,2,3
14.157,2,3
14.16,2,3
14.163,2,3
14.166,2,3
14.169,2,3
14.172,2,3
14.175,2,3
14.178,2,3
14.181,2,3
14.184,2,3
14.187,2,3
14.19,2,3
14.193,2,3
14.196,2,3
14.199,2,3
14.202,2,3
14.205,2,3
14.208,2,3
14.211,2,3
14.214,2,3
14.217,2,3
14.22,2,3
14.223,2,3
14.226,2,3
14.229,2,3
14.232,2,3
14.235,2,3
14.238,2,3
14.241,2,3
14.244,2,3
14.247,2,3
14.25,2,3
14.253,2,3
14.256,2,3
14.259,2,3
14.262,2,3
14.265,2,3
14.268,2,3
14.271,2,3
14.274,2,3
14.277,2,3
14.28,2,3
14.283,2,3
14.286,2,3
14.289,2,3
14.292,2,3
14.295,2,3
14.298,2,3
14.301,2,3
14.304,2,3
14.307,2,3
14.31,2,3
14.313,2,3
14.316,2,3
14.319,2,3
14.322,2,3
14.325,2,3
14.328,2,3
14.331,2,3
14.334,2,3
14.337,2,3
14.34,2,3
14.343,2,3
14.346,2,3
14.349,2,3
14.352,2,3
14.355,2,3
14.358,2,3
14.361,2,3
14.364,2,3
14.367,2,3
14.37,2,3
14.373,2,3
14.376,2,3
14.379,2,3
14.382,2,3
14.385,2,3
14.388,2,3
14.391,2,3
14.394,2,3
14.397,2,3
14.4,2,3
14.403,2,3
14.406,2,3
14.409,2,3
14.412,2,3
14.415,2,3
14.418,2,3
14.421,2,3
14.424,2,3
14.427,2,3
14.43,2,3
14.433,2,3
14.436,2,3
14.439,2,3
14.442,2,3
14.445,2,3
14.448,2,3
14.451,2,3
14.454,2,3
14.457,2,3
14.46,2,3
14.463,2,3
14.466,2,3
14.469,2,3
14.472,2,3
14.475,2,3
14.478,2,3
14.481,2,3
14.484,2,3
14.487,2,3
14.49,2,3
14.493,2,3
14.496,2,3
14.499,2,3
14.502,2,3
14.505,2,3
14.508,2,3
14.511,2,3
14.514,2,3
14.517,2,3
14.52,2,3
14.523,2,3
14.526,2,3
14.529,2,3
14.532,2,3
14.535,2,3
14.538,2,3
14.541,2,3
14.544,2,3
14.547,2,3
14.55,2,3
14.553,2,3
14.556,2,3
14.559,2,3
14.562,2,3
14.565,2,3
14.568,2,3
14.571,2,3
14.574,2,3
14.577,2,3
14.58,2,3
14.583,2,3
14.586,2,3
14.589,2,3
14.592,2,3
14.595,2,3
14.598,2,3
14.601,2,3
14.604,2,3
14.607,2,3
14.61,2,3
14.613,2,3
14.616,2,3
14.619,2,3
14.622,2,3
14.625,2,3
14.628,2,3
14.631,2,3
14.634,2,3
14.637,2,3
14.64,2,3
14.643,2,3
14.646,2,3
14.649,2,3
14.652,2,3
14.655,2,3
14.658,2,3
14.661,2,3
14.664,2,3
14.667,2,3
14.67,2,3
14.673,2,3
14.676,2,3
14.679,2,3
14.682,2,3
14.685,2,3
14.688,2,3
14.691,2,3
14.694,2,3
14.697,2,3
14.7,2,3
14.703,2,3
14.706,2,3
14.709,2,3
14.712,2,3
14.715,2,3
14.718,2,3
14.721,2,3
14.724,2,3
14.727,2,3
14.73,2,3
14.733,2,3
14.736,2,3
14.739,2,3
14.742,2,3
14.745,2,3
14.748,2,3
14.751,2,3
14.754,2,3
14.757,2,3
14.76,2,3
14.763,2,3
14.766,2,3
14.769,2,3
14.772,2,3
14.775,2,3
14.778,2,3
14.781,2,3
14.784,2,3
14.787,2,3
14.79,2,3
14.793,2,3
14.796,2,3
14.799,2,3
14.802,2,3
14.805,2,3
14.808,2,3
14.811,2,3
14.814,2,3
14.817,2,3
14.82,2,3
14.823,2,3
14.826,2,3
14.829,2,3
14.832,2,3
14.835,2,3
14.838,2,3
14.841,2,3
14.844,2,3
14.847,2,3
14.85,2,3
14.853,2,3
14.856,2,3
14.859,2,3
14.862,2,3
14.865,2,3
14.868,2,3
14.871,2,3
14.874,2,3
14.877,2,3
14.88,2,3
14.883,2,3
14.886,2,3
14.889,2,3
14.892,2,3
14.895,2,3
14.898,2,3
14.901,2,3
14.904,2,3
14.907,2,3
14.91,2,3
14.913,2,3
14.916,2,3
14.919,2,3
14.922,2,3
14.925,2,3
14.928,2,3
14.931,2,3
14.934,2,3
14.937,2,3
14.94,2,3
14.943,2,3
14.946,2,3
14.949,2,3
14.952,2,3
14.955,2,3
14.958,2,3
14.961,2,3
14.964,2,3
14.967,2,3
14.97,2,3
14.973,2,3
14.976,2,3
14.979,2,3
14.982,2,3
14.985,2,3
14.988,2,3
14.991,2,3
14.994,2,3
14.997,2,3
15,2,3
15,2,3
