"time","nRXFERGATE.y"
4.0752,5
4.0776,5
4.08,5
4.0824,5
4.0848,5
4.0872,5
4.0896,5
4.092,5
4.0944,5
4.0968,5
4.0992,5
4.1016,5
4.104,5
4.1064,5
4.1088,5
4.1112,5
4.1136,5
4.116,5
4.1184,5
4.1208,5
4.1232,5
4.1256,5
4.128,5
4.1304,5
4.1328,5
4.1352,5
4.1376,5
4.14,5
4.1424,5
4.1448,5
4.1472,5
4.1496,5
4.152,5
4.1544,5
4.1568,5
4.1592,5
4.1616,5
4.164,5
4.1664,5
4.1688,5
4.1712,5
4.1736,5
4.176,5
4.1784,5
4.1808,5
4.1832,5
4.1856,5
4.188,5
4.1904,5
4.1928,5
4.1952,5
4.1976,5
4.2,5
4.2024,5
4.2048,5
4.2072,5
4.2096,5
4.212,5
4.2144,5
4.2168,5
4.2192,5
4.2216,5
4.224,5
4.2264,5
4.2288,5
4.2312,5
4.2336,5
4.236,5
4.2384,5
4.2408,5
4.2432,5
4.2456,5
4.248,5
4.2504,5
4.2528,5
4.2552,5
4.2576,5
4.26,5
4.2624,5
4.2648,5
4.2672,5
4.2696,5
4.272,5
4.2744,5
4.2768,5
4.2792,5
4.2816,5
4.284,5
4.2864,5
4.2888,5
4.2912,5
4.2936,5
4.296,5
4.2984,5
4.3008,5
4.3032,5
4.3056,5
4.308,5
4.3104,5
4.3128,5
4.3152,5
4.3176,5
4.32,5
4.3224,5
4.3248,5
4.3272,5
4.3296,5
4.332,5
4.3344,5
4.3368,5
4.3392,5
4.3416,5
4.344,5
4.3464,5
4.3488,5
4.3512,5
4.3536,5
4.356,5
4.3584,5
4.3608,5
4.3632,5
4.3656,5
4.368,5
4.3704,5
4.3728,5
4.3752,5
4.3776,5
4.38,5
4.3824,5
4.3848,5
4.3872,5
4.3896,5
4.392,5
4.3944,5
4.3968,5
4.3992,5
4.4016,5
4.404,5
4.4064,5
4.4088,5
4.4112,5
4.4136,5
4.416,5
4.4184,5
4.4208,5
4.4232,5
4.4256,5
4.428,5
4.4304,5
4.4328,5
4.4352,5
4.4376,5
4.44,5
4.4424,5
4.4448,5
4.4472,5
4.4496,5
4.452,5
4.4544,5
4.4568,5
4.4592,5
4.4616,5
4.464,5
4.4664,5
4.4688,5
4.4712,5
4.4736,5
4.476,5
4.4784,5
4.4808,5
4.4832,5
4.4856,5
4.488,5
4.4904,5
4.4928,5
4.4952,5
4.4976,5
4.5,5
4.5024,5
4.5048,5
4.5072,5
4.5096,5
4.512,5
4.5144,5
4.5168,5
4.5192,5
4.5216,5
4.524,5
4.5264,5
4.5288,5
4.5312,5
4.5336,5
4.536,5
4.5384,5
4.5408,5
4.5432,5
4.5456,5
4.548,5
4.5504,5
4.5528,5
4.5552,5
4.5576,5
4.56,5
4.5624,5
4.5648,5
4.5672,5
4.5696,5
4.572,5
4.5744,5
4.5768,5
4.5792,5
4.5816,5
4.584,5
4.5864,5
4.5888,5
4.5912,5
4.5936,5
4.596,5
4.5984,5
4.6008,5
4.6032,5
4.6056,5
4.608,5
4.6104,5
4.6128,5
4.6152,5
4.6176,5
4.62,5
4.6224,5
4.6248,5
4.6272,5
4.6296,5
4.632,5
4.6344,5
4.6368,5
4.6392,5
4.6416,5
4.644,5
4.6464,5
4.6488,5
4.6512,5
4.6536,5
4.656,5
4.6584,5
4.6608,5
4.6632,5
4.6656,5
4.668,5
4.6704,5
4.6728,5
4.6752,5
4.6776,5
4.68,5
4.6824,5
4.6848,5
4.6872,5
4.6896,5
4.692,5
4.6944,5
4.6968,5
4.6992,5
4.7016,5
4.704,5
4.7064,5
4.7088,5
4.7112,5
4.7136,5
4.716,5
4.7184,5
4.7208,5
4.7232,5
4.7256,5
4.728,5
4.7304,5
4.7328,5
4.7352,5
4.7376,5
4.74,5
4.7424,5
4.7448,5
4.7472,5
4.7496,5
4.752,5
4.7544,5
4.7568,5
4.7592,5
4.7616,5
4.764,5
4.7664,5
4.7688,5
4.7712,5
4.7736,5
4.776,5
4.7784,5
4.7808,5
4.7832,5
4.7856,5
4.788,5
4.7904,5
4.7928,5
4.7952,5
4.7976,5
4.8,5
4.8024,5
4.8048,5
4.8072,5
4.8096,5
4.812,5
4.8144,5
4.8168,5
4.8192,5
4.8216,5
4.824,5
4.8264,5
4.8288,5
4.8312,5
4.8336,5
4.836,5
4.8384,5
4.8408,5
4.8432,5
4.8456,5
4.848,5
4.8504,5
4.8528,5
4.8552,5
4.8576,5
4.86,5
4.8624,5
4.8648,5
4.8672,5
4.8696,5
4.872,5
4.8744,5
4.8768,5
4.8792,5
4.8816,5
4.884,5
4.8864,5
4.8888,5
4.8912,5
4.8936,5
4.896,5
4.8984,5
4.9008,5
4.9032,5
4.9056,5
4.908,5
4.9104,5
4.9128,5
4.9152,5
4.9176,5
4.92,5
4.9224,5
4.9248,5
4.9272,5
4.9296,5
4.932,5
4.9344,5
4.9368,5
4.9392,5
4.9416,5
4.944,5
4.9464,5
4.9488,5
4.9512,5
4.9536,5
4.956,5
4.9584,5
4.9608,5
4.9632,5
4.9656,5
4.968,5
4.9704,5
4.9728,5
4.9752,5
4.9776,5
4.98,5
4.9824,5
4.9848,5
4.9872,5
4.9896,5
4.992,5
4.9944,5
4.9968,5
4.9992,5
5,5
5,5
5.0016,5
5.004,5
5.0064,5
5.0088,5
5.0112,5
5.0136,5
5.016,5
5.0184,5
5.0208,5
5.0232,5
5.0256,5
5.028,5
5.0304,5
5.0328,5
5.0352,5
5.0376,5
5.04,5
5.0424,5
5.0448,5
5.0472,5
5.0496,5
5.052,5
5.0544,5
5.0568,5
5.0592,5
5.0616,5
5.064,5
5.0664,5
5.0688,5
5.0712,5
5.0736,5
5.076,5
5.0784,5
5.0808,5
5.0832,5
5.0856,5
5.088,5
5.0904,5
5.0928,5
5.0952,5
5.0976,5
5.1,5
5.1024,5
5.1048,5
5.1072,5
5.1096,5
5.112,5
5.1144,5
5.1168,5
5.1192,5
5.1216,5
5.124,5
5.1264,5
5.1288,5
5.1312,5
5.1336,5
5.136,5
5.1384,5
5.1408,5
5.1432,5
5.1456,5
5.148,5
5.1504,5
5.1528,5
5.1552,5
5.1576,5
5.16,5
5.1624,5
5.1648,5
5.1672,5
5.1696,5
5.172,5
5.1744,5
5.1768,5
5.1792,5
5.1816,5
5.184,5
5.1864,5
5.1888,5
5.1912,5
5.1936,5
5.196,5
5.1984,5
5.2008,5
5.2032,5
5.2056,5
5.208,5
5.2104,5
5.2128,5
5.2152,5
5.2176,5
5.22,5
5.2224,5
5.2248,5
5.2272,5
5.2296,5
5.232,5
5.2344,5
5.2368,5
5.2392,5
5.2416,5
5.244,5
5.2464,5
5.2488,5
5.2512,5
5.2536,5
5.256,5
5.2584,5
5.2608,5
5.2632,5
5.2656,5
5.268,5
5.2704,5
5.2728,5
5.2752,5
5.2776,5
5.28,5
5.2824,5
5.2848,5
5.2872,5
5.2896,5
5.292,5
5.2944,5
5.2968,5
5.2992,5
5.3016,5
5.304,5
5.3064,5
5.3088,5
5.3112,5
5.3136,5
5.316,5
5.3184,5
5.3208,5
5.3232,5
5.3256,5
5.328,5
5.3304,5
5.3328,5
5.3352,5
5.3376,5
5.34,5
5.3424,5
5.3448,5
5.3472,5
5.3496,5
5.352,5
5.3544,5
5.3568,5
5.3592,5
5.3616,5
5.364,5
5.3664,5
5.3688,5
5.3712,5
5.3736,5
5.376,5
5.3784,5
5.3808,5
5.3832,5
5.3856,5
5.388,5
5.3904,5
5.3928,5
5.3952,5
5.3976,5
5.4,5
5.4024,5
5.4048,5
5.4072,5
5.4096,5
5.412,5
5.4144,5
5.4168,5
5.4192,5
5.4216,5
5.424,5
5.4264,5
5.4288,5
5.4312,5
5.4336,5
5.436,5
5.4384,5
5.4408,5
5.4432,5
5.4456,5
5.448,5
5.4504,5
5.4528,5
5.4552,5
5.4576,5
5.46,5
5.4624,5
5.4648,5
5.4672,5
5.4696,5
5.472,5
5.4744,5
5.4768,5
5.4792,5
5.4816,5
5.484,5
5.4864,5
5.4888,5
5.4912,5
5.4936,5
5.496,5
5.4984,5
5.5008,5
5.5032,5
5.5056,5
5.508,5
5.5104,5
5.5128,5
5.5152,5
5.5176,5
5.52,5
5.5224,5
5.5248,5
5.5272,5
5.5296,5
5.532,5
5.5344,5
5.5368,5
5.5392,5
5.5416,5
5.544,5
5.5464,5
5.5488,5
5.5512,5
5.5536,5
5.556,5
5.5584,5
5.5608,5
5.5632,5
5.5656,5
5.568,5
5.5704,5
5.5728,5
5.5752,5
5.5776,5
5.58,5
5.5824,5
5.5848,5
5.5872,5
5.5896,5
5.592,5
5.5944,5
5.5968,5
5.5992,5
5.6016,5
5.604,5
5.6064,5
5.6088,5
5.6112,5
5.6136,5
5.616,5
5.6184,5
5.6208,5
5.6232,5
5.6256,5
5.628,5
5.6304,5
5.6328,5
5.6352,5
5.6376,5
5.64,5
5.6424,5
5.6448,5
5.6472,5
5.6496,5
5.652,5
5.6544,5
5.6568,5
5.6592,5
5.6616,5
5.664,5
5.6664,5
5.6688,5
5.6712,5
5.6736,5
5.676,5
5.6784,5
5.6808,5
5.6832,5
5.6856,5
5.688,5
5.6904,5
5.6928,5
5.6952,5
5.6976,5
5.7,5
5.7024,5
5.7048,5
5.7072,5
5.7096,5
5.712,5
5.7144,5
5.7168,5
5.7192,5
5.7216,5
5.724,5
5.7264,5
5.7288,5
5.7312,5
5.7336,5
5.736,5
5.7384,5
5.7408,5
5.7432,5
5.7456,5
5.748,5
5.7504,5
5.7528,5
5.7552,5
5.7576,5
5.76,5
5.7624,5
5.7648,5
5.7672,5
5.7696,5
5.772,5
5.7744,5
5.7768,5
5.7792,5
5.7816,5
5.784,5
5.7864,5
5.7888,5
5.7912,5
5.7936,5
5.796,5
5.7984,5
5.8008,5
5.8032,5
5.8056,5
5.808,5
5.8104,5
5.8128,5
5.8152,5
5.8176,5
5.82,5
5.8224,5
5.8248,5
5.8272,5
5.8296,5
5.832,5
5.8344,5
5.8368,5
5.8392,5
5.8416,5
5.844,5
5.8464,5
5.8488,5
5.8512,5
5.8536,5
5.856,5
5.8584,5
5.8608,5
5.8632,5
5.8656,5
5.868,5
5.8704,5
5.8728,5
5.8752,5
5.8776,5
5.88,5
5.8824,5
5.8848,5
5.8872,5
5.8896,5
5.892,5
5.8944,5
5.8968,5
5.8992,5
5.9016,5
5.904,5
5.9064,5
5.9088,5
5.9112,5
5.9136,5
5.916,5
5.9184,5
5.9208,5
5.9232,5
5.9256,5
5.928,5
5.9304,5
5.9328,5
5.9352,5
5.9376,5
5.94,5
5.9424,5
5.9448,5
5.9472,5
5.9496,5
5.952,5
5.9544,5
5.9568,5
5.9592,5
5.9616,5
5.964,5
5.9664,5
5.9688,5
5.9712,5
5.9736,5
5.976,5
5.9784,5
5.9808,5
5.9832,5
5.9856,5
5.988,5
5.9904,5
5.9928,5
5.9952,5
5.9976,5
6,5
6,8
6.0024,8
6.0048,8
6.0072,8
6.0096,8
6.012,8
6.0144,8
6.0168,8
6.0192,8
6.0216,8
6.024,8
6.0264,8
6.0288,8
6.0312,8
6.0336,8
6.036,8
6.0384,8
6.0408,8
6.0432,8
6.0456,8
6.048,8
6.0504,8
6.0528,8
6.0552,8
6.0576,8
6.06,8
6.0624,8
6.0648,8
6.0672,8
6.0696,8
6.072,8
6.0744,8
6.0768,8
6.0792,8
6.0816,8
6.084,8
6.0864,8
6.0888,8
6.0912,8
6.0936,8
6.096,8
6.0984,8
6.1008,8
6.1032,8
6.1056,8
6.108,8
6.1104,8
6.1128,8
6.1152,8
6.1176,8
6.12,8
6.1224,8
6.1248,8
6.1272,8
6.1296,8
6.132,8
6.1344,8
6.1368,8
6.1392,8
6.1416,8
6.144,8
6.1464,8
6.1488,8
6.1512,8
6.1536,8
6.156,8
6.1584,8
6.1608,8
6.1632,8
6.1656,8
6.168,8
6.1704,8
6.1728,8
6.1752,8
6.1776,8
6.18,8
6.1824,8
6.1848,8
6.1872,8
6.1896,8
6.192,8
6.1944,8
6.1968,8
6.1992,8
6.2016,8
6.204,8
6.2064,8
6.2088,8
6.2112,8
6.2136,8
6.216,8
6.2184,8
6.2208,8
6.2232,8
6.2256,8
6.228,8
6.2304,8
6.2328,8
6.2352,8
6.2376,8
6.24,8
6.2424,8
6.2448,8
6.2472,8
6.2496,8
6.252,8
6.2544,8
6.2568,8
6.2592,8
6.2616,8
6.264,8
6.2664,8
6.2688,8
6.2712,8
6.2736,8
6.276,8
6.2784,8
6.2808,8
6.2832,8
6.2856,8
6.288,8
6.2904,8
6.2928,8
6.2952,8
6.2976,8
6.3,8
6.3024,8
6.3048,8
6.3072,8
6.3096,8
6.312,8
6.3144,8
6.3168,8
6.3192,8
6.3216,8
6.324,8
6.3264,8
6.3288,8
6.3312,8
6.3336,8
6.336,8
6.3384,8
6.3408,8
6.3432,8
6.3456,8
6.348,8
6.3504,8
6.3528,8
6.3552,8
6.3576,8
6.36,8
6.3624,8
6.3648,8
6.3672,8
6.3696,8
6.372,8
6.3744,8
6.3768,8
6.3792,8
6.3816,8
6.384,8
6.3864,8
6.3888,8
6.3912,8
6.3936,8
6.396,8
6.3984,8
6.4008,8
6.4032,8
6.4056,8
6.408,8
6.4104,8
6.4128,8
6.4152,8
6.4176,8
6.42,8
6.4224,8
6.4248,8
6.4272,8
6.4296,8
6.432,8
6.4344,8
6.4368,8
6.4392,8
6.4416,8
6.444,8
6.4464,8
6.4488,8
6.4512,8
6.4536,8
6.456,8
6.4584,8
6.4608,8
6.4632,8
6.4656,8
6.468,8
6.4704,8
6.4728,8
6.4752,8
6.4776,8
6.48,8
6.4824,8
6.4848,8
6.4872,8
6.4896,8
6.492,8
6.4944,8
6.4968,8
6.4992,8
6.5016,8
6.504,8
6.5064,8
6.5088,8
6.5112,8
6.5136,8
6.516,8
6.5184,8
6.5208,8
6.5232,8
6.5256,8
6.528,8
6.5304,8
6.5328,8
6.5352,8
6.5376,8
6.54,8
6.5424,8
6.5448,8
6.5472,8
6.5496,8
6.552,8
6.5544,8
6.5568,8
6.5592,8
6.5616,8
6.564,8
6.5664,8
6.5688,8
6.5712,8
6.5736,8
6.576,8
6.5784,8
6.5808,8
6.5832,8
6.5856,8
6.588,8
6.5904,8
6.5928,8
6.5952,8
6.5976,8
6.6,8
6.6024,8
6.6048,8
6.6072,8
6.6096,8
6.612,8
6.6144,8
6.6168,8
6.6192,8
6.6216,8
6.624,8
6.6264,8
6.6288,8
6.6312,8
6.6336,8
6.636,8
6.6384,8
6.6408,8
6.6432,8
6.6456,8
6.648,8
6.6504,8
6.6528,8
6.6552,8
6.6576,8
6.66,8
6.6624,8
6.6648,8
6.6672,8
6.6696,8
6.672,8
6.6744,8
6.6768,8
6.6792,8
6.6816,8
6.684,8
6.6864,8
6.6888,8
6.6912,8
6.6936,8
6.696,8
6.6984,8
6.7008,8
6.7032,8
6.7056,8
6.708,8
6.7104,8
6.7128,8
6.7152,8
6.7176,8
6.72,8
6.7224,8
6.7248,8
6.7272,8
6.7296,8
6.732,8
6.7344,8
6.7368,8
6.7392,8
6.7416,8
6.744,8
6.7464,8
6.7488,8
6.7512,8
6.7536,8
6.756,8
6.7584,8
6.7608,8
6.7632,8
6.7656,8
6.768,8
6.7704,8
6.7728,8
6.7752,8
6.7776,8
6.78,8
6.7824,8
6.7848,8
6.7872,8
6.7896,8
6.792,8
6.7944,8
6.7968,8
6.7992,8
6.8016,8
6.804,8
6.8064,8
6.8088,8
6.8112,8
6.8136,8
6.816,8
6.8184,8
6.8208,8
6.8232,8
6.8256,8
6.828,8
6.8304,8
6.8328,8
6.8352,8
6.8376,8
6.84,8
6.8424,8
6.8448,8
6.8472,8
6.8496,8
6.852,8
6.8544,8
6.8568,8
6.8592,8
6.8616,8
6.864,8
6.8664,8
6.8688,8
6.8712,8
6.8736,8
6.876,8
6.8784,8
6.8808,8
6.8832,8
6.8856,8
6.888,8
6.8904,8
6.8928,8
6.8952,8
6.8976,8
6.9,8
6.9024,8
6.9048,8
6.9072,8
6.9096,8
6.912,8
6.9144,8
6.9168,8
6.9192,8
6.9216,8
6.924,8
6.9264,8
6.9288,8
6.9312,8
6.9336,8
6.936,8
6.9384,8
6.9408,8
6.9432,8
6.9456,8
6.948,8
6.9504,8
6.9528,8
6.9552,8
6.9576,8
6.96,8
6.9624,8
6.9648,8
6.9672,8
6.9696,8
6.972,8
6.9744,8
6.9768,8
6.9792,8
6.9816,8
6.984,8
6.9864,8
6.9888,8
6.9912,8
6.9936,8
6.996,8
6.9984,8
7,8
7,8
7.0008,8
7.0032,8
7.0056,8
7.008,8
7.0104,8
7.0128,8
7.0152,8
7.0176,8
7.02,8
7.0224,8
7.0248,8
7.0272,8
7.0296,8
7.032,8
7.0344,8
7.0368,8
7.0392,8
7.0416,8
7.044,8
7.0464,8
7.0488,8
7.0512,8
7.0536,8
7.056,8
7.0584,8
7.0608,8
7.0632,8
7.0656,8
7.068,8
7.0704,8
7.0728,8
7.0752,8
7.0776,8
7.08,8
7.0824,8
7.0848,8
7.0872,8
7.0896,8
7.092,8
7.0944,8
7.0968,8
7.0992,8
7.1016,8
7.104,8
7.1064,8
7.1088,8
7.1112,8
7.1136,8
7.116,8
7.1184,8
7.1208,8
7.1232,8
7.1256,8
7.128,8
7.1304,8
7.1328,8
7.1352,8
7.1376,8
7.14,8
7.1424,8
7.1448,8
7.1472,8
7.1496,8
7.152,8
7.1544,8
7.1568,8
7.1592,8
7.1616,8
7.164,8
7.1664,8
7.1688,8
7.1712,8
7.1736,8
7.176,8
7.1784,8
7.1808,8
7.1832,8
7.1856,8
7.188,8
7.1904,8
7.1928,8
7.1952,8
7.1976,8
7.2,8
7.2024,8
7.2048,8
7.2072,8
7.2096,8
7.212,8
7.2144,8
7.2168,8
7.2192,8
7.2216,8
7.224,8
7.2264,8
7.2288,8
7.2312,8
7.2336,8
7.236,8
7.2384,8
7.2408,8
7.2432,8
7.2456,8
7.248,8
7.2504,8
7.2528,8
7.2552,8
7.2576,8
7.26,8
7.2624,8
7.2648,8
7.2672,8
7.2696,8
7.272,8
7.2744,8
7.2768,8
7.2792,8
7.2816,8
7.284,8
7.2864,8
7.2888,8
7.2912,8
7.2936,8
7.296,8
7.2984,8
7.3008,8
7.3032,8
7.3056,8
7.308,8
7.3104,8
7.3128,8
7.3152,8
7.3176,8
7.32,8
7.3224,8
7.3248,8
7.3272,8
7.3296,8
7.332,8
7.3344,8
7.3368,8
7.3392,8
7.3416,8
7.344,8
7.3464,8
7.3488,8
7.3512,8
7.3536,8
7.356,8
7.3584,8
7.3608,8
7.3632,8
7.3656,8
7.368,8
7.3704,8
7.3728,8
7.3752,8
7.3776,8
7.38,8
7.3824,8
7.3848,8
7.3872,8
7.3896,8
7.392,8
7.3944,8
7.3968,8
7.3992,8
7.4016,8
7.404,8
7.4064,8
7.4088,8
7.4112,8
7.4136,8
7.416,8
7.4184,8
7.4208,8
7.4232,8
7.4256,8
7.428,8
7.4304,8
7.4328,8
7.4352,8
7.4376,8
7.44,8
7.4424,8
7.4448,8
7.4472,8
7.4496,8
7.452,8
7.4544,8
7.4568,8
7.4592,8
7.4616,8
7.464,8
7.4664,8
7.4688,8
7.4712,8
7.4736,8
7.476,8
7.4784,8
7.4808,8
7.4832,8
7.4856,8
7.488,8
7.4904,8
7.4928,8
7.4952,8
7.4976,8
7.5,8
7.5024,8
7.5048,8
7.5072,8
7.5096,8
7.512,8
7.5144,8
7.5168,8
7.5192,8
7.5216,8
7.524,8
7.5264,8
7.5288,8
7.5312,8
7.5336,8
7.536,8
7.5384,8
7.5408,8
7.5432,8
7.5456,8
7.548,8
7.5504,8
7.5528,8
7.5552,8
7.5576,8
7.56,8
7.5624,8
7.5648,8
7.5672,8
7.5696,8
7.572,8
7.5744,8
7.5768,8
7.5792,8
7.5816,8
7.584,8
7.5864,8
7.5888,8
7.5912,8
7.5936,8
7.596,8
7.5984,8
7.6008,8
7.6032,8
7.6056,8
7.608,8
7.6104,8
7.6128,8
7.6152,8
7.6176,8
7.62,8
7.6224,8
7.6248,8
7.6272,8
7.6296,8
7.632,8
7.6344,8
7.6368,8
7.6392,8
7.6416,8
7.644,8
7.6464,8
7.6488,8
7.6512,8
7.6536,8
7.656,8
7.6584,8
7.6608,8
7.6632,8
7.6656,8
7.668,8
7.6704,8
7.6728,8
7.6752,8
7.6776,8
7.68,8
7.6824,8
7.6848,8
7.6872,8
7.6896,8
7.692,8
7.6944,8
7.6968,8
7.6992,8
7.7016,8
7.704,8
7.7064,8
7.7088,8
7.7112,8
7.7136,8
7.716,8
7.7184,8
7.7208,8
7.7232,8
7.7256,8
7.728,8
7.7304,8
7.7328,8
7.7352,8
7.7376,8
7.74,8
7.7424,8
7.7448,8
7.7472,8
7.7496,8
7.752,8
7.7544,8
7.7568,8
7.7592,8
7.7616,8
7.764,8
7.7664,8
7.7688,8
7.7712,8
7.7736,8
7.776,8
7.7784,8
7.7808,8
7.7832,8
7.7856,8
7.788,8
7.7904,8
7.7928,8
7.7952,8
7.7976,8
7.8,8
7.8024,8
7.8048,8
7.8072,8
7.8096,8
7.812,8
7.8144,8
7.8168,8
7.8192,8
7.8216,8
7.824,8
7.8264,8
7.8288,8
7.8312,8
7.8336,8
7.836,8
7.8384,8
7.8408,8
7.8432,8
7.8456,8
7.848,8
7.8504,8
7.8528,8
7.8552,8
7.8576,8
7.86,8
7.8624,8
7.8648,8
7.8672,8
7.8696,8
7.872,8
7.8744,8
7.8768,8
7.8792,8
7.8816,8
7.884,8
7.8864,8
7.8888,8
7.8912,8
7.8936,8
7.896,8
7.8984,8
7.9008,8
7.9032,8
7.9056,8
7.908,8
7.9104,8
7.9128,8
7.9152,8
7.9176,8
7.92,8
7.9224,8
7.9248,8
7.9272,8
7.9296,8
7.932,8
7.9344,8
7.9368,8
7.9392,8
7.9416,8
7.944,8
7.9464,8
7.9488,8
7.9512,8
7.9536,8
7.956,8
7.9584,8
7.9608,8
7.9632,8
7.9656,8
7.968,8
7.9704,8
7.9728,8
7.9752,8
7.9776,8
7.98,8
7.9824,8
7.9848,8
7.9872,8
7.9896,8
7.992,8
7.9944,8
7.9968,8
7.9992,8
8,8
8,7
8.0016,7
8.004,7
8.0064,7
8.0088,7
8.0112,7
8.0136,7
8.016,7
8.0184,7
8.0208,7
8.0232,7
8.0256,7
8.028,7
8.0304,7
8.0328,7
8.0352,7
8.0376,7
8.04,7
8.0424,7
8.0448,7
8.0472,7
8.0496,7
8.052,7
8.0544,7
8.0568,7
8.0592,7
8.0616,7
8.064,7
8.0664,7
8.0688,7
8.0712,7
8.0736,7
8.076,7
8.0784,7
8.0808,7
8.0832,7
8.0856,7
8.088,7
8.0904,7
8.0928,7
8.0952,7
8.0976,7
8.1,7
8.1024,7
8.1048,7
8.1072,7
8.1096,7
8.112,7
8.1144,7
8.1168,7
8.1192,7
8.1216,7
8.124,7
8.1264,7
8.1288,7
8.1312,7
8.1336,7
8.136,7
8.1384,7
8.1408,7
8.1432,7
8.1456,7
8.148,7
