"time","dLATRAM.dataOut[1]","dLATRAM.dataOut[2]"
302.56,3,3
302.64,3,3
302.72,3,3
302.8,3,3
302.88,3,3
302.96,3,3
303.04,3,3
303.12,3,3
303.2,3,3
303.28,3,3
303.36,3,3
303.44,3,3
303.52,3,3
303.6,3,3
303.68,3,3
303.76,3,3
303.84,3,3
303.92,3,3
304,3,3
304.08,3,3
304.16,3,3
304.24,3,3
304.32,3,3
304.4,3,3
304.48,3,3
304.56,3,3
304.64,3,3
304.72,3,3
304.8,3,3
304.88,3,3
304.96,3,3
305,3,3
305,3,3
305.04,3,3
305.12,3,3
305.2,3,3
305.28,3,3
305.36,3,3
305.44,3,3
305.52,3,3
305.6,3,3
305.68,3,3
305.76,3,3
305.84,3,3
305.92,3,3
306,3,3
306.08,3,3
306.16,3,3
306.24,3,3
306.32,3,3
306.4,3,3
306.48,3,3
306.56,3,3
306.64,3,3
306.72,3,3
306.8,3,3
306.88,3,3
306.96,3,3
307.04,3,3
307.12,3,3
307.2,3,3
307.28,3,3
307.36,3,3
307.44,3,3
307.52,3,3
307.6,3,3
307.68,3,3
307.76,3,3
307.84,3,3
307.92,3,3
308,3,3
308.08,3,3
308.16,3,3
308.24,3,3
308.32,3,3
308.4,3,3
308.48,3,3
308.56,3,3
308.64,3,3
308.72,3,3
308.8,3,3
308.88,3,3
308.96,3,3
309.04,3,3
309.12,3,3
309.2,3,3
309.28,3,3
309.36,3,3
309.44,3,3
309.52,3,3
309.6,3,3
309.68,3,3
309.76,3,3
309.84,3,3
309.92,3,3
310,3,3
310,2,2
310.08,2,2
310.16,2,2
310.24,2,2
310.32,2,2
310.4,2,2
310.48,2,2
310.56,2,2
310.64,2,2
310.72,2,2
310.8,2,2
310.88,2,2
310.96,2,2
311.04,2,2
311.12,2,2
311.2,2,2
311.28,2,2
311.36,2,2
311.44,2,2
311.52,2,2
311.6,2,2
311.68,2,2
311.76,2,2
311.84,2,2
311.92,2,2
312,2,2
312.08,2,2
312.16,2,2
312.24,2,2
312.32,2,2
312.4,2,2
312.48,2,2
312.56,2,2
312.64,2,2
312.72,2,2
312.8,2,2
312.88,2,2
312.96,2,2
313.04,2,2
313.12,2,2
313.2,2,2
313.28,2,2
313.36,2,2
313.44,2,2
313.52,2,2
313.6,2,2
313.68,2,2
313.76,2,2
313.84,2,2
313.92,2,2
314,2,2
314.08,2,2
314.16,2,2
314.24,2,2
314.32,2,2
314.4,2,2
314.48,2,2
314.56,2,2
314.64,2,2
314.72,2,2
314.8,2,2
314.88,2,2
314.96,2,2
315,2,2
315,2,2
315.04,2,2
315.12,2,2
315.2,2,2
315.28,2,2
315.36,2,2
315.44,2,2
315.52,2,2
315.6,2,2
315.68,2,2
315.76,2,2
315.84,2,2
315.92,2,2
316,2,2
316.08,2,2
316.16,2,2
316.24,2,2
316.32,2,2
316.4,2,2
316.48,2,2
316.56,2,2
316.64,2,2
316.72,2,2
316.8,2,2
316.88,2,2
316.96,2,2
317.04,2,2
317.12,2,2
317.2,2,2
317.28,2,2
317.36,2,2
317.44,2,2
317.52,2,2
317.6,2,2
317.68,2,2
317.76,2,2
317.84,2,2
317.92,2,2
318,2,2
318.08,2,2
318.16,2,2
318.24,2,2
318.32,2,2
318.4,2,2
318.48,2,2
318.56,2,2
318.64,2,2
318.72,2,2
318.8,2,2
318.88,2,2
318.96,2,2
319.04,2,2
319.12,2,2
319.2,2,2
319.28,2,2
319.36,2,2
319.44,2,2
319.52,2,2
319.6,2,2
319.68,2,2
319.76,2,2
319.84,2,2
319.92,2,2
320,2,2
320,2,2
320.08,2,2
320.16,2,2
320.24,2,2
320.32,2,2
320.4,2,2
320.48,2,2
320.56,2,2
320.64,2,2
320.72,2,2
320.8,2,2
320.88,2,2
320.96,2,2
321.04,2,2
321.12,2,2
321.2,2,2
321.28,2,2
321.36,2,2
321.44,2,2
321.52,2,2
321.6,2,2
321.68,2,2
321.76,2,2
321.84,2,2
321.92,2,2
322,2,2
322.08,2,2
322.16,2,2
322.24,2,2
322.32,2,2
322.4,2,2
322.48,2,2
322.56,2,2
322.64,2,2
322.72,2,2
322.8,2,2
322.88,2,2
322.96,2,2
323.04,2,2
323.12,2,2
323.2,2,2
323.28,2,2
323.36,2,2
323.44,2,2
323.52,2,2
323.6,2,2
323.68,2,2
323.76,2,2
323.84,2,2
323.92,2,2
324,2,2
324.08,2,2
324.16,2,2
324.24,2,2
324.32,2,2
324.4,2,2
324.48,2,2
324.56,2,2
324.64,2,2
324.72,2,2
324.8,2,2
324.88,2,2
324.96,2,2
325,2,2
325,3,3
325.04,3,3
325.12,3,3
325.2,3,3
325.28,3,3
325.36,3,3
325.44,3,3
325.52,3,3
325.6,3,3
325.68,3,3
325.76,3,3
325.84,3,3
325.92,3,3
326,3,3
326.08,3,3
326.16,3,3
326.24,3,3
326.32,3,3
326.4,3,3
326.48,3,3
326.56,3,3
326.64,3,3
326.72,3,3
326.8,3,3
326.88,3,3
326.96,3,3
327.04,3,3
327.12,3,3
327.2,3,3
327.28,3,3
327.36,3,3
327.44,3,3
327.52,3,3
327.6,3,3
327.68,3,3
327.76,3,3
327.84,3,3
327.92,3,3
328,3,3
328.08,3,3
328.16,3,3
328.24,3,3
328.32,3,3
328.4,3,3
328.48,3,3
328.56,3,3
328.64,3,3
328.72,3,3
328.8,3,3
328.88,3,3
328.96,3,3
329.04,3,3
329.12,3,3
329.2,3,3
329.28,3,3
329.36,3,3
329.44,3,3
329.52,3,3
329.6,3,3
329.68,3,3
329.76,3,3
329.84,3,3
329.92,3,3
330,3,3
330,3,3
330.08,3,3
330.16,3,3
330.24,3,3
330.32,3,3
330.4,3,3
330.48,3,3
330.56,3,3
330.64,3,3
330.72,3,3
330.8,3,3
330.88,3,3
330.96,3,3
331.04,3,3
331.12,3,3
331.2,3,3
331.28,3,3
331.36,3,3
331.44,3,3
331.52,3,3
331.6,3,3
331.68,3,3
331.76,3,3
331.84,3,3
331.92,3,3
332,3,3
332.08,3,3
332.16,3,3
332.24,3,3
332.32,3,3
332.4,3,3
332.48,3,3
332.56,3,3
332.64,3,3
332.72,3,3
332.8,3,3
332.88,3,3
332.96,3,3
333.04,3,3
333.12,3,3
333.2,3,3
333.28,3,3
333.36,3,3
333.44,3,3
333.52,3,3
333.6,3,3
333.68,3,3
333.76,3,3
333.84,3,3
333.92,3,3
334,3,3
334.08,3,3
334.16,3,3
334.24,3,3
334.32,3,3
334.4,3,3
334.48,3,3
334.56,3,3
334.64,3,3
334.72,3,3
334.8,3,3
334.88,3,3
334.96,3,3
335,3,3
335,2,2
335.04,2,2
335.12,2,2
335.2,2,2
335.28,2,2
335.36,2,2
335.44,2,2
335.52,2,2
335.6,2,2
335.68,2,2
335.76,2,2
335.84,2,2
335.92,2,2
336,2,2
336.08,2,2
336.16,2,2
336.24,2,2
336.32,2,2
336.4,2,2
336.48,2,2
336.56,2,2
336.64,2,2
336.72,2,2
336.8,2,2
336.88,2,2
336.96,2,2
337.04,2,2
337.12,2,2
337.2,2,2
337.28,2,2
337.36,2,2
337.44,2,2
337.52,2,2
337.6,2,2
337.68,2,2
337.76,2,2
337.84,2,2
337.92,2,2
338,2,2
338.08,2,2
338.16,2,2
338.24,2,2
338.32,2,2
338.4,2,2
338.48,2,2
338.56,2,2
338.64,2,2
338.72,2,2
338.8,2,2
338.88,2,2
338.96,2,2
339.04,2,2
339.12,2,2
339.2,2,2
339.28,2,2
339.36,2,2
339.44,2,2
339.52,2,2
339.6,2,2
339.68,2,2
339.76,2,2
339.84,2,2
339.92,2,2
340,2,2
340,2,2
340.08,2,2
340.16,2,2
340.24,2,2
340.32,2,2
340.4,2,2
340.48,2,2
340.56,2,2
340.64,2,2
340.72,2,2
340.8,2,2
340.88,2,2
340.96,2,2
341.04,2,2
341.12,2,2
341.2,2,2
341.28,2,2
341.36,2,2
341.44,2,2
341.52,2,2
341.6,2,2
341.68,2,2
341.76,2,2
341.84,2,2
341.92,2,2
342,2,2
342.08,2,2
342.16,2,2
342.24,2,2
342.32,2,2
342.4,2,2
342.48,2,2
342.56,2,2
342.64,2,2
342.72,2,2
342.8,2,2
342.88,2,2
342.96,2,2
343.04,2,2
343.12,2,2
343.2,2,2
343.28,2,2
343.36,2,2
343.44,2,2
343.52,2,2
343.6,2,2
343.68,2,2
343.76,2,2
343.84,2,2
343.92,2,2
344,2,2
344.08,2,2
344.16,2,2
344.24,2,2
344.32,2,2
344.4,2,2
344.48,2,2
344.56,2,2
344.64,2,2
344.72,2,2
344.8,2,2
344.88,2,2
344.96,2,2
345,2,2
345,3,3
345.04,3,3
345.12,3,3
345.2,3,3
345.28,3,3
345.36,3,3
345.44,3,3
345.52,3,3
345.6,3,3
345.68,3,3
345.76,3,3
345.84,3,3
345.92,3,3
346,3,3
346.08,3,3
346.16,3,3
346.24,3,3
346.32,3,3
346.4,3,3
346.48,3,3
346.56,3,3
346.64,3,3
346.72,3,3
346.8,3,3
346.88,3,3
346.96,3,3
347.04,3,3
347.12,3,3
347.2,3,3
347.28,3,3
347.36,3,3
347.44,3,3
347.52,3,3
347.6,3,3
347.68,3,3
347.76,3,3
347.84,3,3
347.92,3,3
348,3,3
348.08,3,3
348.16,3,3
348.24,3,3
348.32,3,3
348.4,3,3
348.48,3,3
348.56,3,3
348.64,3,3
348.72,3,3
348.8,3,3
348.88,3,3
348.96,3,3
349.04,3,3
349.12,3,3
349.2,3,3
349.28,3,3
349.36,3,3
349.44,3,3
349.52,3,3
349.6,3,3
349.68,3,3
349.76,3,3
349.84,3,3
349.92,3,3
350,3,3
350,3,3
350.08,3,3
350.16,3,3
350.24,3,3
350.32,3,3
350.4,3,3
350.48,3,3
350.56,3,3
350.64,3,3
350.72,3,3
350.8,3,3
350.88,3,3
350.96,3,3
351.04,3,3
351.12,3,3
351.2,3,3
351.28,3,3
351.36,3,3
351.44,3,3
351.52,3,3
351.6,3,3
351.68,3,3
351.76,3,3
351.84,3,3
351.92,3,3
352,3,3
352.08,3,3
352.16,3,3
352.24,3,3
352.32,3,3
352.4,3,3
352.48,3,3
352.56,3,3
352.64,3,3
352.72,3,3
352.8,3,3
352.88,3,3
352.96,3,3
353.04,3,3
353.12,3,3
353.2,3,3
353.28,3,3
353.36,3,3
353.44,3,3
353.52,3,3
353.6,3,3
353.68,3,3
353.76,3,3
353.84,3,3
353.92,3,3
354,3,3
354.08,3,3
354.16,3,3
354.24,3,3
354.32,3,3
354.4,3,3
354.48,3,3
354.56,3,3
354.64,3,3
354.72,3,3
354.8,3,3
354.88,3,3
354.96,3,3
355,3,3
355,2,2
355.04,2,2
355.12,2,2
355.2,2,2
355.28,2,2
355.36,2,2
355.44,2,2
355.52,2,2
355.6,2,2
355.68,2,2
355.76,2,2
355.84,2,2
355.92,2,2
356,2,2
356.08,2,2
356.16,2,2
356.24,2,2
356.32,2,2
356.4,2,2
356.48,2,2
356.56,2,2
356.64,2,2
356.72,2,2
356.8,2,2
356.88,2,2
356.96,2,2
357.04,2,2
357.12,2,2
357.2,2,2
357.28,2,2
357.36,2,2
357.44,2,2
357.52,2,2
357.6,2,2
357.68,2,2
357.76,2,2
357.84,2,2
357.92,2,2
358,2,2
358.08,2,2
358.16,2,2
358.24,2,2
358.32,2,2
358.4,2,2
358.48,2,2
358.56,2,2
358.64,2,2
358.72,2,2
358.8,2,2
358.88,2,2
358.96,2,2
359.04,2,2
359.12,2,2
359.2,2,2
359.28,2,2
359.36,2,2
359.44,2,2
359.52,2,2
359.6,2,2
359.68,2,2
359.76,2,2
359.84,2,2
359.92,2,2
360,2,2
360,2,2
360.08,2,2
360.16,2,2
360.24,2,2
360.32,2,2
360.4,2,2
360.48,2,2
360.56,2,2
360.64,2,2
360.72,2,2
360.8,2,2
360.88,2,2
360.96,2,2
361.04,2,2
361.12,2,2
361.2,2,2
361.28,2,2
361.36,2,2
361.44,2,2
361.52,2,2
361.6,2,2
361.68,2,2
361.76,2,2
361.84,2,2
361.92,2,2
362,2,2
362.08,2,2
362.16,2,2
362.24,2,2
362.32,2,2
362.4,2,2
362.48,2,2
362.56,2,2
362.64,2,2
362.72,2,2
362.8,2,2
362.88,2,2
362.96,2,2
363.04,2,2
363.12,2,2
363.2,2,2
363.28,2,2
363.36,2,2
363.44,2,2
363.52,2,2
363.6,2,2
363.68,2,2
363.76,2,2
363.84,2,2
363.92,2,2
364,2,2
364.08,2,2
364.16,2,2
364.24,2,2
364.32,2,2
364.4,2,2
364.48,2,2
364.56,2,2
364.64,2,2
364.72,2,2
364.8,2,2
364.88,2,2
364.96,2,2
365,2,2
365,2,2
365.04,2,2
365.12,2,2
365.2,2,2
365.28,2,2
365.36,2,2
365.44,2,2
365.52,2,2
365.6,2,2
365.68,2,2
365.76,2,2
365.84,2,2
365.92,2,2
366,2,2
366.08,2,2
366.16,2,2
366.24,2,2
366.32,2,2
366.4,2,2
366.48,2,2
366.56,2,2
366.64,2,2
366.72,2,2
366.8,2,2
366.88,2,2
366.96,2,2
367.04,2,2
367.12,2,2
367.2,2,2
367.28,2,2
367.36,2,2
367.44,2,2
367.52,2,2
367.6,2,2
367.68,2,2
367.76,2,2
367.84,2,2
367.92,2,2
368,2,2
368.08,2,2
368.16,2,2
368.24,2,2
368.32,2,2
368.4,2,2
368.48,2,2
368.56,2,2
368.64,2,2
368.72,2,2
368.8,2,2
368.88,2,2
368.96,2,2
369.04,2,2
369.12,2,2
369.2,2,2
369.28,2,2
369.36,2,2
369.44,2,2
369.52,2,2
369.6,2,2
369.68,2,2
369.76,2,2
369.84,2,2
369.92,2,2
370,2,2
370,2,2
370.08,2,2
370.16,2,2
370.24,2,2
370.32,2,2
370.4,2,2
370.48,2,2
370.56,2,2
370.64,2,2
370.72,2,2
370.8,2,2
370.88,2,2
370.96,2,2
371.04,2,2
371.12,2,2
371.2,2,2
371.28,2,2
371.36,2,2
371.44,2,2
371.52,2,2
371.6,2,2
371.68,2,2
371.76,2,2
371.84,2,2
371.92,2,2
372,2,2
372.08,2,2
372.16,2,2
372.24,2,2
372.32,2,2
372.4,2,2
372.48,2,2
372.56,2,2
372.64,2,2
372.72,2,2
372.8,2,2
372.88,2,2
372.96,2,2
373.04,2,2
373.12,2,2
373.2,2,2
373.28,2,2
373.36,2,2
373.44,2,2
373.52,2,2
373.6,2,2
373.68,2,2
373.76,2,2
373.84,2,2
373.92,2,2
374,2,2
374.08,2,2
374.16,2,2
374.24,2,2
374.32,2,2
374.4,2,2
374.48,2,2
374.56,2,2
374.64,2,2
374.72,2,2
374.8,2,2
374.88,2,2
374.96,2,2
375,2,2
375,2,2
375.04,2,2
375.12,2,2
375.2,2,2
375.28,2,2
375.36,2,2
375.44,2,2
375.52,2,2
375.6,2,2
375.68,2,2
375.76,2,2
375.84,2,2
375.92,2,2
376,2,2
376.08,2,2
376.16,2,2
376.24,2,2
376.32,2,2
376.4,2,2
376.48,2,2
376.56,2,2
376.64,2,2
376.72,2,2
376.8,2,2
376.88,2,2
376.96,2,2
377.04,2,2
377.12,2,2
377.2,2,2
377.28,2,2
377.36,2,2
377.44,2,2
377.52,2,2
377.6,2,2
377.68,2,2
377.76,2,2
377.84,2,2
377.92,2,2
378,2,2
378.08,2,2
378.16,2,2
378.24,2,2
378.32,2,2
378.4,2,2
378.48,2,2
378.56,2,2
378.64,2,2
378.72,2,2
378.8,2,2
378.88,2,2
378.96,2,2
379.04,2,2
379.12,2,2
379.2,2,2
379.28,2,2
379.36,2,2
379.44,2,2
379.52,2,2
379.6,2,2
379.68,2,2
379.76,2,2
379.84,2,2
379.92,2,2
380,2,2
380,2,2
380.08,2,2
380.16,2,2
380.24,2,2
380.32,2,2
380.4,2,2
380.48,2,2
380.56,2,2
380.64,2,2
380.72,2,2
380.8,2,2
380.88,2,2
380.96,2,2
381.04,2,2
381.12,2,2
381.2,2,2
381.28,2,2
381.36,2,2
381.44,2,2
381.52,2,2
381.6,2,2
381.68,2,2
381.76,2,2
381.84,2,2
381.92,2,2
382,2,2
382.08,2,2
382.16,2,2
382.24,2,2
382.32,2,2
382.4,2,2
382.48,2,2
382.56,2,2
382.64,2,2
382.72,2,2
382.8,2,2
382.88,2,2
382.96,2,2
383.04,2,2
383.12,2,2
383.2,2,2
383.28,2,2
383.36,2,2
383.44,2,2
383.52,2,2
383.6,2,2
383.68,2,2
383.76,2,2
383.84,2,2
383.92,2,2
384,2,2
384.08,2,2
384.16,2,2
384.24,2,2
384.32,2,2
384.4,2,2
384.48,2,2
384.56,2,2
384.64,2,2
384.72,2,2
384.8,2,2
384.88,2,2
384.96,2,2
385,2,2
385,2,2
385.04,2,2
385.12,2,2
385.2,2,2
385.28,2,2
385.36,2,2
385.44,2,2
385.52,2,2
385.6,2,2
385.68,2,2
385.76,2,2
385.84,2,2
385.92,2,2
386,2,2
386.08,2,2
386.16,2,2
386.24,2,2
386.32,2,2
386.4,2,2
386.48,2,2
386.56,2,2
386.64,2,2
386.72,2,2
386.8,2,2
386.88,2,2
386.96,2,2
387.04,2,2
387.12,2,2
387.2,2,2
387.28,2,2
387.36,2,2
387.44,2,2
387.52,2,2
387.6,2,2
387.68,2,2
387.76,2,2
387.84,2,2
387.92,2,2
388,2,2
388.08,2,2
388.16,2,2
388.24,2,2
388.32,2,2
388.4,2,2
388.48,2,2
388.56,2,2
388.64,2,2
388.72,2,2
388.8,2,2
388.88,2,2
388.96,2,2
389.04,2,2
389.12,2,2
389.2,2,2
389.28,2,2
389.36,2,2
389.44,2,2
389.52,2,2
389.6,2,2
389.68,2,2
389.76,2,2
389.84,2,2
389.92,2,2
390,2,2
390,2,2
390.08,2,2
390.16,2,2
390.24,2,2
390.32,2,2
390.4,2,2
390.48,2,2
390.56,2,2
390.64,2,2
390.72,2,2
390.8,2,2
390.88,2,2
390.96,2,2
391.04,2,2
391.12,2,2
391.2,2,2
391.28,2,2
391.36,2,2
391.44,2,2
391.52,2,2
391.6,2,2
391.68,2,2
391.76,2,2
391.84,2,2
391.92,2,2
392,2,2
392.08,2,2
392.16,2,2
392.24,2,2
392.32,2,2
392.4,2,2
392.48,2,2
392.56,2,2
392.64,2,2
392.72,2,2
392.8,2,2
392.88,2,2
392.96,2,2
393.04,2,2
393.12,2,2
393.2,2,2
393.28,2,2
393.36,2,2
393.44,2,2
393.52,2,2
393.6,2,2
393.68,2,2
393.76,2,2
393.84,2,2
393.92,2,2
394,2,2
394.08,2,2
394.16,2,2
394.24,2,2
394.32,2,2
394.4,2,2
394.48,2,2
394.56,2,2
394.64,2,2
394.72,2,2
394.8,2,2
394.88,2,2
394.96,2,2
395,2,2
395,2,2
395.04,2,2
395.12,2,2
395.2,2,2
395.28,2,2
395.36,2,2
395.44,2,2
395.52,2,2
395.6,2,2
395.68,2,2
395.76,2,2
395.84,2,2
395.92,2,2
396,2,2
396.08,2,2
396.16,2,2
396.24,2,2
396.32,2,2
396.4,2,2
396.48,2,2
396.56,2,2
396.64,2,2
396.72,2,2
396.8,2,2
396.88,2,2
396.96,2,2
397.04,2,2
397.12,2,2
397.2,2,2
397.28,2,2
397.36,2,2
397.44,2,2
397.52,2,2
397.6,2,2
397.68,2,2
397.76,2,2
397.84,2,2
397.92,2,2
398,2,2
398.08,2,2
398.16,2,2
398.24,2,2
398.32,2,2
398.4,2,2
398.48,2,2
398.56,2,2
398.64,2,2
398.72,2,2
398.8,2,2
398.88,2,2
398.96,2,2
399.04,2,2
399.12,2,2
399.2,2,2
399.28,2,2
399.36,2,2
399.44,2,2
399.52,2,2
399.6,2,2
399.68,2,2
399.76,2,2
399.84,2,2
399.92,2,2
400,2,2
400,2,2
