"time","medium.h","medium.p"
11.465,1717200,11467000
11.47,1717600,11472000
11.475,1718000,11477000
11.48,1718400,11482000
11.485,1718800,11487000
11.49,1719200,11492000
11.495,1719600,11497000
11.5,1720000,11502000
11.505,1720400,11507000
11.51,1720800,11512000
11.515,1721200,11517000
11.52,1721600,11522000
11.525,1722000,11527000
11.53,1722400,11532000
11.535,1722800,11537000
11.54,1723200,11542000
11.545,1723600,11547000
11.55,1724000,11552000
11.555,1724400,11557000
11.56,1724800,11562000
11.565,1725200,11567000
11.57,1725600,11572000
11.575,1726000,11577000
11.58,1726400,11582000
11.585,1726800,11587000
11.59,1727200,11592000
11.595,1727600,11597000
11.6,1728000,11602000
11.605,1728400,11607000
11.61,1728800,11612000
11.615,1729200,11617000
11.62,1729600,11622000
11.625,1730000,11627000
11.63,1730400,11632000
11.635,1730800,11637000
11.64,1731200,11642000
11.645,1731600,11647000
11.65,1732000,11652000
11.655,1732400,11657000
11.66,1732800,11662000
11.665,1733200,11667000
11.67,1733600,11672000
11.675,1734000,11677000
11.68,1734400,11682000
11.685,1734800,11687000
11.69,1735200,11692000
11.695,1735600,11697000
11.7,1736000,11702000
11.705,1736400,11707000
11.71,1736800,11712000
11.715,1737200,11717000
11.72,1737600,11722000
11.725,1738000,11727000
11.73,1738400,11732000
11.735,1738800,11737000
11.74,1739200,11742000
11.745,1739600,11747000
11.75,1740000,11752000
11.755,1740400,11757000
11.76,1740800,11762000
11.765,1741200,11767000
11.77,1741600,11772000
11.775,1742000,11777000
11.78,1742400,11782000
11.785,1742800,11787000
11.79,1743200,11792000
11.795,1743600,11797000
11.8,1744000,11802000
11.805,1744400,11807000
11.81,1744800,11812000
11.815,1745200,11817000
11.82,1745600,11822000
11.825,1746000,11827000
11.83,1746400,11832000
11.835,1746800,11837000
11.84,1747200,11842000
11.845,1747600,11847000
11.85,1748000,11852000
11.855,1748400,11857000
11.86,1748800,11862000
11.865,1749200,11867000
11.87,1749600,11872000
11.875,1750000,11877000
11.88,1750400,11882000
11.885,1750800,11887000
11.89,1751200,11892000
11.895,1751600,11897000
11.9,1752000,11902000
11.905,1752400,11907000
11.91,1752800,11912000
11.915,1753200,11917000
11.92,1753600,11922000
11.925,1754000,11927000
11.93,1754400,11932000
11.935,1754800,11937000
11.94,1755200,11942000
11.945,1755600,11947000
11.95,1756000,11952000
11.955,1756400,11957000
11.96,1756800,11962000
11.965,1757200,11967000
11.97,1757600,11972000
11.975,1758000,11977000
11.98,1758400,11982000
11.985,1758800,11987000
11.99,1759200,11992000
11.995,1759600,11997000
12,1760000,12002000
12.005,1760400,12007000
12.01,1760800,12012000
12.015,1761200,12017000
12.02,1761600,12022000
12.025,1762000,12027000
12.03,1762400,12032000
12.035,1762800,12037000
12.04,1763200,12042000
12.045,1763600,12047000
12.05,1764000,12052000
12.055,1764400,12057000
12.06,1764800,12062000
12.065,1765200,12067000
12.07,1765600,12072000
12.075,1766000,12077000
12.08,1766400,12082000
12.085,1766800,12087000
12.09,1767200,12092000
12.095,1767600,12097000
12.1,1768000,12102000
12.105,1768400,12107000
12.11,1768800,12112000
12.115,1769200,12117000
12.12,1769600,12122000
12.125,1770000,12127000
12.13,1770400,12132000
12.135,1770800,12137000
12.14,1771200,12142000
12.145,1771600,12147000
12.15,1772000,12152000
12.155,1772400,12157000
12.16,1772800,12162000
12.165,1773200,12167000
12.17,1773600,12172000
12.175,1774000,12177000
12.18,1774400,12182000
12.185,1774800,12187000
12.19,1775200,12192000
12.195,1775600,12197000
12.2,1776000,12202000
12.205,1776400,12207000
12.21,1776800,12212000
12.215,1777200,12217000
12.22,1777600,12222000
12.225,1778000,12227000
12.23,1778400,12232000
12.235,1778800,12237000
12.24,1779200,12242000
12.245,1779600,12247000
12.25,1780000,12252000
12.255,1780400,12257000
12.26,1780800,12262000
12.265,1781200,12267000
12.27,1781600,12272000
12.275,1782000,12277000
12.28,1782400,12282000
12.285,1782800,12287000
12.29,1783200,12292000
12.295,1783600,12297000
12.3,1784000,12302000
12.305,1784400,12307000
12.31,1784800,12312000
12.315,1785200,12317000
12.32,1785600,12322000
12.325,1786000,12327000
12.33,1786400,12332000
12.335,1786800,12337000
12.34,1787200,12342000
12.345,1787600,12347000
12.35,1788000,12352000
12.355,1788400,12357000
12.36,1788800,12362000
12.365,1789200,12367000
12.37,1789600,12372000
12.375,1790000,12377000
12.38,1790400,12382000
12.385,1790800,12387000
12.39,1791200,12392000
12.395,1791600,12397000
12.4,1792000,12402000
12.405,1792400,12407000
12.41,1792800,12412000
12.415,1793200,12417000
12.42,1793600,12422000
12.425,1794000,12427000
12.43,1794400,12432000
12.435,1794800,12437000
12.44,1795200,12442000
12.445,1795600,12447000
12.45,1796000,12452000
12.455,1796400,12457000
12.46,1796800,12462000
12.465,1797200,12467000
12.47,1797600,12472000
12.475,1798000,12477000
12.48,1798400,12482000
12.485,1798800,12487000
12.49,1799200,12492000
12.495,1799600,12497000
12.5,1800000,12502000
12.505,1800400,12507000
12.51,1800800,12512000
12.515,1801200,12517000
12.52,1801600,12522000
12.525,1802000,12527000
12.53,1802400,12532000
12.535,1802800,12537000
12.54,1803200,12542000
12.545,1803600,12547000
12.55,1804000,12552000
12.555,1804400,12557000
12.56,1804800,12562000
12.565,1805200,12567000
12.57,1805600,12572000
12.575,1806000,12577000
12.58,1806400,12582000
12.585,1806800,12587000
12.59,1807200,12592000
12.595,1807600,12597000
12.6,1808000,12602000
12.605,1808400,12607000
12.61,1808800,12612000
12.615,1809200,12617000
12.62,1809600,12622000
12.625,1810000,12627000
12.63,1810400,12632000
12.635,1810800,12637000
12.64,1811200,12642000
12.645,1811600,12647000
12.65,1812000,12652000
12.655,1812400,12657000
12.66,1812800,12662000
12.665,1813200,12667000
12.67,1813600,12672000
12.675,1814000,12677000
12.68,1814400,12682000
12.685,1814800,12687000
12.69,1815200,12692000
12.695,1815600,12697000
12.7,1816000,12702000
12.705,1816400,12707000
12.71,1816800,12712000
12.715,1817200,12717000
12.72,1817600,12722000
12.725,1818000,12727000
12.73,1818400,12732000
12.735,1818800,12737000
12.74,1819200,12742000
12.745,1819600,12747000
12.75,1820000,12752000
12.755,1820400,12757000
12.76,1820800,12762000
12.765,1821200,12767000
12.77,1821600,12772000
12.775,1822000,12777000
12.78,1822400,12782000
12.785,1822800,12787000
12.79,1823200,12792000
12.795,1823600,12797000
12.8,1824000,12802000
12.805,1824400,12807000
12.81,1824800,12812000
12.815,1825200,12817000
12.82,1825600,12822000
12.825,1826000,12827000
12.83,1826400,12832000
12.835,1826800,12837000
12.84,1827200,12842000
12.845,1827600,12847000
12.85,1828000,12852000
12.855,1828400,12857000
12.86,1828800,12862000
12.865,1829200,12867000
12.87,1829600,12872000
12.875,1830000,12877000
12.88,1830400,12882000
12.885,1830800,12887000
12.89,1831200,12892000
12.895,1831600,12897000
12.9,1832000,12902000
12.905,1832400,12907000
12.91,1832800,12912000
12.915,1833200,12917000
12.92,1833600,12922000
12.925,1834000,12927000
12.93,1834400,12932000
12.935,1834800,12937000
12.94,1835200,12942000
12.945,1835600,12947000
12.95,1836000,12952000
12.955,1836400,12957000
12.96,1836800,12962000
12.965,1837200,12967000
12.97,1837600,12972000
12.975,1838000,12977000
12.98,1838400,12982000
12.985,1838800,12987000
12.99,1839200,12992000
12.995,1839600,12997000
13,1840000,13002000
13.005,1840400,13007000
13.01,1840800,13012000
13.015,1841200,13017000
13.02,1841600,13022000
13.025,1842000,13027000
13.03,1842400,13032000
13.035,1842800,13037000
13.04,1843200,13042000
13.045,1843600,13047000
13.05,1844000,13052000
13.055,1844400,13057000
13.06,1844800,13062000
13.065,1845200,13067000
13.07,1845600,13072000
13.075,1846000,13077000
13.08,1846400,13082000
13.085,1846800,13087000
13.09,1847200,13092000
13.095,1847600,13097000
13.1,1848000,13102000
13.105,1848400,13107000
13.11,1848800,13112000
13.115,1849200,13117000
13.12,1849600,13122000
13.125,1850000,13127000
13.13,1850400,13132000
13.135,1850800,13137000
13.14,1851200,13142000
13.145,1851600,13147000
13.15,1852000,13152000
13.155,1852400,13157000
13.16,1852800,13162000
13.165,1853200,13167000
13.17,1853600,13172000
13.175,1854000,13177000
13.18,1854400,13182000
13.185,1854800,13187000
13.19,1855200,13192000
13.195,1855600,13197000
13.2,1856000,13202000
13.205,1856400,13207000
13.21,1856800,13212000
13.215,1857200,13217000
13.22,1857600,13222000
13.225,1858000,13227000
13.23,1858400,13232000
13.235,1858800,13237000
13.24,1859200,13242000
13.245,1859600,13247000
13.25,1860000,13252000
13.255,1860400,13257000
13.26,1860800,13262000
13.265,1861200,13267000
13.27,1861600,13272000
13.275,1862000,13277000
13.28,1862400,13282000
13.285,1862800,13287000
13.29,1863200,13292000
13.295,1863600,13297000
13.3,1864000,13302000
13.305,1864400,13307000
13.31,1864800,13312000
13.315,1865200,13317000
13.32,1865600,13322000
13.325,1866000,13327000
13.33,1866400,13332000
13.335,1866800,13337000
13.34,1867200,13342000
13.345,1867600,13347000
13.35,1868000,13352000
13.355,1868400,13357000
13.36,1868800,13362000
13.365,1869200,13367000
13.37,1869600,13372000
13.375,1870000,13377000
13.38,1870400,13382000
13.385,1870800,13387000
13.39,1871200,13392000
13.395,1871600,13397000
13.4,1872000,13402000
13.405,1872400,13407000
13.41,1872800,13412000
13.415,1873200,13417000
13.42,1873600,13422000
13.425,1874000,13427000
13.43,1874400,13432000
13.435,1874800,13437000
13.44,1875200,13442000
13.445,1875600,13447000
13.45,1876000,13452000
13.455,1876400,13457000
13.46,1876800,13462000
13.465,1877200,13467000
13.47,1877600,13472000
13.475,1878000,13477000
13.48,1878400,13482000
13.485,1878800,13487000
13.49,1879200,13492000
13.495,1879600,13497000
13.5,1880000,13502000
13.505,1880400,13507000
13.51,1880800,13512000
13.515,1881200,13517000
13.52,1881600,13522000
13.525,1882000,13527000
13.53,1882400,13532000
13.535,1882800,13537000
13.54,1883200,13542000
13.545,1883600,13547000
13.55,1884000,13552000
13.555,1884400,13557000
13.56,1884800,13562000
13.565,1885200,13567000
13.57,1885600,13572000
13.575,1886000,13577000
13.58,1886400,13582000
13.585,1886800,13587000
13.59,1887200,13592000
13.595,1887600,13597000
13.6,1888000,13602000
13.605,1888400,13607000
13.61,1888800,13612000
13.615,1889200,13617000
13.62,1889600,13622000
13.625,1890000,13627000
13.63,1890400,13632000
13.635,1890800,13637000
13.64,1891200,13642000
13.645,1891600,13647000
13.65,1892000,13652000
13.655,1892400,13657000
13.66,1892800,13662000
13.665,1893200,13667000
13.67,1893600,13672000
13.675,1894000,13677000
13.68,1894400,13682000
13.685,1894800,13687000
13.69,1895200,13692000
13.695,1895600,13697000
13.7,1896000,13702000
13.705,1896400,13707000
13.71,1896800,13712000
13.715,1897200,13717000
13.72,1897600,13722000
13.725,1898000,13727000
13.73,1898400,13732000
13.735,1898800,13737000
13.74,1899200,13742000
13.745,1899600,13747000
13.75,1900000,13752000
13.755,1900400,13757000
13.76,1900800,13762000
13.765,1901200,13767000
13.77,1901600,13772000
13.775,1902000,13777000
13.78,1902400,13782000
13.785,1902800,13787000
13.79,1903200,13792000
13.795,1903600,13797000
13.8,1904000,13802000
13.805,1904400,13807000
13.81,1904800,13812000
13.815,1905200,13817000
13.82,1905600,13822000
13.825,1906000,13827000
13.83,1906400,13832000
13.835,1906800,13837000
13.84,1907200,13842000
13.845,1907600,13847000
13.85,1908000,13852000
13.855,1908400,13857000
13.86,1908800,13862000
13.865,1909200,13867000
13.87,1909600,13872000
13.875,1910000,13877000
13.88,1910400,13882000
13.885,1910800,13887000
13.89,1911200,13892000
13.895,1911600,13897000
13.9,1912000,13902000
13.905,1912400,13907000
13.91,1912800,13912000
13.915,1913200,13917000
13.92,1913600,13922000
13.925,1914000,13927000
13.93,1914400,13932000
13.935,1914800,13937000
13.94,1915200,13942000
13.945,1915600,13947000
13.95,1916000,13952000
13.955,1916400,13957000
13.96,1916800,13962000
13.965,1917200,13967000
13.97,1917600,13972000
13.975,1918000,13977000
13.98,1918400,13982000
13.985,1918800,13987000
13.99,1919200,13992000
13.995,1919600,13997000
14,1920000,14002000
14.005,1920400,14007000
14.01,1920800,14012000
14.015,1921200,14017000
14.02,1921600,14022000
14.025,1922000,14027000
14.03,1922400,14032000
14.035,1922800,14037000
14.04,1923200,14042000
14.045,1923600,14047000
14.05,1924000,14052000
14.055,1924400,14057000
14.06,1924800,14062000
14.065,1925200,14067000
14.07,1925600,14072000
14.075,1926000,14077000
14.08,1926400,14082000
14.085,1926800,14087000
14.09,1927200,14092000
14.095,1927600,14097000
14.1,1928000,14102000
14.105,1928400,14107000
14.11,1928800,14112000
14.115,1929200,14117000
14.12,1929600,14122000
14.125,1930000,14127000
14.13,1930400,14132000
14.135,1930800,14137000
14.14,1931200,14142000
14.145,1931600,14147000
14.15,1932000,14152000
14.155,1932400,14157000
14.16,1932800,14162000
14.165,1933200,14167000
14.17,1933600,14172000
14.175,1934000,14177000
14.18,1934400,14182000
14.185,1934800,14187000
14.19,1935200,14192000
14.195,1935600,14197000
14.2,1936000,14202000
14.205,1936400,14207000
14.21,1936800,14212000
14.215,1937200,14217000
14.22,1937600,14222000
14.225,1938000,14227000
14.23,1938400,14232000
14.235,1938800,14237000
14.24,1939200,14242000
14.245,1939600,14247000
14.25,1940000,14252000
14.255,1940400,14257000
14.26,1940800,14262000
14.265,1941200,14267000
14.27,1941600,14272000
14.275,1942000,14277000
14.28,1942400,14282000
14.285,1942800,14287000
14.29,1943200,14292000
14.295,1943600,14297000
14.3,1944000,14302000
14.305,1944400,14307000
14.31,1944800,14312000
14.315,1945200,14317000
14.32,1945600,14322000
14.325,1946000,14327000
14.33,1946400,14332000
14.335,1946800,14337000
14.34,1947200,14342000
14.345,1947600,14347000
14.35,1948000,14352000
14.355,1948400,14357000
14.36,1948800,14362000
14.365,1949200,14367000
14.37,1949600,14372000
14.375,1950000,14377000
14.38,1950400,14382000
14.385,1950800,14387000
14.39,1951200,14392000
14.395,1951600,14397000
14.4,1952000,14402000
14.405,1952400,14407000
14.41,1952800,14412000
14.415,1953200,14417000
14.42,1953600,14422000
14.425,1954000,14427000
14.43,1954400,14432000
14.435,1954800,14437000
14.44,1955200,14442000
14.445,1955600,14447000
14.45,1956000,14452000
14.455,1956400,14457000
14.46,1956800,14462000
14.465,1957200,14467000
14.47,1957600,14472000
14.475,1958000,14477000
14.48,1958400,14482000
14.485,1958800,14487000
14.49,1959200,14492000
14.495,1959600,14497000
14.5,1960000,14502000
14.505,1960400,14507000
14.51,1960800,14512000
14.515,1961200,14517000
14.52,1961600,14522000
14.525,1962000,14527000
14.53,1962400,14532000
14.535,1962800,14537000
14.54,1963200,14542000
14.545,1963600,14547000
14.55,1964000,14552000
14.555,1964400,14557000
14.56,1964800,14562000
14.565,1965200,14567000
14.57,1965600,14572000
14.575,1966000,14577000
14.58,1966400,14582000
14.585,1966800,14587000
14.59,1967200,14592000
14.595,1967600,14597000
14.6,1968000,14602000
14.605,1968400,14607000
14.61,1968800,14612000
14.615,1969200,14617000
14.62,1969600,14622000
14.625,1970000,14627000
14.63,1970400,14632000
14.635,1970800,14637000
14.64,1971200,14642000
14.645,1971600,14647000
14.65,1972000,14652000
14.655,1972400,14657000
14.66,1972800,14662000
14.665,1973200,14667000
14.67,1973600,14672000
14.675,1974000,14677000
14.68,1974400,14682000
14.685,1974800,14687000
14.69,1975200,14692000
14.695,1975600,14697000
14.7,1976000,14702000
14.705,1976400,14707000
14.71,1976800,14712000
14.715,1977200,14717000
14.72,1977600,14722000
14.725,1978000,14727000
14.73,1978400,14732000
14.735,1978800,14737000
14.74,1979200,14742000
14.745,1979600,14747000
14.75,1980000,14752000
14.755,1980400,14757000
14.76,1980800,14762000
14.765,1981200,14767000
14.77,1981600,14772000
14.775,1982000,14777000
14.78,1982400,14782000
14.785,1982800,14787000
14.79,1983200,14792000
14.795,1983600,14797000
14.8,1984000,14802000
14.805,1984400,14807000
14.81,1984800,14812000
14.815,1985200,14817000
14.82,1985600,14822000
14.825,1986000,14827000
14.83,1986400,14832000
14.835,1986800,14837000
14.84,1987200,14842000
14.845,1987600,14847000
14.85,1988000,14852000
14.855,1988400,14857000
14.86,1988800,14862000
14.865,1989200,14867000
14.87,1989600,14872000
14.875,1990000,14877000
14.88,1990400,14882000
14.885,1990800,14887000
14.89,1991200,14892000
14.895,1991600,14897000
14.9,1992000,14902000
14.905,1992400,14907000
14.91,1992800,14912000
14.915,1993200,14917000
14.92,1993600,14922000
14.925,1994000,14927000
14.93,1994400,14932000
14.935,1994800,14937000
14.94,1995200,14942000
14.945,1995600,14947000
14.95,1996000,14952000
14.955,1996400,14957000
14.96,1996800,14962000
14.965,1997200,14967000
14.97,1997600,14972000
14.975,1998000,14977000
14.98,1998400,14982000
14.985,1998800,14987000
14.99,1999200,14992000
14.995,1999600,14997000
15,2000000,15002000
15.005,2000400,15007000
15.01,2000800,15012000
15.015,2001200,15017000
15.02,2001600,15022000
15.025,2002000,15027000
15.03,2002400,15032000
15.035,2002800,15037000
15.04,2003200,15042000
15.045,2003600,15047000
15.05,2004000,15052000
15.055,2004400,15057000
15.06,2004800,15062000
15.065,2005200,15067000
15.07,2005600,15072000
15.075,2006000,15077000
15.08,2006400,15082000
15.085,2006800,15087000
15.09,2007200,15092000
15.095,2007600,15097000
15.1,2008000,15102000
15.105,2008400,15107000
15.11,2008800,15112000
15.115,2009200,15117000
15.12,2009600,15122000
15.125,2010000,15127000
15.13,2010400,15132000
15.135,2010800,15137000
15.14,2011200,15142000
15.145,2011600,15147000
15.15,2012000,15152000
15.155,2012400,15157000
15.16,2012800,15162000
15.165,2013200,15167000
15.17,2013600,15172000
15.175,2014000,15177000
15.18,2014400,15182000
15.185,2014800,15187000
15.19,2015200,15192000
15.195,2015600,15197000
15.2,2016000,15202000
15.205,2016400,15207000
15.21,2016800,15212000
15.215,2017200,15217000
15.22,2017600,15222000
15.225,2018000,15227000
15.23,2018400,15232000
15.235,2018800,15237000
15.24,2019200,15242000
15.245,2019600,15247000
15.25,2020000,15252000
15.255,2020400,15257000
15.26,2020800,15262000
15.265,2021200,15267000
15.27,2021600,15272000
15.275,2022000,15277000
15.28,2022400,15282000
15.285,2022800,15287000
15.29,2023200,15292000
15.295,2023600,15297000
15.3,2024000,15302000
15.305,2024400,15307000
15.31,2024800,15312000
15.315,2025200,15317000
15.32,2025600,15322000
15.325,2026000,15327000
15.33,2026400,15332000
15.335,2026800,15337000
15.34,2027200,15342000
15.345,2027600,15347000
15.35,2028000,15352000
15.355,2028400,15357000
15.36,2028800,15362000
15.365,2029200,15367000
15.37,2029600,15372000
15.375,2030000,15377000
15.38,2030400,15382000
15.385,2030800,15387000
15.39,2031200,15392000
15.395,2031600,15397000
15.4,2032000,15402000
15.405,2032400,15407000
15.41,2032800,15412000
15.415,2033200,15417000
15.42,2033600,15422000
15.425,2034000,15427000
15.43,2034400,15432000
15.435,2034800,15437000
15.44,2035200,15442000
15.445,2035600,15447000
15.45,2036000,15452000
15.455,2036400,15457000
15.46,2036800,15462000
15.465,2037200,15467000
15.47,2037600,15472000
15.475,2038000,15477000
15.48,2038400,15482000
15.485,2038800,15487000
15.49,2039200,15492000
15.495,2039600,15497000
15.5,2040000,15502000
15.505,2040400,15507000
15.51,2040800,15512000
15.515,2041200,15517000
15.52,2041600,15522000
15.525,2042000,15527000
15.53,2042400,15532000
15.535,2042800,15537000
15.54,2043200,15542000
15.545,2043600,15547000
15.55,2044000,15552000
15.555,2044400,15557000
15.56,2044800,15562000
15.565,2045200,15567000
15.57,2045600,15572000
15.575,2046000,15577000
15.58,2046400,15582000
15.585,2046800,15587000
15.59,2047200,15592000
15.595,2047600,15597000
15.6,2048000,15602000
15.605,2048400,15607000
15.61,2048800,15612000
15.615,2049200,15617000
15.62,2049600,15622000
15.625,2050000,15627000
15.63,2050400,15632000
15.635,2050800,15637000
15.64,2051200,15642000
15.645,2051600,15647000
15.65,2052000,15652000
15.655,2052400,15657000
15.66,2052800,15662000
15.665,2053200,15667000
15.67,2053600,15672000
15.675,2054000,15677000
15.68,2054400,15682000
15.685,2054800,15687000
15.69,2055200,15692000
15.695,2055600,15697000
15.7,2056000,15702000
15.705,2056400,15707000
15.71,2056800,15712000
15.715,2057200,15717000
15.72,2057600,15722000
15.725,2058000,15727000
15.73,2058400,15732000
15.735,2058800,15737000
15.74,2059200,15742000
15.745,2059600,15747000
15.75,2060000,15752000
15.755,2060400,15757000
15.76,2060800,15762000
15.765,2061200,15767000
15.77,2061600,15772000
15.775,2062000,15777000
15.78,2062400,15782000
15.785,2062800,15787000
15.79,2063200,15792000
15.795,2063600,15797000
15.8,2064000,15802000
15.805,2064400,15807000
15.81,2064800,15812000
15.815,2065200,15817000
15.82,2065600,15822000
15.825,2066000,15827000
15.83,2066400,15832000
15.835,2066800,15837000
15.84,2067200,15842000
15.845,2067600,15847000
15.85,2068000,15852000
15.855,2068400,15857000
15.86,2068800,15862000
15.865,2069200,15867000
15.87,2069600,15872000
15.875,2070000,15877000
15.88,2070400,15882000
15.885,2070800,15887000
15.89,2071200,15892000
15.895,2071600,15897000
15.9,2072000,15902000
15.905,2072400,15907000
15.91,2072800,15912000
15.915,2073200,15917000
15.92,2073600,15922000
15.925,2074000,15927000
15.93,2074400,15932000
15.935,2074800,15937000
15.94,2075200,15942000
15.945,2075600,15947000
15.95,2076000,15952000
15.955,2076400,15957000
15.96,2076800,15962000
15.965,2077200,15967000
15.97,2077600,15972000
15.975,2078000,15977000
15.98,2078400,15982000
15.985,2078800,15987000
15.99,2079200,15992000
15.995,2079600,15997000
16,2080000,16002000
16.005,2080400,16007000
16.01,2080800,16012000
16.015,2081200,16017000
16.02,2081600,16022000
16.025,2082000,16027000
16.03,2082400,16032000
16.035,2082800,16037000
16.04,2083200,16042000
16.045,2083600,16047000
16.05,2084000,16052000
16.055,2084400,16057000
16.06,2084800,16062000
16.065,2085200,16067000
16.07,2085600,16072000
16.075,2086000,16077000
16.08,2086400,16082000
16.085,2086800,16087000
16.09,2087200,16092000
16.095,2087600,16097000
16.1,2088000,16102000
16.105,2088400,16107000
16.11,2088800,16112000
16.115,2089200,16117000
16.12,2089600,16122000
16.125,2090000,16127000
16.13,2090400,16132000
16.135,2090800,16137000
16.14,2091200,16142000
16.145,2091600,16147000
16.15,2092000,16152000
16.155,2092400,16157000
16.16,2092800,16162000
16.165,2093200,16167000
16.17,2093600,16172000
16.175,2094000,16177000
16.18,2094400,16182000
16.185,2094800,16187000
16.19,2095200,16192000
16.195,2095600,16197000
16.2,2096000,16202000
16.205,2096400,16207000
16.21,2096800,16212000
16.215,2097200,16217000
16.22,2097600,16222000
16.225,2098000,16227000
16.23,2098400,16232000
16.235,2098800,16237000
16.24,2099200,16242000
16.245,2099600,16247000
16.25,2100000,16252000
16.255,2100400,16257000
16.26,2100800,16262000
16.265,2101200,16267000
16.27,2101600,16272000
16.275,2102000,16277000
16.28,2102400,16282000
16.285,2102800,16287000
16.29,2103200,16292000
16.295,2103600,16297000
16.3,2104000,16302000
16.305,2104400,16307000
16.31,2104800,16312000
16.315,2105200,16317000
16.32,2105600,16322000
16.325,2106000,16327000
16.33,2106400,16332000
16.335,2106800,16337000
16.34,2107200,16342000
16.345,2107600,16347000
16.35,2108000,16352000
16.355,2108400,16357000
16.36,2108800,16362000
16.365,2109200,16367000
16.37,2109600,16372000
16.375,2110000,16377000
16.38,2110400,16382000
16.385,2110800,16387000
16.39,2111200,16392000
16.395,2111600,16397000
16.4,2112000,16402000
16.405,2112400,16407000
16.41,2112800,16412000
16.415,2113200,16417000
16.42,2113600,16422000
16.425,2114000,16427000
16.43,2114400,16432000
16.435,2114800,16437000
16.44,2115200,16442000
16.445,2115600,16447000
16.45,2116000,16452000
16.455,2116400,16457000
16.46,2116800,16462000
16.465,2117200,16467000
16.47,2117600,16472000
16.475,2118000,16477000
16.48,2118400,16482000
16.485,2118800,16487000
16.49,2119200,16492000
16.495,2119600,16497000
16.5,2120000,16502000
16.505,2120400,16507000
16.51,2120800,16512000
16.515,2121200,16517000
16.52,2121600,16522000
16.525,2122000,16527000
16.53,2122400,16532000
16.535,2122800,16537000
16.54,2123200,16542000
16.545,2123600,16547000
16.55,2124000,16552000
16.555,2124400,16557000
16.56,2124800,16562000
16.565,2125200,16567000
16.57,2125600,16572000
16.575,2126000,16577000
16.58,2126400,16582000
16.585,2126800,16587000
16.59,2127200,16592000
16.595,2127600,16597000
16.6,2128000,16602000
16.605,2128400,16607000
16.61,2128800,16612000
16.615,2129200,16617000
16.62,2129600,16622000
16.625,2130000,16627000
16.63,2130400,16632000
16.635,2130800,16637000
16.64,2131200,16642000
16.645,2131600,16647000
16.65,2132000,16652000
16.655,2132400,16657000
16.66,2132800,16662000
16.665,2133200,16667000
16.67,2133600,16672000
16.675,2134000,16677000
16.68,2134400,16682000
16.685,2134800,16687000
16.69,2135200,16692000
16.695,2135600,16697000
16.7,2136000,16702000
16.705,2136400,16707000
16.71,2136800,16712000
16.715,2137200,16717000
16.72,2137600,16722000
16.725,2138000,16727000
16.73,2138400,16732000
16.735,2138800,16737000
16.74,2139200,16742000
