"time","medium.h","medium.p"
16.745,2139600,16747000
16.75,2140000,16752000
16.755,2140400,16757000
16.76,2140800,16762000
16.765,2141200,16767000
16.77,2141600,16772000
16.775,2142000,16777000
16.78,2142400,16782000
16.785,2142800,16787000
16.79,2143200,16792000
16.795,2143600,16797000
16.8,2144000,16802000
16.805,2144400,16807000
16.81,2144800,16812000
16.815,2145200,16817000
16.82,2145600,16822000
16.825,2146000,16827000
16.83,2146400,16832000
16.835,2146800,16837000
16.84,2147200,16842000
16.845,2147600,16847000
16.85,2148000,16852000
16.855,2148400,16857000
16.86,2148800,16862000
16.865,2149200,16867000
16.87,2149600,16872000
16.875,2150000,16877000
16.88,2150400,16882000
16.885,2150800,16887000
16.89,2151200,16892000
16.895,2151600,16897000
16.9,2152000,16902000
16.905,2152400,16907000
16.91,2152800,16912000
16.915,2153200,16917000
16.92,2153600,16922000
16.925,2154000,16927000
16.93,2154400,16932000
16.935,2154800,16937000
16.94,2155200,16942000
16.945,2155600,16947000
16.95,2156000,16952000
16.955,2156400,16957000
16.96,2156800,16962000
16.965,2157200,16967000
16.97,2157600,16972000
16.975,2158000,16977000
16.98,2158400,16982000
16.985,2158800,16987000
16.99,2159200,16992000
16.995,2159600,16997000
17,2160000,17002000
17.005,2160400,17007000
17.01,2160800,17012000
17.015,2161200,17017000
17.02,2161600,17022000
17.025,2162000,17027000
17.03,2162400,17032000
17.035,2162800,17037000
17.04,2163200,17042000
17.045,2163600,17047000
17.05,2164000,17052000
17.055,2164400,17057000
17.06,2164800,17062000
17.065,2165200,17067000
17.07,2165600,17072000
17.075,2166000,17077000
17.08,2166400,17082000
17.085,2166800,17087000
17.09,2167200,17092000
17.095,2167600,17097000
17.1,2168000,17102000
17.105,2168400,17107000
17.11,2168800,17112000
17.115,2169200,17117000
17.12,2169600,17122000
17.125,2170000,17127000
17.13,2170400,17132000
17.135,2170800,17137000
17.14,2171200,17142000
17.145,2171600,17147000
17.15,2172000,17152000
17.155,2172400,17157000
17.16,2172800,17162000
17.165,2173200,17167000
17.17,2173600,17172000
17.175,2174000,17177000
17.18,2174400,17182000
17.185,2174800,17187000
17.19,2175200,17192000
17.195,2175600,17197000
17.2,2176000,17202000
17.205,2176400,17207000
17.21,2176800,17212000
17.215,2177200,17217000
17.22,2177600,17222000
17.225,2178000,17227000
17.23,2178400,17232000
17.235,2178800,17237000
17.24,2179200,17242000
17.245,2179600,17247000
17.25,2180000,17252000
17.255,2180400,17257000
17.26,2180800,17262000
17.265,2181200,17267000
17.27,2181600,17272000
17.275,2182000,17277000
17.28,2182400,17282000
17.285,2182800,17287000
17.29,2183200,17292000
17.295,2183600,17297000
17.3,2184000,17302000
17.305,2184400,17307000
17.31,2184800,17312000
17.315,2185200,17317000
17.32,2185600,17322000
17.325,2186000,17327000
17.33,2186400,17332000
17.335,2186800,17337000
17.34,2187200,17342000
17.345,2187600,17347000
17.35,2188000,17352000
17.355,2188400,17357000
17.36,2188800,17362000
17.365,2189200,17367000
17.37,2189600,17372000
17.375,2190000,17377000
17.38,2190400,17382000
17.385,2190800,17387000
17.39,2191200,17392000
17.395,2191600,17397000
17.4,2192000,17402000
17.405,2192400,17407000
17.41,2192800,17412000
17.415,2193200,17417000
17.42,2193600,17422000
17.425,2194000,17427000
17.43,2194400,17432000
17.435,2194800,17437000
17.44,2195200,17442000
17.445,2195600,17447000
17.45,2196000,17452000
17.455,2196400,17457000
17.46,2196800,17462000
17.465,2197200,17467000
17.47,2197600,17472000
17.475,2198000,17477000
17.48,2198400,17482000
17.485,2198800,17487000
17.49,2199200,17492000
17.495,2199600,17497000
17.5,2200000,17502000
17.505,2200400,17507000
17.51,2200800,17512000
17.515,2201200,17517000
17.52,2201600,17522000
17.525,2202000,17527000
17.53,2202400,17532000
17.535,2202800,17537000
17.54,2203200,17542000
17.545,2203600,17547000
17.55,2204000,17552000
17.555,2204400,17557000
17.56,2204800,17562000
17.565,2205200,17567000
17.57,2205600,17572000
17.575,2206000,17577000
17.58,2206400,17582000
17.585,2206800,17587000
17.59,2207200,17592000
17.595,2207600,17597000
17.6,2208000,17602000
17.605,2208400,17607000
17.61,2208800,17612000
17.615,2209200,17617000
17.62,2209600,17622000
17.625,2210000,17627000
17.63,2210400,17632000
17.635,2210800,17637000
17.64,2211200,17642000
17.645,2211600,17647000
17.65,2212000,17652000
17.655,2212400,17657000
17.66,2212800,17662000
17.665,2213200,17667000
17.67,2213600,17672000
17.675,2214000,17677000
17.68,2214400,17682000
17.685,2214800,17687000
17.69,2215200,17692000
17.695,2215600,17697000
17.7,2216000,17702000
17.705,2216400,17707000
17.71,2216800,17712000
17.715,2217200,17717000
17.72,2217600,17722000
17.725,2218000,17727000
17.73,2218400,17732000
17.735,2218800,17737000
17.74,2219200,17742000
17.745,2219600,17747000
17.75,2220000,17752000
17.755,2220400,17757000
17.76,2220800,17762000
17.765,2221200,17767000
17.77,2221600,17772000
17.775,2222000,17777000
17.78,2222400,17782000
17.785,2222800,17787000
17.79,2223200,17792000
17.795,2223600,17797000
17.8,2224000,17802000
17.805,2224400,17807000
17.81,2224800,17812000
17.815,2225200,17817000
17.82,2225600,17822000
17.825,2226000,17827000
17.83,2226400,17832000
17.835,2226800,17837000
17.84,2227200,17842000
17.845,2227600,17847000
17.85,2228000,17852000
17.855,2228400,17857000
17.86,2228800,17862000
17.865,2229200,17867000
17.87,2229600,17872000
17.875,2230000,17877000
17.88,2230400,17882000
17.885,2230800,17887000
17.89,2231200,17892000
17.895,2231600,17897000
17.9,2232000,17902000
17.905,2232400,17907000
17.91,2232800,17912000
17.915,2233200,17917000
17.92,2233600,17922000
17.925,2234000,17927000
17.93,2234400,17932000
17.935,2234800,17937000
17.94,2235200,17942000
17.945,2235600,17947000
17.95,2236000,17952000
17.955,2236400,17957000
17.96,2236800,17962000
17.965,2237200,17967000
17.97,2237600,17972000
17.975,2238000,17977000
17.98,2238400,17982000
17.985,2238800,17987000
17.99,2239200,17992000
17.995,2239600,17997000
18,2240000,18002000
18.005,2240400,18007000
18.01,2240800,18012000
18.015,2241200,18017000
18.02,2241600,18022000
18.025,2242000,18027000
18.03,2242400,18032000
18.035,2242800,18037000
18.04,2243200,18042000
18.045,2243600,18047000
18.05,2244000,18052000
18.055,2244400,18057000
18.06,2244800,18062000
18.065,2245200,18067000
18.07,2245600,18072000
18.075,2246000,18077000
18.08,2246400,18082000
18.085,2246800,18087000
18.09,2247200,18092000
18.095,2247600,18097000
18.1,2248000,18102000
18.105,2248400,18107000
18.11,2248800,18112000
18.115,2249200,18117000
18.12,2249600,18122000
18.125,2250000,18127000
18.13,2250400,18132000
18.135,2250800,18137000
18.14,2251200,18142000
18.145,2251600,18147000
18.15,2252000,18152000
18.155,2252400,18157000
18.16,2252800,18162000
18.165,2253200,18167000
18.17,2253600,18172000
18.175,2254000,18177000
18.18,2254400,18182000
18.185,2254800,18187000
18.19,2255200,18192000
18.195,2255600,18197000
18.2,2256000,18202000
18.205,2256400,18207000
18.21,2256800,18212000
18.215,2257200,18217000
18.22,2257600,18222000
18.225,2258000,18227000
18.23,2258400,18232000
18.235,2258800,18237000
18.24,2259200,18242000
18.245,2259600,18247000
18.25,2260000,18252000
18.255,2260400,18257000
18.26,2260800,18262000
18.265,2261200,18267000
18.27,2261600,18272000
18.275,2262000,18277000
18.28,2262400,18282000
18.285,2262800,18287000
18.29,2263200,18292000
18.295,2263600,18297000
18.3,2264000,18302000
18.305,2264400,18307000
18.31,2264800,18312000
18.315,2265200,18317000
18.32,2265600,18322000
18.325,2266000,18327000
18.33,2266400,18332000
18.335,2266800,18337000
18.34,2267200,18342000
18.345,2267600,18347000
18.35,2268000,18352000
18.355,2268400,18357000
18.36,2268800,18362000
18.365,2269200,18367000
18.37,2269600,18372000
18.375,2270000,18377000
18.38,2270400,18382000
18.385,2270800,18387000
18.39,2271200,18392000
18.395,2271600,18397000
18.4,2272000,18402000
18.405,2272400,18407000
18.41,2272800,18412000
18.415,2273200,18417000
18.42,2273600,18422000
18.425,2274000,18427000
18.43,2274400,18432000
18.435,2274800,18437000
18.44,2275200,18442000
18.445,2275600,18447000
18.45,2276000,18452000
18.455,2276400,18457000
18.46,2276800,18462000
18.465,2277200,18467000
18.47,2277600,18472000
18.475,2278000,18477000
18.48,2278400,18482000
18.485,2278800,18487000
18.49,2279200,18492000
18.495,2279600,18497000
18.5,2280000,18502000
18.505,2280400,18507000
18.51,2280800,18512000
18.515,2281200,18517000
18.52,2281600,18522000
18.525,2282000,18527000
18.53,2282400,18532000
18.535,2282800,18537000
18.54,2283200,18542000
18.545,2283600,18547000
18.55,2284000,18552000
18.555,2284400,18557000
18.56,2284800,18562000
18.565,2285200,18567000
18.57,2285600,18572000
18.575,2286000,18577000
18.58,2286400,18582000
18.585,2286800,18587000
18.59,2287200,18592000
18.595,2287600,18597000
18.6,2288000,18602000
18.605,2288400,18607000
18.61,2288800,18612000
18.615,2289200,18617000
18.62,2289600,18622000
18.625,2290000,18627000
18.63,2290400,18632000
18.635,2290800,18637000
18.64,2291200,18642000
18.645,2291600,18647000
18.65,2292000,18652000
18.655,2292400,18657000
18.66,2292800,18662000
18.665,2293200,18667000
18.67,2293600,18672000
18.675,2294000,18677000
18.68,2294400,18682000
18.685,2294800,18687000
18.69,2295200,18692000
18.695,2295600,18697000
18.7,2296000,18702000
18.705,2296400,18707000
18.71,2296800,18712000
18.715,2297200,18717000
18.72,2297600,18722000
18.725,2298000,18727000
18.73,2298400,18732000
18.735,2298800,18737000
18.74,2299200,18742000
18.745,2299600,18747000
18.75,2300000,18752000
18.755,2300400,18757000
18.76,2300800,18762000
18.765,2301200,18767000
18.77,2301600,18772000
18.775,2302000,18777000
18.78,2302400,18782000
18.785,2302800,18787000
18.79,2303200,18792000
18.795,2303600,18797000
18.8,2304000,18802000
18.805,2304400,18807000
18.81,2304800,18812000
18.815,2305200,18817000
18.82,2305600,18822000
18.825,2306000,18827000
18.83,2306400,18832000
18.835,2306800,18837000
18.84,2307200,18842000
18.845,2307600,18847000
18.85,2308000,18852000
18.855,2308400,18857000
18.86,2308800,18862000
18.865,2309200,18867000
18.87,2309600,18872000
18.875,2310000,18877000
18.88,2310400,18882000
18.885,2310800,18887000
18.89,2311200,18892000
18.895,2311600,18897000
18.9,2312000,18902000
18.905,2312400,18907000
18.91,2312800,18912000
18.915,2313200,18917000
18.92,2313600,18922000
18.925,2314000,18927000
18.93,2314400,18932000
18.935,2314800,18937000
18.94,2315200,18942000
18.945,2315600,18947000
18.95,2316000,18952000
18.955,2316400,18957000
18.96,2316800,18962000
18.965,2317200,18967000
18.97,2317600,18972000
18.975,2318000,18977000
18.98,2318400,18982000
18.985,2318800,18987000
18.99,2319200,18992000
18.995,2319600,18997000
19,2320000,19002000
19.005,2320400,19007000
19.01,2320800,19012000
19.015,2321200,19017000
19.02,2321600,19022000
19.025,2322000,19027000
19.03,2322400,19032000
19.035,2322800,19037000
19.04,2323200,19042000
19.045,2323600,19047000
19.05,2324000,19052000
19.055,2324400,19057000
19.06,2324800,19062000
19.065,2325200,19067000
19.07,2325600,19072000
19.075,2326000,19077000
19.08,2326400,19082000
19.085,2326800,19087000
19.09,2327200,19092000
19.095,2327600,19097000
19.1,2328000,19102000
19.105,2328400,19107000
19.11,2328800,19112000
19.115,2329200,19117000
19.12,2329600,19122000
19.125,2330000,19127000
19.13,2330400,19132000
19.135,2330800,19137000
19.14,2331200,19142000
19.145,2331600,19147000
19.15,2332000,19152000
19.155,2332400,19157000
19.16,2332800,19162000
19.165,2333200,19167000
19.17,2333600,19172000
19.175,2334000,19177000
19.18,2334400,19182000
19.185,2334800,19187000
19.19,2335200,19192000
19.195,2335600,19197000
19.2,2336000,19202000
19.205,2336400,19207000
19.21,2336800,19212000
19.215,2337200,19217000
19.22,2337600,19222000
19.225,2338000,19227000
19.23,2338400,19232000
19.235,2338800,19237000
19.24,2339200,19242000
19.245,2339600,19247000
19.25,2340000,19252000
19.255,2340400,19257000
19.26,2340800,19262000
19.265,2341200,19267000
19.27,2341600,19272000
19.275,2342000,19277000
19.28,2342400,19282000
19.285,2342800,19287000
19.29,2343200,19292000
19.295,2343600,19297000
19.3,2344000,19302000
19.305,2344400,19307000
19.31,2344800,19312000
19.315,2345200,19317000
19.32,2345600,19322000
19.325,2346000,19327000
19.33,2346400,19332000
19.335,2346800,19337000
19.34,2347200,19342000
19.345,2347600,19347000
19.35,2348000,19352000
19.355,2348400,19357000
19.36,2348800,19362000
19.365,2349200,19367000
19.37,2349600,19372000
19.375,2350000,19377000
19.38,2350400,19382000
19.385,2350800,19387000
19.39,2351200,19392000
19.395,2351600,19397000
19.4,2352000,19402000
19.405,2352400,19407000
19.41,2352800,19412000
19.415,2353200,19417000
19.42,2353600,19422000
19.425,2354000,19427000
19.43,2354400,19432000
19.435,2354800,19437000
19.44,2355200,19442000
19.445,2355600,19447000
19.45,2356000,19452000
19.455,2356400,19457000
19.46,2356800,19462000
19.465,2357200,19467000
19.47,2357600,19472000
19.475,2358000,19477000
19.48,2358400,19482000
19.485,2358800,19487000
19.49,2359200,19492000
19.495,2359600,19497000
19.5,2360000,19502000
19.505,2360400,19507000
19.51,2360800,19512000
19.515,2361200,19517000
19.52,2361600,19522000
19.525,2362000,19527000
19.53,2362400,19532000
19.535,2362800,19537000
19.54,2363200,19542000
19.545,2363600,19547000
19.55,2364000,19552000
19.555,2364400,19557000
19.56,2364800,19562000
19.565,2365200,19567000
19.57,2365600,19572000
19.575,2366000,19577000
19.58,2366400,19582000
19.585,2366800,19587000
19.59,2367200,19592000
19.595,2367600,19597000
19.6,2368000,19602000
19.605,2368400,19607000
19.61,2368800,19612000
19.615,2369200,19617000
19.62,2369600,19622000
19.625,2370000,19627000
19.63,2370400,19632000
19.635,2370800,19637000
19.64,2371200,19642000
19.645,2371600,19647000
19.65,2372000,19652000
19.655,2372400,19657000
19.66,2372800,19662000
19.665,2373200,19667000
19.67,2373600,19672000
19.675,2374000,19677000
19.68,2374400,19682000
19.685,2374800,19687000
19.69,2375200,19692000
19.695,2375600,19697000
19.7,2376000,19702000
19.705,2376400,19707000
19.71,2376800,19712000
19.715,2377200,19717000
19.72,2377600,19722000
19.725,2378000,19727000
19.73,2378400,19732000
19.735,2378800,19737000
19.74,2379200,19742000
19.745,2379600,19747000
19.75,2380000,19752000
19.755,2380400,19757000
19.76,2380800,19762000
19.765,2381200,19767000
19.77,2381600,19772000
19.775,2382000,19777000
19.78,2382400,19782000
19.785,2382800,19787000
19.79,2383200,19792000
19.795,2383600,19797000
19.8,2384000,19802000
19.805,2384400,19807000
19.81,2384800,19812000
19.815,2385200,19817000
19.82,2385600,19822000
19.825,2386000,19827000
19.83,2386400,19832000
19.835,2386800,19837000
19.84,2387200,19842000
19.845,2387600,19847000
19.85,2388000,19852000
19.855,2388400,19857000
19.86,2388800,19862000
19.865,2389200,19867000
19.87,2389600,19872000
19.875,2390000,19877000
19.88,2390400,19882000
19.885,2390800,19887000
19.89,2391200,19892000
19.895,2391600,19897000
19.9,2392000,19902000
19.905,2392400,19907000
19.91,2392800,19912000
19.915,2393200,19917000
19.92,2393600,19922000
19.925,2394000,19927000
19.93,2394400,19932000
19.935,2394800,19937000
19.94,2395200,19942000
19.945,2395600,19947000
19.95,2396000,19952000
19.955,2396400,19957000
19.96,2396800,19962000
19.965,2397200,19967000
19.97,2397600,19972000
19.975,2398000,19977000
19.98,2398400,19982000
19.985,2398800,19987000
19.99,2399200,19992000
19.995,2399600,19997000
20,2400000,20002000
20.005,2400400,20007000
20.01,2400800,20012000
20.015,2401200,20017000
20.02,2401600,20022000
20.025,2402000,20027000
20.03,2402400,20032000
20.035,2402800,20037000
20.04,2403200,20042000
20.045,2403600,20047000
20.05,2404000,20052000
20.055,2404400,20057000
20.06,2404800,20062000
20.065,2405200,20067000
20.07,2405600,20072000
20.075,2406000,20077000
20.08,2406400,20082000
20.0800144171998,2406401.15337598,20082014.4171998
20.0800144171998,2406401.15337598,20082014.4171998
20.085,2406800,20087000
20.09,2407200,20092000
20.095,2407600,20097000
20.1,2408000,20102000
20.105,2408400,20107000
20.11,2408800,20112000
20.115,2409200,20117000
20.12,2409600,20122000
20.125,2410000,20127000
20.13,2410400,20132000
20.135,2410800,20137000
20.14,2411200,20142000
20.145,2411600,20147000
20.15,2412000,20152000
20.155,2412400,20157000
20.16,2412800,20162000
20.165,2413200,20167000
20.17,2413600,20172000
20.175,2414000,20177000
20.18,2414400,20182000
20.185,2414800,20187000
20.19,2415200,20192000
20.195,2415600,20197000
20.2,2416000,20202000
20.205,2416400,20207000
20.21,2416800,20212000
20.215,2417200,20217000
20.22,2417600,20222000
20.225,2418000,20227000
20.23,2418400,20232000
20.235,2418800,20237000
20.24,2419200,20242000
20.245,2419600,20247000
20.25,2420000,20252000
20.255,2420400,20257000
20.26,2420800,20262000
20.265,2421200,20267000
20.27,2421600,20272000
20.275,2422000,20277000
20.28,2422400,20282000
20.285,2422800,20287000
20.29,2423200,20292000
20.295,2423600,20297000
20.3,2424000,20302000
20.305,2424400,20307000
20.31,2424800,20312000
20.315,2425200,20317000
20.32,2425600,20322000
20.325,2426000,20327000
20.33,2426400,20332000
20.335,2426800,20337000
20.34,2427200,20342000
20.345,2427600,20347000
20.35,2428000,20352000
20.355,2428400,20357000
20.36,2428800,20362000
20.365,2429200,20367000
20.37,2429600,20372000
20.375,2430000,20377000
20.38,2430400,20382000
20.385,2430800,20387000
20.39,2431200,20392000
20.395,2431600,20397000
20.4,2432000,20402000
20.405,2432400,20407000
20.41,2432800,20412000
20.415,2433200,20417000
20.42,2433600,20422000
20.425,2434000,20427000
20.43,2434400,20432000
20.435,2434800,20437000
20.44,2435200,20442000
20.445,2435600,20447000
20.45,2436000,20452000
20.455,2436400,20457000
20.46,2436800,20462000
20.465,2437200,20467000
20.47,2437600,20472000
20.475,2438000,20477000
20.48,2438400,20482000
20.485,2438800,20487000
20.49,2439200,20492000
20.495,2439600,20497000
20.5,2440000,20502000
20.505,2440400,20507000
20.51,2440800,20512000
20.515,2441200,20517000
20.52,2441600,20522000
20.525,2442000,20527000
20.53,2442400,20532000
20.535,2442800,20537000
20.54,2443200,20542000
20.545,2443600,20547000
20.55,2444000,20552000
20.555,2444400,20557000
20.56,2444800,20562000
20.565,2445200,20567000
20.57,2445600,20572000
20.575,2446000,20577000
20.58,2446400,20582000
20.585,2446800,20587000
20.59,2447200,20592000
20.595,2447600,20597000
20.6,2448000,20602000
20.605,2448400,20607000
20.61,2448800,20612000
20.615,2449200,20617000
20.62,2449600,20622000
20.625,2450000,20627000
20.63,2450400,20632000
20.635,2450800,20637000
20.64,2451200,20642000
20.645,2451600,20647000
20.65,2452000,20652000
20.655,2452400,20657000
20.66,2452800,20662000
20.665,2453200,20667000
20.67,2453600,20672000
20.675,2454000,20677000
20.68,2454400,20682000
20.685,2454800,20687000
20.69,2455200,20692000
20.695,2455600,20697000
20.7,2456000,20702000
20.705,2456400,20707000
20.71,2456800,20712000
20.715,2457200,20717000
20.72,2457600,20722000
20.725,2458000,20727000
20.73,2458400,20732000
20.735,2458800,20737000
20.74,2459200,20742000
20.745,2459600,20747000
20.75,2460000,20752000
20.755,2460400,20757000
20.76,2460800,20762000
20.765,2461200,20767000
20.77,2461600,20772000
20.775,2462000,20777000
20.78,2462400,20782000
20.785,2462800,20787000
20.79,2463200,20792000
20.795,2463600,20797000
20.8,2464000,20802000
20.805,2464400,20807000
20.81,2464800,20812000
20.815,2465200,20817000
20.82,2465600,20822000
20.825,2466000,20827000
20.83,2466400,20832000
20.835,2466800,20837000
20.84,2467200,20842000
20.845,2467600,20847000
20.85,2468000,20852000
20.855,2468400,20857000
20.86,2468800,20862000
20.865,2469200,20867000
20.87,2469600,20872000
20.875,2470000,20877000
20.88,2470400,20882000
20.885,2470800,20887000
20.89,2471200,20892000
20.895,2471600,20897000
20.9,2472000,20902000
20.905,2472400,20907000
20.91,2472800,20912000
20.915,2473200,20917000
20.92,2473600,20922000
20.925,2474000,20927000
20.93,2474400,20932000
20.935,2474800,20937000
20.94,2475200,20942000
20.945,2475600,20947000
20.95,2476000,20952000
20.955,2476400,20957000
20.96,2476800,20962000
20.965,2477200,20967000
20.97,2477600,20972000
20.975,2478000,20977000
20.98,2478400,20982000
20.985,2478800,20987000
20.99,2479200,20992000
20.995,2479600,20997000
21,2480000,21002000
21.005,2480400,21007000
21.01,2480800,21012000
21.015,2481200,21017000
21.02,2481600,21022000
21.025,2482000,21027000
21.03,2482400,21032000
21.035,2482800,21037000
21.04,2483200,21042000
21.045,2483600,21047000
21.05,2484000,21052000
21.055,2484400,21057000
21.06,2484800,21062000
21.065,2485200,21067000
21.07,2485600,21072000
21.075,2486000,21077000
21.08,2486400,21082000
21.085,2486800,21087000
21.09,2487200,21092000
21.095,2487600,21097000
21.1,2488000,21102000
21.105,2488400,21107000
21.11,2488800,21112000
21.115,2489200,21117000
21.12,2489600,21122000
21.125,2490000,21127000
21.13,2490400,21132000
21.135,2490800,21137000
21.14,2491200,21142000
21.145,2491600,21147000
21.15,2492000,21152000
21.155,2492400,21157000
21.16,2492800,21162000
21.165,2493200,21167000
21.17,2493600,21172000
21.175,2494000,21177000
21.18,2494400,21182000
21.185,2494800,21187000
21.19,2495200,21192000
21.195,2495600,21197000
21.2,2496000,21202000
21.205,2496400,21207000
21.21,2496800,21212000
21.215,2497200,21217000
21.22,2497600,21222000
21.225,2498000,21227000
21.23,2498400,21232000
21.235,2498800,21237000
21.24,2499200,21242000
21.245,2499600,21247000
21.25,2500000,21252000
21.255,2500400,21257000
21.26,2500800,21262000
21.265,2501200,21267000
21.27,2501600,21272000
21.275,2502000,21277000
21.28,2502400,21282000
21.285,2502800,21287000
21.29,2503200,21292000
21.295,2503600,21297000
21.3,2504000,21302000
21.305,2504400,21307000
21.31,2504800,21312000
21.315,2505200,21317000
21.32,2505600,21322000
21.325,2506000,21327000
21.33,2506400,21332000
21.335,2506800,21337000
21.34,2507200,21342000
21.345,2507600,21347000
21.35,2508000,21352000
21.355,2508400,21357000
21.36,2508800,21362000
21.365,2509200,21367000
21.37,2509600,21372000
21.375,2510000,21377000
21.38,2510400,21382000
21.385,2510800,21387000
21.39,2511200,21392000
21.395,2511600,21397000
21.4,2512000,21402000
21.405,2512400,21407000
21.41,2512800,21412000
21.415,2513200,21417000
21.42,2513600,21422000
21.425,2514000,21427000
21.43,2514400,21432000
21.435,2514800,21437000
21.44,2515200,21442000
21.445,2515600,21447000
21.45,2516000,21452000
21.455,2516400,21457000
21.46,2516800,21462000
21.465,2517200,21467000
21.47,2517600,21472000
21.475,2518000,21477000
21.48,2518400,21482000
21.485,2518800,21487000
21.49,2519200,21492000
21.495,2519600,21497000
21.5,2520000,21502000
21.505,2520400,21507000
21.51,2520800,21512000
21.515,2521200,21517000
21.52,2521600,21522000
21.525,2522000,21527000
21.53,2522400,21532000
21.535,2522800,21537000
21.54,2523200,21542000
21.545,2523600,21547000
21.55,2524000,21552000
21.555,2524400,21557000
21.56,2524800,21562000
21.565,2525200,21567000
21.57,2525600,21572000
21.575,2526000,21577000
21.58,2526400,21582000
21.585,2526800,21587000
21.59,2527200,21592000
21.595,2527600,21597000
21.6,2528000,21602000
21.605,2528400,21607000
21.61,2528800,21612000
21.615,2529200,21617000
21.62,2529600,21622000
21.625,2530000,21627000
21.63,2530400,21632000
21.635,2530800,21637000
21.64,2531200,21642000
21.645,2531600,21647000
21.65,2532000,21652000
21.655,2532400,21657000
21.66,2532800,21662000
21.665,2533200,21667000
21.67,2533600,21672000
21.675,2534000,21677000
21.68,2534400,21682000
21.685,2534800,21687000
21.69,2535200,21692000
21.695,2535600,21697000
21.7,2536000,21702000
21.705,2536400,21707000
21.71,2536800,21712000
21.715,2537200,21717000
21.72,2537600,21722000
21.725,2538000,21727000
21.73,2538400,21732000
21.735,2538800,21737000
21.74,2539200,21742000
21.745,2539600,21747000
21.75,2540000,21752000
21.755,2540400,21757000
21.76,2540800,21762000
21.765,2541200,21767000
21.77,2541600,21772000
21.775,2542000,21777000
21.78,2542400,21782000
21.785,2542800,21787000
21.79,2543200,21792000
21.795,2543600,21797000
21.8,2544000,21802000
21.805,2544400,21807000
21.81,2544800,21812000
21.815,2545200,21817000
21.82,2545600,21822000
21.825,2546000,21827000
21.83,2546400,21832000
21.835,2546800,21837000
21.84,2547200,21842000
21.845,2547600,21847000
21.85,2548000,21852000
21.855,2548400,21857000
21.86,2548800,21862000
21.865,2549200,21867000
21.87,2549600,21872000
21.875,2550000,21877000
21.88,2550400,21882000
21.885,2550800,21887000
21.89,2551200,21892000
21.895,2551600,21897000
21.9,2552000,21902000
21.905,2552400,21907000
21.91,2552800,21912000
21.915,2553200,21917000
21.92,2553600,21922000
21.925,2554000,21927000
21.93,2554400,21932000
21.935,2554800,21937000
21.94,2555200,21942000
21.945,2555600,21947000
21.95,2556000,21952000
21.955,2556400,21957000
21.96,2556800,21962000
21.965,2557200,21967000
21.97,2557600,21972000
21.975,2558000,21977000
21.98,2558400,21982000
21.985,2558800,21987000
21.99,2559200,21992000
21.995,2559600,21997000
22,2560000,22002000
22,2560000,22002000
