"time","mass1.T","mass2.T"
0.3335,355.201385362533,291.098614637467
0.334,355.180024076683,291.119975923317
0.3345,355.158677030741,291.14132296926
0.335,355.137344215414,291.162655784586
0.3355,355.116025621417,291.183974378583
0.336,355.094721239474,291.205278760526
0.3365,355.073431060315,291.226568939685
0.337,355.052155074679,291.247844925321
0.3375,355.030893273312,291.269106726688
0.338,355.009645646971,291.290354353029
0.3385,354.988412186418,291.311587813583
0.339,354.967192882423,291.332807117577
0.3395,354.945987725767,291.354012274234
0.34,354.924796707235,291.375203292765
0.3405,354.903619817624,291.396380182376
0.341,354.882457047736,291.417542952264
0.3415,354.861308388382,291.438691611618
0.342,354.840173830382,291.459826169618
0.3425,354.819053364562,291.480946635438
0.343,354.797946981758,291.502053018242
0.3435,354.776854672813,291.523145327187
0.344,354.755776428578,291.544223571422
0.3445,354.734712239912,291.565287760088
0.345,354.713662097683,291.586337902317
0.3455,354.692625992766,291.607374007234
0.346,354.671603916044,291.628396083956
0.3465,354.650595858408,291.649404141592
0.347,354.629601810758,291.670398189242
0.3475,354.608621764001,291.691378235999
0.348,354.587655709052,291.712344290948
0.3485,354.566703636835,291.733296363165
0.349,354.545765538281,291.754234461719
0.3495,354.52484140433,291.77515859567
0.35,354.503931225928,291.796068774072
0.3505,354.483034994032,291.816965005968
0.351,354.462152699605,291.837847300395
0.3515,354.441284333618,291.858715666382
0.352,354.42042988705,291.87957011295
0.3525,354.39958935089,291.90041064911
0.353,354.378762716132,291.921237283868
0.3535,354.357949973781,291.942050026219
0.354,354.337151114848,291.962848885152
0.3545,354.316366130352,291.983633869648
0.355,354.295595011321,292.004404988679
0.3555,354.274837748791,292.025162251209
0.356,354.254094333805,292.045905666195
0.3565,354.233364757414,292.066635242586
0.357,354.21264901068,292.08735098932
0.3575,354.191947084668,292.108052915332
0.358,354.171258970456,292.128741029544
0.3585,354.150584659126,292.149415340874
0.359,354.129924141771,292.170075858229
0.3595,354.10927740949,292.19072259051
0.36,354.08864445339,292.21135554661
0.3605,354.068025264589,292.231974735411
0.361,354.047419834209,292.252580165791
0.3615,354.026828153382,292.273171846618
0.362,354.006250213248,292.293749786752
0.3625,353.985686004956,292.314313995044
0.363,353.96513551966,292.33486448034
0.3635,353.944598748526,292.355401251474
0.364,353.924075682724,292.375924317276
0.3645,353.903566313435,292.396433686566
0.365,353.883070631846,292.416929368154
0.3655,353.862588629154,292.437411370846
0.366,353.842120296562,292.457879703438
0.3665,353.821665625283,292.478334374717
0.367,353.801224606537,292.498775393463
0.3675,353.780797231552,292.519202768448
0.368,353.760383491563,292.539616508437
0.3685,353.739983377815,292.560016622185
0.369,353.71959688156,292.58040311844
0.3695,353.699223994057,292.600776005943
0.37,353.678864706576,292.621135293424
0.3705,353.658518711962,292.641481288038
0.371,353.638185911287,292.661814088713
0.3715,353.617866663145,292.682133336855
0.372,353.597560958539,292.702439041461
0.3725,353.577268788476,292.722731211524
0.373,353.556990143971,292.743009856029
0.3735,353.536725016043,292.763274983957
0.374,353.51647339572,292.78352660428
0.3745,353.496235274035,292.803764725965
0.375,353.476010642026,292.823989357974
0.3755,353.45579949074,292.84420050926
0.376,353.435601811229,292.864398188771
0.3765,353.41541759455,292.884582405451
0.377,353.395246831768,292.904753168233
0.3775,353.375089513953,292.924910486047
0.378,353.354945632184,292.945054367816
0.3785,353.334815177543,292.965184822458
0.379,353.314698141119,292.985301858881
0.3795,353.294594514008,293.005405485992
0.38,353.274504287314,293.025495712686
0.3805,353.254427452144,293.045572547856
0.381,353.234363999612,293.065636000388
0.3815,353.21431392084,293.08568607916
0.382,353.194277206956,293.105722793044
0.3825,353.174253849092,293.125746150908
0.383,353.154243838389,293.145756161611
0.3835,353.134247165993,293.165752834007
0.384,353.114263823056,293.185736176944
0.3845,353.094293800737,293.205706199263
0.385,353.074337090201,293.225662909799
0.3855,353.05439368262,293.24560631738
0.386,353.03446356917,293.26553643083
0.3865,353.014546741036,293.285453258964
0.387,352.994643189407,293.305356810593
0.3875,352.974752905482,293.325247094518
0.388,352.954875880461,293.345124119539
0.3885,352.935012105554,293.364987894446
0.389,352.915161571977,293.384838428023
0.3895,352.89532427095,293.40467572905
0.39,352.875500193703,293.424499806297
0.3905,352.855689331468,293.444310668532
0.391,352.835891675487,293.464108324513
0.3915,352.816107217006,293.483892782994
0.392,352.796335947278,293.503664052722
0.3925,352.776577857562,293.523422142438
0.393,352.756832939125,293.543167060875
0.3935,352.737101183237,293.562898816763
0.394,352.717382581177,293.582617418823
0.3945,352.69767712423,293.60232287577
0.395,352.677984803686,293.622015196314
0.3955,352.658305610842,293.641694389158
0.396,352.638639537002,293.661360462998
0.3965,352.618986573474,293.681013426526
0.397,352.599346711576,293.700653288424
0.3975,352.579719942628,293.720280057372
0.398,352.56010625796,293.73989374204
0.3985,352.540505648906,293.759494351094
0.399,352.520918106808,293.779081893192
0.3995,352.501343623011,293.798656376989
0.4,352.481782188871,293.818217811129
0.4005,352.462233795747,293.837766204253
0.401,352.442698435005,293.857301564995
0.4015,352.423176098017,293.876823901983
0.402,352.403666776162,293.896333223838
0.4025,352.384170460826,293.915829539174
0.403,352.364687143399,293.935312856601
0.4035,352.345216815279,293.954783184721
0.404,352.32575946787,293.97424053213
0.4045,352.306315092582,293.993684907418
0.405,352.286883680831,294.013116319169
0.4055,352.267465224041,294.032534775959
0.406,352.24805971364,294.05194028636
0.4065,352.228667141063,294.071332858937
0.407,352.209287497752,294.090712502248
0.4075,352.189920775155,294.110079224845
0.408,352.170566964726,294.129433035274
0.4085,352.151226057925,294.148773942075
0.409,352.13189804622,294.16810195378
0.4095,352.112582921082,294.187417078918
0.41,352.093280673992,294.206719326008
0.4105,352.073991296435,294.226008703565
0.411,352.054714779903,294.245285220097
0.4115,352.035451115893,294.264548884107
0.412,352.016200295911,294.283799704089
0.4125,351.996962311467,294.303037688533
0.413,351.977737154078,294.322262845922
0.4135,351.958524815267,294.341475184733
0.414,351.939325286565,294.360674713436
0.4145,351.920138559505,294.379861440495
0.415,351.900964625632,294.399035374368
0.4155,351.881803476493,294.418196523507
0.416,351.862655103643,294.437344896357
0.4165,351.843519498643,294.456480501357
0.417,351.82439665306,294.47560334694
0.4175,351.805286558468,294.494713441532
0.418,351.786189206446,294.513810793554
0.4185,351.767104588581,294.532895411419
0.419,351.748032696466,294.551967303534
0.4195,351.728973521698,294.571026478302
0.42,351.709927055883,294.590072944117
0.4205,351.690893290632,294.609106709368
0.421,351.671872217563,294.628127782438
0.4215,351.652863828299,294.647136171701
0.422,351.63386811447,294.66613188553
0.4225,351.614885067714,294.685114932286
0.423,351.595914679673,294.704085320327
0.4235,351.576956941995,294.723043058005
0.424,351.558011846336,294.741988153664
0.4245,351.539079384358,294.760920615642
0.425,351.520159547728,294.779840452272
0.4255,351.501252328121,294.79874767188
0.426,351.482357717216,294.817642282784
0.4265,351.463475706701,294.836524293299
0.427,351.444606288268,294.855393711732
0.4275,351.425749453617,294.874250546383
0.428,351.406905194454,294.893094805546
0.4285,351.38807350249,294.91192649751
0.429,351.369254369443,294.930745630557
0.4295,351.350447678685,294.949552321315
0.43,351.331653407464,294.968346592536
0.4305,351.312871663283,294.987128336717
0.431,351.294102437789,295.005897562211
0.4315,351.275345722635,295.024654277365
0.432,351.25660150948,295.04339849052
0.4325,351.237869789989,295.062130210011
0.433,351.219150555831,295.080849444169
0.4335,351.200443798683,295.099556201318
0.434,351.181749510226,295.118250489775
0.4345,351.163067682147,295.136932317853
0.435,351.144398306141,295.155601693859
0.4355,351.125741373907,295.174258626093
0.436,351.107096877148,295.192903122852
0.4365,351.088464807575,295.211535192425
0.437,351.069845156906,295.230154843094
0.4375,351.051237916861,295.248762083139
0.438,351.032643079169,295.267356920831
0.4385,351.014060635563,295.285939364437
0.439,350.995490577783,295.304509422217
0.4395,350.976932897574,295.323067102426
0.44,350.958387586686,295.341612413314
0.4405,350.939854636877,295.360145363124
0.441,350.921334039907,295.378665960093
0.4415,350.902825787547,295.397174212453
0.442,350.884329871569,295.415670128431
0.4425,350.865846283754,295.434153716246
0.443,350.847375015886,295.452624984114
0.4435,350.828916059756,295.471083940244
0.444,350.810469407163,295.489530592837
0.4445,350.792035049908,295.507964950092
0.445,350.7736129798,295.526387020201
0.4455,350.755203188652,295.544796811348
0.446,350.736805668286,295.563194331714
0.4465,350.718420410526,295.581579589474
0.447,350.700047407205,295.599952592795
0.4475,350.681686650159,295.618313349842
0.448,350.663338131231,295.636661868769
0.4485,350.64500184227,295.65499815773
0.449,350.626677775131,295.673322224869
0.4495,350.608365921674,295.691634078326
0.45,350.590066273764,295.709933726236
0.4505,350.571778823275,295.728221176725
0.451,350.553503562082,295.746496437918
0.4515,350.53524048207,295.76475951793
0.452,350.516989575127,295.783010424873
0.4525,350.498750833149,295.801249166851
0.453,350.480524248036,295.819475751964
0.4535,350.462309811694,295.837690188306
0.454,350.444107516035,295.855892483965
0.4545,350.425917352977,295.874082647023
0.455,350.407739314444,295.892260685556
0.4555,350.389573392365,295.910426607635
0.456,350.371419578676,295.928580421324
0.4565,350.353277865316,295.946722134684
0.457,350.335148244234,295.964851755767
0.4575,350.31703070738,295.98296929262
0.458,350.298925246714,296.001074753287
0.4585,350.280831854198,296.019168145802
0.459,350.262750521804,296.037249478196
0.4595,350.244681241505,296.055318758495
0.46,350.226624005285,296.073375994715
0.4605,350.208578805128,296.091421194872
0.461,350.190545633029,296.109454366971
0.4615,350.172524480985,296.127475519015
0.462,350.154515341001,296.145484658999
0.4625,350.136518205086,296.163481794914
0.463,350.118533065257,296.181466934743
0.4635,350.100559913535,296.199440086465
0.464,350.082598741947,296.217401258053
0.4645,350.064649542527,296.235350457474
0.465,350.046712307312,296.253287692688
0.4655,350.028787028347,296.271212971653
0.466,350.010873697683,296.289126302317
0.4665,349.992972307376,296.307027692624
0.467,349.975082849488,296.324917150512
0.4675,349.957205316086,296.342794683914
0.468,349.939339699243,296.360660300757
0.4685,349.921485991038,296.378514008962
0.469,349.903644183557,296.396355816443
0.4695,349.88581426889,296.41418573111
0.47,349.867996239133,296.432003760867
0.4705,349.850190086388,296.449809913612
0.471,349.832395802763,296.467604197237
0.4715,349.814613380373,296.485386619628
0.472,349.796842811335,296.503157188665
0.4725,349.779084087776,296.520915912224
0.473,349.761337201826,296.538662798175
0.4735,349.743602145621,296.556397854379
0.474,349.725878911305,296.574121088695
0.4745,349.708167491026,296.591832508975
0.475,349.690467876936,296.609532123064
0.4755,349.672780061197,296.627219938803
0.476,349.655104035973,296.644895964027
0.4765,349.637439793436,296.662560206564
0.477,349.619787325763,296.680212674237
0.4775,349.602146625135,296.697853374865
0.478,349.584517683743,296.715482316257
0.4785,349.56690049378,296.73309950622
0.479,349.549295047445,296.750704952555
0.4795,349.531701336946,296.768298663054
0.48,349.514119354492,296.785880645508
0.4805,349.496549092303,296.803450907697
0.481,349.478990542599,296.821009457401
0.4815,349.461443697611,296.838556302388
0.482,349.443908549574,296.856091450427
0.4825,349.426385090726,296.873614909274
0.483,349.408873313314,296.891126686686
0.4835,349.39137320959,296.90862679041
0.484,349.373884771812,296.926115228188
0.4845,349.356407992243,296.943592007757
0.485,349.338942863152,296.961057136848
0.4855,349.321489376814,296.978510623186
0.486,349.304047525509,296.995952474491
0.4865,349.286617301524,297.013382698476
0.487,349.269198697151,297.030801302849
0.4875,349.251791704688,297.048208295312
0.488,349.234396316438,297.065603683562
0.4885,349.217012469086,297.082987530914
0.489,349.199640155555,297.100359844445
0.4895,349.18227941978,297.11772058022
0.49,349.16493025404,297.13506974596
0.4905,349.14759265062,297.15240734938
0.491,349.130266601813,297.169733398187
0.4915,349.112952099913,297.187047900087
0.492,349.095649137223,297.204350862777
0.4925,349.078357706051,297.22164229395
0.493,349.061077798708,297.238922201292
0.4935,349.043809407514,297.256190592486
0.494,349.026552524793,297.273447475207
0.4945,349.009307142874,297.290692857127
0.495,348.992073254091,297.307926745909
0.4955,348.974850850785,297.325149149215
0.496,348.957639925302,297.342360074698
0.4965,348.940440469993,297.359559530007
0.497,348.923252477216,297.376747522784
0.4975,348.906075939332,297.393924060668
0.498,348.888910848709,297.411089151291
0.4985,348.871757197721,297.428242802279
0.499,348.854614978747,297.445385021253
0.4995,348.837484184171,297.462515815829
0.5,348.820364806382,297.479635193618
0.5005,348.803256837776,297.496743162224
0.501,348.786160270755,297.513839729245
0.5015,348.769075097723,297.530924902277
0.502,348.752001311094,297.547998688906
0.5025,348.734938903284,297.565061096716
0.503,348.717887866716,297.582112133284
0.5035,348.700848193819,297.599151806181
0.504,348.683819877026,297.616180122974
0.5045,348.666802908777,297.633197091223
0.505,348.649797281516,297.650202718484
0.5055,348.632802987694,297.667197012306
0.506,348.615820019766,297.684179980234
0.5065,348.598848370195,297.701151629805
0.507,348.581888031446,297.718111968554
0.5075,348.564938995992,297.735061004008
0.508,348.548001256311,297.751998743689
0.5085,348.531074804886,297.768925195114
0.509,348.514159634206,297.785840365794
0.5095,348.497255736765,297.802744263235
0.51,348.480363105062,297.819636894938
0.5105,348.463481731604,297.836518268396
0.511,348.446611608901,297.853388391099
0.5115,348.429752729469,297.870247270531
0.512,348.41290508583,297.88709491417
0.5125,348.396068670512,297.903931329488
0.513,348.379243476046,297.920756523954
0.5135,348.362429494971,297.937570505029
0.514,348.345626719832,297.954373280168
0.5145,348.328835143177,297.971164856824
0.515,348.31205475756,297.98794524244
0.5155,348.295285555543,298.004714444457
0.516,348.278527529691,298.021472470309
0.5165,348.261780672575,298.038219327425
0.517,348.245044976772,298.054955023228
0.5175,348.228320434864,298.071679565136
0.518,348.211607039439,298.088392960561
0.5185,348.194904783091,298.105095216909
0.519,348.178213658417,298.121786341583
0.5195,348.161533658022,298.138466341978
0.52,348.144864774516,298.155135225484
0.5205,348.128207000514,298.171792999486
0.521,348.111560328636,298.188439671364
0.5215,348.094924751509,298.205075248491
0.522,348.078300261765,298.221699738235
0.5225,348.061686852041,298.238313147959
0.523,348.04508451498,298.25491548502
0.5235,348.028493243229,298.271506756771
0.524,348.011913029442,298.288086970558
0.5245,347.995343866279,298.304656133721
0.525,347.978785746404,298.321214253596
0.5255,347.962238662487,298.337761337513
0.526,347.945702607205,298.354297392795
0.5265,347.929177573238,298.370822426762
0.527,347.912663553273,298.387336446727
0.5275,347.896160540001,298.403839459999
0.528,347.879668526122,298.420331473878
0.5285,347.863187504338,298.436812495662
0.529,347.846717467357,298.453282532643
0.5295,347.830258407893,298.469741592107
0.53,347.813810318668,298.486189681332
0.5305,347.797373192404,298.502626807596
0.531,347.780947021834,298.519052978166
0.5315,347.764531799693,298.535468200307
0.532,347.748127518724,298.551872481276
0.5325,347.731734171672,298.568265828328
0.533,347.715351751291,298.584648248709
0.5335,347.698980250338,298.601019749662
0.534,347.682619661579,298.617380338421
0.5345,347.66626997778,298.63373002222
0.535,347.649931191718,298.650068808282
0.5355,347.633603296173,298.666396703827
0.536,347.617286283929,298.682713716071
0.5365,347.600980147778,298.699019852222
0.537,347.584684880517,298.715315119483
0.5375,347.568400474948,298.731599525052
0.538,347.552126923878,298.747873076122
0.5385,347.53586422012,298.76413577988
0.539,347.519612356494,298.780387643506
0.5395,347.503371325822,298.796628674178
0.54,347.487141120936,298.812858879064
0.5405,347.470921734669,298.829078265331
0.541,347.454713159862,298.845286840138
0.5415,347.438515389362,298.861484610638
0.542,347.42232841602,298.87767158398
0.5425,347.406152232693,298.893847767307
0.543,347.389986832244,298.910013167756
0.5435,347.37383220754,298.92616779246
0.544,347.357688351456,298.942311648544
0.5445,347.34155525687,298.95844474313
0.545,347.325432916667,298.974567083333
0.5455,347.309321323737,298.990678676263
0.546,347.293220470976,299.006779529025
0.5465,347.277130351284,299.022869648717
0.547,347.261050957568,299.038949042432
0.5475,347.244982218135,299.055017781865
0.548,347.228924134775,299.071075865225
0.5485,347.212876752444,299.087123247557
0.549,347.196840064019,299.103159935981
0.5495,347.180814062384,299.119185937616
0.55,347.164798740427,299.135201259573
0.5505,347.148794091041,299.151205908959
0.551,347.132800107126,299.167199892874
0.5515,347.116816781583,299.183183218417
0.552,347.100844107324,299.199155892676
0.5525,347.084882077261,299.215117922739
0.553,347.068930684314,299.231069315686
0.5535,347.052989921408,299.247010078592
0.554,347.037059781473,299.262940218527
0.5545,347.021140257444,299.278859742556
0.555,347.00523134226,299.29476865774
0.5555,346.989333028868,299.310666971132
0.556,346.973445310219,299.326554689781
0.5565,346.957568179267,299.342431820733
0.557,346.941701628975,299.358298371025
0.5575,346.925845652308,299.374154347692
0.558,346.910000242238,299.389999757762
0.5585,346.894165391742,299.405834608258
0.559,346.878341093802,299.421658906198
0.5595,346.862527341405,299.437472658595
0.56,346.846724127543,299.453275872457
0.5605,346.830931445215,299.469068554785
0.561,346.815149287422,299.484850712578
0.5615,346.799377647173,299.500622352827
0.562,346.783616517481,299.516383482519
0.5625,346.767865891365,299.532134108635
0.563,346.752125761848,299.547874238152
0.5635,346.736396121959,299.563603878041
0.564,346.720676964733,299.579323035267
0.5645,346.704968283208,299.595031716792
0.565,346.689270070429,299.610729929571
0.5655,346.673582319446,299.626417680554
0.566,346.657905023314,299.642094976687
0.5665,346.642238175092,299.657761824908
0.567,346.626581767847,299.673418232153
0.5675,346.610935794649,299.689064205351
0.568,346.595300248574,299.704699751426
0.5685,346.579675122702,299.720324877298
0.569,346.564060410121,299.735939589879
0.5695,346.548456103921,299.75154389608
0.57,346.532862197198,299.767137802802
0.5705,346.517278683056,299.782721316944
0.571,346.501705554601,299.798294445399
0.5715,346.486142804945,299.813857195055
0.572,346.470590427206,299.829409572794
0.5725,346.455048414507,299.844951585493
0.573,346.439516759975,299.860483240025
0.5735,346.423995456744,299.876004543256
0.574,346.408484497952,299.891515502049
0.5745,346.392983876742,299.907016123258
0.575,346.377493586263,299.922506413737
0.5755,346.36201361967,299.93798638033
0.576,346.346543970122,299.953456029878
0.5765,346.331084630782,299.968915369218
0.577,346.315635594822,299.984364405178
0.5775,346.300196855414,299.999803144586
0.578,346.28476840574,300.01523159426
0.5785,346.269350238985,300.030649761015
0.579,346.25394234834,300.04605765166
0.5795,346.238544726999,300.061455273001
0.58,346.223157368164,300.076842631836
0.5805,346.207780265041,300.092219734959
0.581,346.192413410842,300.107586589158
0.5815,346.177056798783,300.122943201217
0.582,346.161710422085,300.138289577915
0.5825,346.146374273976,300.153625726024
0.583,346.131048347688,300.168951652312
0.5835,346.115732636458,300.184267363542
0.584,346.100427133529,300.199572866471
0.5845,346.085131832149,300.214868167851
0.585,346.06984672557,300.23015327443
0.5855,346.054571807052,300.245428192948
0.586,346.039307069857,300.260692930143
0.5865,346.024052507254,300.275947492746
0.587,346.008808112518,300.291191887482
0.5875,345.993573878926,300.306426121074
0.588,345.978349799765,300.321650200235
0.5885,345.963135868322,300.336864131678
0.589,345.947932077893,300.352067922107
0.5895,345.932738421777,300.367261578223
0.59,345.917554893281,300.382445106719
0.5905,345.902381485714,300.397618514286
0.591,345.887218192392,300.412781807608
0.5915,345.872065006636,300.427934993364
0.592,345.856921921771,300.443078078229
0.5925,345.841788931129,300.458211068871
0.593,345.826666028047,300.473333971953
0.5935,345.811553205866,300.488446794134
0.594,345.796450457933,300.503549542067
0.5945,345.7813577776,300.5186422224
0.595,345.766275158225,300.533724841775
0.5955,345.751202593169,300.548797406831
0.596,345.736140075801,300.563859924199
0.5965,345.721087599493,300.578912400507
0.597,345.706045157625,300.593954842375
0.5975,345.691012743578,300.608987256422
0.598,345.675990350742,300.624009649258
0.5985,345.66097797251,300.63902202749
0.599,345.645975602282,300.654024397718
0.5995,345.630983233462,300.669016766538
0.6,345.616000859459,300.683999140541
0.6005,345.601028473687,300.698971526313
0.601,345.586066069567,300.713933930433
0.6015,345.571113640524,300.728886359476
0.602,345.556171179988,300.743828820012
0.6025,345.541238681394,300.758761318606
0.603,345.526316138184,300.773683861816
0.6035,345.511403543802,300.788596456198
0.604,345.496500891701,300.803499108299
0.6045,345.481608175336,300.818391824664
0.605,345.46672538817,300.83327461183
0.6055,345.451852523668,300.848147476332
0.606,345.436989575304,300.863010424696
0.6065,345.422136442577,300.877863557423
0.607,345.407293142321,300.892706857679
0.6075,345.39245973359,300.90754026641
0.608,345.37763620981,300.92236379019
0.6085,345.362822564409,300.937177435591
0.609,345.348018790818,300.951981209182
0.6095,345.333224882477,300.966775117523
0.61,345.318440832828,300.981559167172
0.6105,345.303666635319,300.996333364681
0.611,345.288902283401,301.011097716599
0.6115,345.274147770532,301.025852229468
0.612,345.259403090175,301.040596909825
0.6125,345.244668235795,301.055331764205
0.613,345.229943200864,301.070056799136
0.6135,345.21522797886,301.08477202114
0.614,345.200522563262,301.099477436738
0.6145,345.185826947558,301.114173052442
0.615,345.171141125238,301.128858874762
0.6155,345.156465089799,301.143534910201
0.616,345.14179883474,301.15820116526
0.6165,345.127142353567,301.172857646433
0.617,345.11249563979,301.18750436021
0.6175,345.097858686924,301.202141313076
0.618,345.08323148849,301.21676851151
0.6185,345.068614038012,301.231385961988
0.619,345.054006329019,301.245993670981
0.6195,345.039408355046,301.260591644954
0.62,345.024820109633,301.275179890367
0.6205,345.010241586322,301.289758413678
0.621,344.995672778663,301.304327221337
0.6215,344.98111368021,301.31888631979
0.622,344.966564284521,301.333435715479
0.6225,344.952024585159,301.347975414841
0.623,344.937494575693,301.362505424307
0.6235,344.922974249696,301.377025750305
0.624,344.908463600744,301.391536399256
0.6245,344.893962622422,301.406037377578
0.625,344.879471308316,301.420528691684
0.6255,344.864989652018,301.435010347982
0.626,344.850517647127,301.449482352873
0.6265,344.836055287243,301.463944712757
0.627,344.821602565974,301.478397434027
0.6275,344.80715947693,301.49284052307
0.628,344.792726013729,301.507273986271
0.6285,344.778302169991,301.521697830009
0.629,344.763887939343,301.536112060657
0.6295,344.749483315415,301.550516684585
0.63,344.735088291844,301.564911708156
0.6305,344.720702862269,301.579297137731
0.631,344.706327020337,301.593672979663
0.6315,344.691960759696,301.608039240304
0.632,344.677604074003,301.622395925997
0.6325,344.663256956917,301.636743043083
0.633,344.648919402102,301.651080597898
0.6335,344.634591403229,301.665408596771
0.634,344.620272953971,301.679727046029
0.6345,344.605964048008,301.694035951992
0.635,344.591664679023,301.708335320977
0.6355,344.577374840705,301.722625159295
0.636,344.563094526748,301.736905473252
0.6365,344.548823730851,301.751176269149
0.637,344.534562446716,301.765437553284
0.6375,344.520310668051,301.779689331949
0.638,344.50606838857,301.79393161143
0.6385,344.491835601991,301.808164398009
0.639,344.477612302035,301.822387697965
0.6395,344.46339848243,301.83660151757
0.64,344.449194136908,301.850805863092
0.6405,344.434999259207,301.865000740793
0.641,344.420813843068,301.879186156932
0.6415,344.406637882237,301.893362117763
0.642,344.392471370467,301.907528629533
0.6425,344.378314301514,301.921685698486
0.643,344.364166669139,301.935833330861
0.6435,344.350028467107,301.949971532893
0.644,344.33589968919,301.96410031081
0.6445,344.321780329163,301.978219670837
0.645,344.307670380806,301.992329619194
0.6455,344.293569837906,302.006430162094
0.646,344.279478694251,302.020521305749
0.6465,344.265396943638,302.034603056362
0.647,344.251324579865,302.048675420135
0.6475,344.237261596737,302.062738403263
0.648,344.223207988064,302.076792011936
0.6485,344.20916374766,302.09083625234
0.649,344.195128869343,302.104871130657
0.6495,344.181103346938,302.118896653062
0.65,344.167087174274,302.132912825726
0.6505,344.153080345184,302.146919654816
0.651,344.139082853506,302.160917146494
0.6515,344.125094693083,302.174905306917
0.652,344.111115857764,302.188884142236
0.6525,344.097146341402,302.202853658599
0.653,344.083186137853,302.216813862147
0.6535,344.06923524098,302.23076475902
0.654,344.055293644651,302.244706355349
0.6545,344.041361342739,302.258638657261
0.655,344.027438329118,302.272561670882
0.6555,344.013524597673,302.286475402327
0.656,343.999620142288,302.300379857712
0.6565,343.985724956856,302.314275043144
0.657,343.971839035273,302.328160964727
0.6575,343.95796237144,302.34203762856
0.658,343.944094959262,302.355905040738
0.6585,343.930236792651,302.369763207349
0.659,343.916387865522,302.383612134478
0.6595,343.902548171795,302.397451828205
0.66,343.888717705396,302.411282294604
0.6605,343.874896460255,302.425103539745
0.661,343.861084430306,302.438915569694
0.6615,343.847281609489,302.452718390511
0.662,343.833487991748,302.466512008252
0.6625,343.819703571034,302.480296428966
0.663,343.8059283413,302.4940716587
0.6635,343.792162296504,302.507837703496
0.664,343.778405430612,302.521594569388
0.6645,343.764657737591,302.535342262409
0.665,343.750919211415,302.549080788585
0.6655,343.737189766734,302.562810233266
0.666,343.723469424611,302.576530575389
0.6665,343.709758226684,302.590241773316
