"time","mass1.T","mass2.T"
0.667,343.696056166864,302.603943833136
0.6675,343.682363239066,302.617636760934
0.668,343.668679437211,302.631320562789
0.6685,343.655004755222,302.644995244778
0.669,343.641339187026,302.658660812974
0.6695,343.627682726556,302.672317273444
0.67,343.614035367747,302.685964632253
0.6705,343.600397104539,302.699602895461
0.671,343.586767930876,302.713232069124
0.6715,343.573147840706,302.726852159294
0.672,343.55953682798,302.74046317202
0.6725,343.545934886654,302.754065113346
0.673,343.532342010689,302.767657989311
0.6735,343.518758194048,302.781241805952
0.674,343.505183430699,302.794816569301
0.6745,343.491617714614,302.808382285386
0.675,343.478061039769,302.821938960231
0.6755,343.464513400144,302.835486599856
0.676,343.450974789722,302.849025210278
0.6765,343.437445202492,302.862554797508
0.677,343.423924632446,302.876075367555
0.6775,343.410413073578,302.889586926422
0.678,343.396910519889,302.903089480111
0.6785,343.383416965383,302.916583034617
0.679,343.369932404068,302.930067595932
0.6795,343.356456829955,302.943543170045
0.68,343.342990237059,302.957009762941
0.6805,343.329532619402,302.970467380599
0.681,343.316083971005,302.983916028995
0.6815,343.302644285897,302.997355714103
0.682,343.289213558109,303.010786441891
0.6825,343.275791781677,303.024208218323
0.683,343.26237895064,303.03762104936
0.6835,343.248975059041,303.051024940959
0.684,343.235580100928,303.064419899072
0.6845,343.222194070352,303.077805929648
0.685,343.208816961368,303.091183038632
0.6855,343.195448768034,303.104551231966
0.686,343.182089484415,303.117910515585
0.6865,343.168739104577,303.131260895423
0.687,343.155397622591,303.144602377409
0.6875,343.142065032531,303.157934967469
0.688,343.128741328477,303.171258671523
0.6885,343.11542650451,303.18457349549
0.689,343.102120554717,303.197879445283
0.6895,343.088823473189,303.211176526811
0.69,343.07553525402,303.22446474598
0.6905,343.062255891309,303.237744108691
0.691,343.048985379156,303.251014620844
0.6915,343.035723711668,303.264276288332
0.692,343.022470882955,303.277529117045
0.6925,343.009226887131,303.290773112869
0.693,342.995991718314,303.304008281686
0.6935,342.982765370624,303.317234629376
0.694,342.969547838187,303.330452161813
0.6945,342.956339115132,303.343660884868
0.695,342.943139195593,303.356860804407
0.6955,342.929948073706,303.370051926294
0.696,342.916765743612,303.383234256388
0.6965,342.903592199456,303.396407800544
0.697,342.890427435386,303.409572564614
0.6975,342.877271445555,303.422728554445
0.698,342.864124224119,303.435875775881
0.6985,342.850985765238,303.449014234762
0.699,342.837856063075,303.462143936925
0.6995,342.824735111799,303.475264888201
0.7,342.811622905582,303.488377094418
0.7005,342.798519438598,303.501480561402
0.701,342.785424705026,303.514575294974
0.7015,342.772338699051,303.527661300949
0.702,342.759261414858,303.540738585142
0.7025,342.746192846638,303.553807153362
0.703,342.733132988586,303.566867011414
0.7035,342.720081834901,303.579918165099
0.704,342.707039379783,303.592960620217
0.7045,342.69400561744,303.60599438256
0.705,342.68098054208,303.61901945792
0.7055,342.667964147919,303.632035852081
0.706,342.654956429171,303.645043570829
0.7065,342.64195738006,303.65804261994
0.707,342.628966994809,303.671033005191
0.7075,342.615985267648,303.684014732352
0.708,342.603012192809,303.696987807191
0.7085,342.590047764527,303.709952235473
0.709,342.577091977044,303.722908022956
0.7095,342.564144824603,303.735855175397
0.71,342.551206301451,303.748793698549
0.7105,342.538276401839,303.761723598161
0.711,342.525355120024,303.774644879976
0.7115,342.512442450263,303.787557549737
0.712,342.499538386819,303.800461613181
0.7125,342.486642923959,303.813357076041
0.713,342.473756055953,303.826243944047
0.7135,342.460877777074,303.839122222926
0.714,342.4480080816,303.8519919184
0.7145,342.435146963813,303.864853036187
0.715,342.422294417997,303.877705582004
0.7155,342.40945043844,303.89054956156
0.716,342.396615019437,303.903384980563
0.7165,342.383788155283,303.916211844717
0.717,342.370969840277,303.929030159723
0.7175,342.358160068724,303.941839931276
0.718,342.345358834932,303.954641165068
0.7185,342.33256613321,303.96743386679
0.719,342.319781957874,303.980218042126
0.7195,342.307006303242,303.992993696758
0.72,342.294239163637,304.005760836363
0.7205,342.281480533385,304.018519466615
0.721,342.268730406814,304.031269593186
0.7215,342.25598877826,304.04401122174
0.722,342.243255642057,304.056744357943
0.7225,342.230530992548,304.069469007452
0.723,342.217814824076,304.082185175924
0.7235,342.20510713099,304.09489286901
0.724,342.192407907641,304.107592092359
0.7245,342.179717148385,304.120282851615
0.725,342.167034847581,304.132965152419
0.7255,342.154360999591,304.145639000409
0.726,342.141695598783,304.158304401217
0.7265,342.129038639525,304.170961360475
0.727,342.116390116191,304.183609883809
0.7275,342.10375002316,304.19624997684
0.728,342.091118354812,304.208881645188
0.7285,342.078495105532,304.221504894468
0.729,342.065880269708,304.234119730292
0.7295,342.053273841732,304.246726158268
0.73,342.040675815999,304.259324184001
0.7305,342.02808618691,304.27191381309
0.731,342.015504948866,304.284495051134
0.7315,342.002932096274,304.297067903726
0.732,341.990367623545,304.309632376456
0.7325,341.977811525091,304.322188474909
0.733,341.965263795331,304.334736204669
0.7335,341.952724428685,304.347275571315
0.734,341.940193419578,304.359806580422
0.7345,341.927670762439,304.372329237561
0.735,341.915156451698,304.384843548302
0.7355,341.902650481791,304.397349518209
0.736,341.890152847158,304.409847152842
0.7365,341.87766354224,304.42233645776
0.737,341.865182561485,304.434817438515
0.7375,341.852709899341,304.447290100659
0.738,341.840245550263,304.459754449737
0.7385,341.827789508706,304.472210491294
0.739,341.815341769132,304.484658230868
0.7395,341.802902326005,304.497097673995
0.74,341.790471173792,304.509528826208
0.7405,341.778048306964,304.521951693036
0.741,341.765633719997,304.534366280003
0.7415,341.753227407368,304.546772592632
0.742,341.74082936356,304.55917063644
0.7425,341.728439583058,304.571560416942
0.743,341.716058060351,304.583941939649
0.7435,341.703684789932,304.596315210068
0.744,341.691319766296,304.608680233704
0.7445,341.678962983944,304.621037016056
0.745,341.666614437378,304.633385562622
0.7455,341.654274121106,304.645725878894
0.746,341.641942029637,304.658057970363
0.7465,341.629618157486,304.670381842514
0.747,341.617302499169,304.682697500831
0.7475,341.604995049208,304.695004950792
0.748,341.592695802127,304.707304197873
0.7485,341.580404752453,304.719595247547
0.749,341.568121894719,304.731878105281
0.7495,341.555847223459,304.744152776541
0.75,341.543580733211,304.756419266789
0.7505,341.531322418517,304.768677581483
0.751,341.519072273924,304.780927726076
0.7515,341.506830293979,304.793169706021
0.752,341.494596473235,304.805403526765
0.7525,341.482370806248,304.817629193752
0.753,341.470153287578,304.829846712422
0.7535,341.457943911787,304.842056088213
0.754,341.445742673442,304.854257326558
0.7545,341.433549567112,304.866450432888
0.755,341.42136458737,304.87863541263
0.7555,341.409187728795,304.890812271206
0.756,341.397018985965,304.902981014035
0.7565,341.384858353464,304.915141646536
0.757,341.37270582588,304.92729417412
0.7575,341.360561397803,304.939438602197
0.758,341.348425063828,304.951574936172
0.7585,341.336296818551,304.963703181449
0.759,341.324176656574,304.975823343426
0.7595,341.312064572502,304.987935427498
0.76,341.299960560941,305.000039439059
0.7605,341.287864616504,305.012135383496
0.761,341.275776733805,305.024223266195
0.7615,341.263696907462,305.036303092538
0.762,341.251625132097,305.048374867903
0.7625,341.239561402335,305.060438597665
0.763,341.227505712804,305.072494287196
0.7635,341.215458058137,305.084541941863
0.764,341.203418432968,305.096581567032
0.7645,341.191386831936,305.108613168064
0.765,341.179363249683,305.120636750317
0.7655,341.167347680855,305.132652319145
0.766,341.155340120101,305.1446598799
0.7665,341.143340562072,305.156659437928
0.767,341.131349001425,305.168650998575
0.7675,341.119365432819,305.180634567181
0.768,341.107389850916,305.192610149084
0.7685,341.095422250382,305.204577749618
0.769,341.083462625886,305.216537374114
0.7695,341.071510972102,305.228489027898
0.77,341.059567283704,305.240432716296
0.7705,341.047631555372,305.252368444628
0.771,341.03570378179,305.26429621821
0.7715,341.023783957642,305.276216042358
0.772,341.01187207762,305.28812792238
0.7725,340.999968136415,305.300031863585
0.773,340.988072128723,305.311927871277
0.7735,340.976184049245,305.323815950755
0.774,340.964303892682,305.335696107318
0.7745,340.952431653742,305.347568346258
0.775,340.940567327134,305.359432672866
0.7755,340.928710907571,305.371289092429
0.776,340.916862389769,305.383137610231
0.7765,340.905021768447,305.394978231553
0.777,340.89318903833,305.406810961671
0.7775,340.881364194142,305.418635805858
0.778,340.869547230613,305.430452769387
0.7785,340.857738142477,305.442261857523
0.779,340.845936924469,305.454063075531
0.7795,340.834143571329,305.465856428671
0.78,340.822358077801,305.477641922199
0.7805,340.810580438629,305.489419561371
0.781,340.798810648564,305.501189351436
0.7815,340.787048702358,305.512951297642
0.782,340.775294594767,305.524705405233
0.7825,340.763548320551,305.536451679449
0.783,340.751809874472,305.548190125528
0.7835,340.740079299375,305.559920700625
0.784,340.728356564772,305.571643435228
0.7845,340.716641644148,305.583358355852
0.785,340.704934532296,305.595065467704
0.7855,340.693235224012,305.606764775988
0.786,340.681543714099,305.618456285902
0.7865,340.669859997358,305.630140002642
0.787,340.658184068598,305.641815931402
0.7875,340.646515922628,305.653484077372
0.788,340.634855554264,305.665144445736
0.7885,340.623202958322,305.676797041678
0.789,340.611558129624,305.688441870376
0.7895,340.599921062992,305.700078937008
0.79,340.588291753255,305.711708246745
0.7905,340.576670195243,305.723329804757
0.791,340.565056383791,305.734943616209
0.7915,340.553450313736,305.746549686264
0.792,340.54185197992,305.75814802008
0.7925,340.530261377185,305.769738622815
0.793,340.518678500381,305.781321499619
0.7935,340.507103344357,305.792896655643
0.794,340.495535903969,305.804464096031
0.7945,340.483976174073,305.816023825927
0.795,340.472424149531,305.827575850469
0.7955,340.460879825207,305.839120174793
0.796,340.449343195969,305.850656804031
0.7965,340.437814256687,305.862185743313
0.797,340.426293002237,305.873706997763
0.7975,340.414779427495,305.885220572505
0.798,340.403273527342,305.896726472658
0.7985,340.391775296663,305.908224703337
0.799,340.380284730346,305.919715269654
0.7995,340.368801823281,305.931198176719
0.8,340.357326570362,305.942673429638
0.8005,340.345858966487,305.954141033513
0.801,340.334399006558,305.965600993443
0.8015,340.322946685476,305.977053314524
0.802,340.311501998151,305.988498001849
0.8025,340.300064939493,305.999935060507
0.803,340.288635504416,306.011364495584
0.8035,340.277213687838,306.022786312162
0.804,340.265799484678,306.034200515322
0.8045,340.25439288986,306.04560711014
0.805,340.242993898313,306.057006101687
0.8055,340.231602504965,306.068397495035
0.806,340.220218704752,306.079781295248
0.8065,340.208842492609,306.091157507391
0.807,340.197473863477,306.102526136523
0.8075,340.186112812299,306.113887187701
0.808,340.174759334023,306.125240665977
0.8085,340.163413423598,306.136586576402
0.809,340.152075075978,306.147924924022
0.8095,340.140744286119,306.159255713881
0.81,340.12942104898,306.17057895102
0.8105,340.118105359525,306.181894640475
0.811,340.106797212721,306.193202787279
0.8115,340.095496603536,306.204503396464
0.812,340.084203526943,306.215796473057
0.8125,340.072917977918,306.227082022082
0.813,340.061639951442,306.238360048558
0.8135,340.050369442495,306.249630557505
0.814,340.039106446063,306.260893553937
0.8145,340.027850957136,306.272149042864
0.815,340.016602970706,306.283397029294
0.8155,340.005362481768,306.294637518232
0.816,339.99412948532,306.30587051468
0.8165,339.982903976365,306.317096023635
0.817,339.971685949907,306.328314050093
0.8175,339.960475400955,306.339524599045
0.818,339.949272324519,306.350727675481
0.8185,339.938076715615,306.361923284385
0.819,339.92688856926,306.37311143074
0.8195,339.915707880475,306.384292119525
0.82,339.904534644284,306.395465355716
0.8205,339.893368855716,306.406631144284
0.821,339.8822105098,306.4177894902
0.8215,339.87105960157,306.42894039843
0.822,339.859916126062,306.440083873938
0.8225,339.848780078318,306.451219921682
0.823,339.837651453381,306.462348546619
0.8235,339.826530246296,306.473469753704
0.824,339.815416452113,306.484583547887
0.8245,339.804310065886,306.495689934114
0.825,339.79321108267,306.50678891733
0.8255,339.782119497524,306.517880502476
0.826,339.771035305511,306.528964694489
0.8265,339.759958501696,306.540041498304
0.827,339.748889081147,306.551110918853
0.8275,339.737827038937,306.562172961063
0.828,339.726772370139,306.573227629861
0.8285,339.715725069833,306.584274930167
0.829,339.704685133099,306.595314866901
0.8295,339.693652555022,306.606347444978
0.83,339.682627330688,306.617372669312
0.8305,339.67160945519,306.62839054481
0.831,339.660598923619,306.639401076381
0.8315,339.649595731074,306.650404268926
0.832,339.638599872653,306.661400127347
0.8325,339.627611343461,306.672388656539
0.833,339.616630138603,306.683369861397
0.8335,339.605656253188,306.694343746812
0.834,339.594689682329,306.705310317671
0.8345,339.583730421142,306.716269578858
0.835,339.572778464744,306.727221535256
0.8355,339.561833808259,306.738166191741
0.836,339.55089644681,306.74910355319
0.8365,339.539966375525,306.760033624475
0.837,339.529043589536,306.770956410464
0.8375,339.518128083976,306.781871916024
0.838,339.507219853983,306.792780146017
0.8385,339.496318894698,306.803681105302
0.839,339.485425201262,306.814574798738
0.8395,339.474538768824,306.825461231176
0.84,339.463659592531,306.836340407469
0.8405,339.452787667538,306.847212332462
0.841,339.441922988999,306.858077011001
0.8415,339.431065552073,306.868934447927
0.842,339.420215351922,306.879784648078
0.8425,339.409372383712,306.890627616288
0.843,339.398536642609,306.901463357391
0.8435,339.387708123785,306.912291876215
0.844,339.376886822413,306.923113177587
0.8445,339.366072733671,306.933927266329
0.845,339.35526585274,306.94473414726
0.8455,339.344466174801,306.955533825199
0.846,339.333673695042,306.966326304958
0.8465,339.322888408651,306.977111591349
0.847,339.312110310821,306.987889689179
0.8475,339.301339396747,306.998660603253
0.848,339.290575661628,307.009424338372
0.8485,339.279819100664,307.020180899336
0.849,339.26906970906,307.03093029094
0.8495,339.258327482024,307.041672517976
0.85,339.247592414767,307.052407585233
0.8505,339.2368645025,307.0631354975
0.851,339.226143740442,307.073856259558
0.8515,339.215430123811,307.08456987619
0.852,339.204723647829,307.095276352171
0.8525,339.194024307723,307.105975692277
0.853,339.183332098721,307.116667901279
0.8535,339.172647016054,307.127352983946
0.854,339.161969054957,307.138030945043
0.8545,339.151298210667,307.148701789333
0.855,339.140634478425,307.159365521575
0.8555,339.129977853473,307.170022146527
0.856,339.119328331059,307.180671668941
0.8565,339.108685906433,307.191314093567
0.857,339.098050574845,307.201949425155
0.8575,339.087422331552,307.212577668448
0.858,339.076801171812,307.223198828188
0.8585,339.066187090886,307.233812909114
0.859,339.055580084038,307.244419915962
0.8595,339.044980146537,307.255019853464
0.86,339.034387273651,307.265612726349
0.8605,339.023801460654,307.276198539346
0.861,339.013222702822,307.286777297178
0.8615,339.002650995434,307.297349004566
0.862,338.992086333773,307.307913666227
0.8625,338.981528713123,307.318471286877
0.863,338.970978128771,307.329021871229
0.8635,338.960434576009,307.339565423991
0.864,338.949898050131,307.350101949869
0.8645,338.939368546433,307.360631453567
0.865,338.928846060215,307.371153939785
0.8655,338.918330586779,307.381669413221
0.866,338.907822121432,307.392177878568
0.8665,338.89732065948,307.40267934052
0.867,338.886826196236,307.413173803764
0.8675,338.876338727014,307.423661272986
0.868,338.86585824713,307.43414175287
0.8685,338.855384751906,307.444615248094
0.869,338.844918236664,307.455081763336
0.8695,338.834458696729,307.465541303271
0.87,338.824006127431,307.475993872569
0.8705,338.813560524101,307.486439475899
0.871,338.803121882075,307.496878117925
0.8715,338.792690196688,307.507309803312
0.872,338.782265463282,307.517734536718
0.8725,338.7718476772,307.5281523228
0.873,338.761436833788,307.538563166212
0.8735,338.751032928395,307.548967071605
0.874,338.740635956373,307.559364043627
0.8745,338.730245913076,307.569754086924
0.875,338.719862793863,307.580137206137
0.8755,338.709486594093,307.590513405907
0.876,338.699117309131,307.600882690869
0.8765,338.688754934342,307.611245065658
0.877,338.678399465095,307.621600534905
0.8775,338.668050896763,307.631949103237
0.878,338.65770922472,307.64229077528
0.8785,338.647374444343,307.652625555657
0.879,338.637046551014,307.662953448986
0.8795,338.626725540116,307.673274459884
0.88,338.616411407035,307.683588592965
0.8805,338.60610414716,307.69389585284
0.881,338.595803755882,307.704196244118
0.8815,338.585510228597,307.714489771403
0.882,338.575223560702,307.724776439298
0.8825,338.564943747598,307.735056252402
0.883,338.554670784687,307.745329215313
0.8835,338.544404667376,307.755595332625
0.884,338.534145391073,307.765854608927
0.8845,338.52389295119,307.77610704881
0.885,338.513647343142,307.786352656858
0.8855,338.503408562346,307.796591437654
0.886,338.493176604222,307.806823395778
0.8865,338.482951464193,307.817048535807
0.887,338.472733137684,307.827266862316
0.8875,338.462521620125,307.837478379875
0.888,338.452316906946,307.847683093054
0.8885,338.442118993581,307.857881006419
0.889,338.431927875468,307.868072124532
0.8895,338.421743548046,307.878256451954
0.89,338.411566006757,307.888433993243
0.8905,338.401395247047,307.898604752953
0.891,338.391231264364,307.908768735636
0.8915,338.381074054159,307.918925945841
0.892,338.370923611884,307.929076388116
0.8925,338.360779932998,307.939220067002
0.893,338.350643012957,307.949356987043
0.8935,338.340512847225,307.959487152775
0.894,338.330389431267,307.969610568733
0.8945,338.320272760548,307.979727239452
0.895,338.310162830541,307.989837169459
0.8955,338.300059636717,307.999940363283
0.896,338.289963174552,308.010036825448
0.8965,338.279873439525,308.020126560475
0.897,338.269790427116,308.030209572884
0.8975,338.259714132811,308.040285867189
0.898,338.249644552094,308.050355447906
0.8985,338.239581680456,308.060418319544
0.899,338.229525513389,308.070474486611
0.8995,338.219476046388,308.080523953612
0.9,338.20943327495,308.09056672505
0.9005,338.199397194575,308.100602805425
0.901,338.189367800767,308.110632199233
0.9015,338.17934508903,308.12065491097
0.902,338.169329054875,308.130670945125
0.9025,338.159319693811,308.140680306189
0.903,338.149317001352,308.150682998648
0.9035,338.139320973016,308.160679026984
0.904,338.129331604321,308.170668395679
0.9045,338.11934889079,308.18065110921
0.905,338.109372827947,308.190627172053
0.9055,338.099403411319,308.200596588681
0.906,338.089440636436,308.210559363564
0.9065,338.079484498832,308.220515501168
0.907,338.069534994042,308.230465005958
0.9075,338.059592117603,308.240407882397
0.908,338.049655865057,308.250344134943
0.9085,338.039726231947,308.260273768053
0.909,338.029803213819,308.270196786181
0.9095,338.019886806223,308.280113193777
0.91,338.009977004709,308.290022995292
0.9105,338.000073804831,308.299926195169
0.911,337.990177202147,308.309822797853
0.9115,337.980287192216,308.319712807784
0.912,337.9704037706,308.3295962294
0.9125,337.960526932864,308.339473067136
0.913,337.950656674576,308.349343325425
0.9135,337.940792998444,308.359207001556
0.914,337.930936049339,308.369063950661
0.9145,337.921085669292,308.378914330708
0.915,337.91124185391,308.38875814609
0.9155,337.901404598798,308.398595401202
0.916,337.891573899569,308.408426100431
0.9165,337.881749751835,308.418250248165
0.917,337.871932151212,308.428067848788
0.9175,337.862121093319,308.437878906681
0.918,337.852316573777,308.447683426223
0.9185,337.842518588212,308.457481411788
0.919,337.832727132249,308.467272867751
0.9195,337.822942201519,308.477057798481
0.92,337.813163791655,308.486836208345
0.9205,337.803391898291,308.496608101709
0.921,337.793626517066,308.506373482934
0.9215,337.783867643621,308.516132356379
0.922,337.774115273599,308.525884726401
0.9225,337.764369402646,308.535630597354
0.923,337.754630026413,308.545369973587
0.9235,337.744897140549,308.555102859451
0.924,337.735170740711,308.564829259289
0.9245,337.725450822555,308.574549177445
0.925,337.715737381741,308.584262618259
0.9255,337.706030413932,308.593969586068
0.926,337.696329914794,308.603670085206
0.9265,337.686635879994,308.613364120006
0.927,337.676948305204,308.623051694796
0.9275,337.667267186097,308.632732813903
0.928,337.657592518349,308.642407481651
0.9285,337.64792429764,308.65207570236
0.929,337.638262519651,308.661737480349
0.9295,337.628607180067,308.671392819933
0.93,337.618958274574,308.681041725426
0.9305,337.609315798863,308.690684201137
0.931,337.599679748627,308.700320251373
0.9315,337.590050119559,308.709949880441
0.932,337.58042690736,308.71957309264
0.9325,337.570810107728,308.729189892272
0.933,337.561199716368,308.738800283632
0.9335,337.551595728985,308.748404271015
0.934,337.541998141288,308.758001858712
0.9345,337.532406948988,308.767593051012
0.935,337.5228221478,308.7771778522
0.9355,337.51324373344,308.78675626656
0.936,337.503671701628,308.796328298372
0.9365,337.494106048085,308.805893951915
0.937,337.484546768537,308.815453231463
0.9375,337.47499385871,308.82500614129
0.938,337.465447314336,308.834552685664
0.9385,337.455907131146,308.844092868855
0.939,337.446373304875,308.853626695125
0.9395,337.436845831263,308.863154168737
0.94,337.427324706049,308.872675293951
0.9405,337.417809924977,308.882190075023
0.941,337.408301483794,308.891698516206
0.9415,337.398799378246,308.901200621754
0.942,337.389303604087,308.910696395913
0.9425,337.379814157069,308.920185842931
0.943,337.370331032949,308.929668967051
0.9435,337.360854227487,308.939145772513
0.944,337.351383736444,308.948616263556
0.9445,337.341919555585,308.958080444415
0.945,337.332461680676,308.967538319324
0.9455,337.323010107488,308.976989892512
0.946,337.313564831792,308.986435168208
0.9465,337.304125849365,308.995874150636
0.947,337.294693155982,309.005306844018
0.9475,337.285266747424,309.014733252576
0.948,337.275846619475,309.024153380525
0.9485,337.266432767919,309.033567232081
0.949,337.257025188544,309.042974811456
0.9495,337.247623877142,309.052376122858
0.95,337.238228829504,309.061771170496
0.9505,337.228840041428,309.071159958572
0.951,337.219457508711,309.080542491289
0.9515,337.210081227154,309.089918772846
0.952,337.200711192561,309.099288807439
0.9525,337.191347400738,309.108652599262
0.953,337.181989847493,309.118010152507
0.9535,337.172638528639,309.127361471361
0.954,337.163293439988,309.136706560012
0.9545,337.153954577358,309.146045422642
0.955,337.144621936567,309.155378063433
0.9555,337.135295513438,309.164704486562
0.956,337.125975303793,309.174024696207
0.9565,337.116661303461,309.183338696539
0.957,337.107353508269,309.192646491731
0.9575,337.098051914051,309.201948085949
0.958,337.08875651664,309.21124348336
0.9585,337.079467311874,309.220532688126
0.959,337.070184295592,309.229815704408
0.9595,337.060907463637,309.239092536363
0.96,337.051636811852,309.248363188148
0.9605,337.042372336085,309.257627663915
0.961,337.033114032186,309.266885967814
0.9615,337.023861896007,309.276138103993
0.962,337.014615923403,309.285384076597
0.9625,337.005376110231,309.294623889769
0.963,336.996142452351,309.303857547649
0.9635,336.986914945625,309.313085054375
0.964,336.97769358592,309.322306414081
0.9645,336.968478369101,309.331521630899
0.965,336.959269291039,309.340730708961
0.9655,336.950066347606,309.349933652394
0.966,336.940869534678,309.359130465322
0.9665,336.931678848132,309.368321151868
0.967,336.922494283848,309.377505716152
0.9675,336.913315837709,309.386684162291
0.968,336.904143505599,309.395856494401
0.9685,336.894977283407,309.405022716593
0.969,336.885817167022,309.414182832978
0.9695,336.876663152337,309.423336847663
0.97,336.867515235247,309.432484764753
0.9705,336.85837341165,309.44162658835
0.971,336.849237677445,309.450762322555
0.9715,336.840108028536,309.459891971464
0.972,336.830984460827,309.469015539173
0.9725,336.821866970226,309.478133029774
0.973,336.812755552643,309.487244447357
0.9735,336.80365020399,309.49634979601
0.974,336.794550920183,309.505449079818
0.9745,336.785457697138,309.514542302862
0.975,336.776370530776,309.523629469224
0.9755,336.767289417019,309.532710582981
0.976,336.758214351792,309.541785648208
0.9765,336.749145331022,309.550854668978
0.977,336.740082350639,309.559917649361
0.9775,336.731025406575,309.568974593425
0.978,336.721974494766,309.578025505234
0.9785,336.712929611147,309.587070388853
0.979,336.703890751659,309.596109248341
0.9795,336.694857912244,309.605142087756
0.98,336.685831088846,309.614168911154
0.9805,336.676810277412,309.623189722588
0.981,336.667795473892,309.632204526108
0.9815,336.658786674237,309.641213325764
0.982,336.649783874401,309.650216125599
0.9825,336.640787070342,309.659212929658
0.983,336.631796258018,309.668203741982
0.9835,336.622811433391,309.677188566609
0.984,336.613832592425,309.686167407575
0.9845,336.604859731086,309.695140268914
0.985,336.595892845343,309.704107154657
0.9855,336.586931931168,309.713068068832
0.986,336.577976984533,309.722023015467
0.9865,336.569028001415,309.730971998585
0.987,336.560084977793,309.739915022207
0.9875,336.551147909647,309.748852090353
0.988,336.542216792961,309.757783207039
0.9885,336.53329162372,309.76670837628
0.989,336.524372397912,309.775627602088
0.9895,336.515459111528,309.784540888472
0.99,336.50655176056,309.79344823944
0.9905,336.497650341005,309.802349658995
0.991,336.488754848859,309.811245151141
0.9915,336.479865280123,309.820134719878
0.992,336.470981630798,309.829018369202
0.9925,336.462103896891,309.837896103109
0.993,336.453232074407,309.846767925593
0.9935,336.444366159357,309.855633840643
0.994,336.435506147753,309.864493852247
0.9945,336.426652035608,309.873347964392
0.995,336.417803818939,309.882196181061
0.9955,336.408961493767,309.891038506233
0.996,336.400125056111,309.89987494389
0.9965,336.391294501995,309.908705498005
0.997,336.382469827446,309.917530172554
0.9975,336.373651028493,309.926348971507
0.998,336.364838101166,309.935161898835
0.9985,336.356031041497,309.943968958503
0.999,336.347229845524,309.952770154476
0.9995,336.338434509283,309.961565490717
1,336.329645028815,309.970354971185
1,336.329645028815,309.970354971185
